tbl,Year,quarter,citymarketid_1,citymarketid_2,City1,City2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2014,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",740,10721,11986,BOS,GRR,125.1086957,229.4178106,DL,0.45091225,252.9423892,AA,0.070373588,270.9876543
Table1a,2014,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",740,13296,11986,MHT,GRR,24.23913043,218.5488789,DL,0.466367713,243.3769231,DL,0.466367713,243.3769231
Table1a,2014,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",740,14307,11986,PVD,GRR,24.02173913,268.8452489,DL,0.389140271,290.2,DL,0.389140271,290.2
Table1a,2014,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,10721,12889,BOS,LAS,1031.521739,287.5810221,B6,0.418440464,320.2014354,AA,0.061854584,267.6243612
Table1a,2014,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,13296,12889,MHT,LAS,109.0217391,264.4830508,WN,0.635094716,256.5726845,DL,0.082751745,315.046988
Table1a,2014,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",2381,14307,12889,PVD,LAS,128.9130435,286.9368465,WN,0.569139966,256.1078519,DL,0.108768971,350.524031
Table1a,2014,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,10721,12339,BOS,IND,385.4347826,299.028511,DL,0.448392555,362.8439623,AA,0.04963339,219.4982955
Table1a,2014,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,13296,12339,MHT,IND,63.58695652,255.8288889,US,0.35042735,268.5756098,DL,0.203418803,267.2689076
Table1a,2014,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,14307,12339,PVD,IND,81.63043478,260.9235686,US,0.395472703,267.0498316,DL,0.206391478,270.2187097
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,13796,BOS,OAK,259.5652174,271.8819095,B6,0.636515913,270.8539474,B6,0.636515913,270.8539474
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,14771,BOS,SFO,3572.282609,348.8084893,UA,0.48200213,362.9631715,AA,0.021877377,339.8634214
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,10721,14831,BOS,SJC,358.1521739,298.3088012,B6,0.546282246,296.4828333,AA,0.137177542,291.6862832
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,13796,MHT,OAK,25.43478261,329.4384615,WN,0.94017094,328.305,WN,0.94017094,328.305
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,13796,MHT,OAK,25.43478261,329.4384615,WN,0.94017094,328.305,DL,0.017094017,184.25
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,13796,MHT,OAK,25.43478261,329.4384615,WN,0.94017094,328.305,US,0.017094017,319.45
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,14771,MHT,SFO,51.08695652,356.8180851,UA,0.359574468,356.1005917,DL,0.110638298,445.1115385
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,13296,14831,MHT,SJC,15.86956522,360.8958904,WN,0.746575342,322.9165138,DL,0.02739726,684.75
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,13796,PVD,OAK,35.10869565,321.0993808,WN,0.944272446,317.0072131,US,0.015479876,389.94
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,13796,PVD,OAK,35.10869565,321.0993808,WN,0.944272446,317.0072131,WN,0.944272446,317.0072131
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,13796,PVD,OAK,35.10869565,321.0993808,WN,0.944272446,317.0072131,DL,0.015479876,353.7
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,14771,PVD,SFO,102.0652174,356.0820021,UA,0.385516507,352.0325967,DL,0.110756124,407.8961538
Table1a,2014,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2704,14307,14831,PVD,SJC,18.47826087,353.0552941,WN,0.611764706,335.3048077,DL,0.211764706,383.0555556
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,11697,BOS,FLL,1421.73913,177.9252905,B6,0.640443425,196.6373642,B6,0.640443425,196.6373642
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,13303,BOS,MIA,755.1086957,249.7833453,AA,0.835180654,251.9288866,UA,0.019576796,247.2926471
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,13303,BOS,MIA,755.1086957,249.7833453,AA,0.835180654,251.9288866,DL,0.057003023,205.1005051
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,13303,BOS,MIA,755.1086957,249.7833453,AA,0.835180654,251.9288866,US,0.053980135,253.0424
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,10721,13303,BOS,MIA,755.1086957,249.7833453,AA,0.835180654,251.9288866,AA,0.835180654,251.9288866
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,13296,11697,MHT,FLL,70.76086957,207.0646697,WN,0.6359447,194.2429952,DL,0.216589862,194.0865248
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,13296,13303,MHT,MIA,10.76086957,263.8111111,US,0.434343434,292.1395349,AA,0.060606061,366.7166667
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,14307,11697,PVD,FLL,591.6304348,154.2405107,WN,0.49917325,152.2142437,B6,0.394451589,151.1020959
Table1a,2014,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,14307,13303,PVD,MIA,17.39130435,309.980625,US,0.43125,322.2463768,AA,0.13125,373.0904762
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,10800,BOS,BUR,24.45652174,332.1613333,UA,0.315555556,327.2647887,B6,0.231111111,327.3673077
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12892,BOS,LAX,3062.5,322.688252,AA,0.241561668,329.4208052,AA,0.241561668,329.4208052
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12954,BOS,LGB,252.826087,276.861264,B6,0.89638865,276.9760192,US,0.052020636,278.0603306
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,12954,BOS,LGB,252.826087,276.861264,B6,0.89638865,276.9760192,B6,0.89638865,276.9760192
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,13891,BOS,ONT,73.36956522,322.0980741,US,0.339259259,318.3262009,AA,0.259259259,310.0691429
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,10721,14908,BOS,SNA,184.4565217,351.7600471,UA,0.451384797,323.0220627,AA,0.266352387,358.6415929
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,10800,MHT,BUR,2.391304348,342.1045455,WN,0.681818182,342.62,UA,0.181818182,316.75
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,12892,MHT,LAX,68.36956522,358.2875994,WN,0.60572337,301.4267717,DL,0.119236884,414.316
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,12954,MHT,LGB,0.434782609,248.475,US,0.75,271,US,0.75,271
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,13891,MHT,ONT,9.891304348,358.8582418,WN,0.67032967,346.9836066,AA,0.010989011,273
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,13296,14908,MHT,SNA,10.54347826,396.8690722,UA,0.381443299,389.9432432,AA,0.010309278,962
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,10800,PVD,BUR,2.826086957,350.3615385,WN,0.576923077,308.9333333,AA,0.038461538,1037.4
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,12892,PVD,LAX,146.7391304,342.8696296,WN,0.472592593,280.853605,DL,0.118518519,432.584375
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,12954,PVD,LGB,0.434782609,417.975,US,0.75,454.8666667,US,0.75,454.8666667
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,13891,PVD,ONT,18.04347826,341.7939759,WN,0.740963855,322.5406504,AA,0.030120482,416.42
Table1a,2014,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,14307,14908,PVD,SNA,32.06521739,378.32,UA,0.515254237,330.7506579,DL,0.315254237,455.5516129
Table1a,2014,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,10721,14730,BOS,SDF,146.7391304,281.3076296,WN,0.345185185,254.1736052,AA,0.061481481,251.646988
Table1a,2014,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,13296,14730,MHT,SDF,39.13043478,257.2786111,WN,0.691666667,244.5742972,DL,0.138888889,287.59
Table1a,2014,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,14307,14730,PVD,SDF,50.2173913,275.1781385,WN,0.554112554,259.4175781,DL,0.153679654,281.3084507
Table1a,2014,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,10721,11193,BOS,CVG,395.4347826,322.8425509,DL,0.653380979,367.9371897,AA,0.027487631,218.877
Table1a,2014,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,13296,11193,MHT,CVG,18.80434783,343.2924855,DL,0.479768786,365.4313253,DL,0.479768786,365.4313253
Table1a,2014,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,14307,11193,PVD,CVG,25.2173913,336.2607759,US,0.512931034,333.1428571,DL,0.340517241,336.8329114
Table1a,2014,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,10721,14893,BOS,SMF,210.5434783,339.4416624,UA,0.311306144,351.1426202,AA,0.100671141,312.8533333
Table1a,2014,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,13296,14893,MHT,SMF,24.23913043,367.8609865,WN,0.659192825,353.7945578,DL,0.067264574,291.1333333
Table1a,2014,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,14307,14893,PVD,SMF,32.93478261,372.6828383,WN,0.372937294,356.4672566,DL,0.125412541,386.1315789
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,DL,0.06085595,210.102916
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,AA,0.012317328,210.620339
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,UA,0.024947808,245.3142259
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,NK,0.010229645,125.1908163
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,FL,0.061273486,124.7512777
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,WN,0.049269311,177.3523305
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,B6,0.688622129,193.890435
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,10721,15304,BOS,TPA,1041.304348,191.7179436,B6,0.688622129,193.890435,US,0.075991649,207.7906593
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,13296,15304,MHT,TPA,321.9565217,172.8796421,WN,0.821742066,169.5421939,US,0.064483457,197.8319372
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,13296,15304,MHT,TPA,321.9565217,172.8796421,WN,0.821742066,169.5421939,WN,0.821742066,169.5421939
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,13296,15304,MHT,TPA,321.9565217,172.8796421,WN,0.821742066,169.5421939,UA,0.014854828,183.2795455
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,13296,15304,MHT,TPA,321.9565217,172.8796421,WN,0.821742066,169.5421939,DL,0.092505064,180.8854015
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,14307,15304,PVD,TPA,454.7826087,171.9775335,WN,0.86376673,167.7422524,WN,0.86376673,167.7422524
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,14307,15304,PVD,TPA,454.7826087,171.9775335,WN,0.86376673,167.7422524,DL,0.034416826,190.7513889
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,14307,15304,PVD,TPA,454.7826087,171.9775335,WN,0.86376673,167.7422524,UA,0.016969407,218.1169014
Table1a,2014,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,14307,15304,PVD,TPA,454.7826087,171.9775335,WN,0.86376673,167.7422524,US,0.073135755,195.6813725
Table1a,2014,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,10721,13198,BOS,MCI,516.6304348,257.6400589,WN,0.65158847,251.0562157,AA,0.037029245,246.7409091
Table1a,2014,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,13296,13198,MHT,MCI,44.45652174,296.5660147,WN,0.601466993,275.9861789,DL,0.190709046,308.3679487
Table1a,2014,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,14307,13198,PVD,MCI,59.34782609,286.6326007,WN,0.604395604,267.9433333,DL,0.157509158,324.7732558
Table1a,2014,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,10721,14683,BOS,SAT,204.0217391,313.0348961,WN,0.291422483,275.5899452,AA,0.270644646,315.9838583
Table1a,2014,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,13296,14683,MHT,SAT,30.43478261,308.1521429,WN,0.589285714,298.6393939,DL,0.257142857,304.3152778
Table1a,2014,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,14307,14683,PVD,SAT,53.69565217,305.5232794,WN,0.534412955,295.6882576,DL,0.123481781,295.1377049
Table1a,2014,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,10721,13244,BOS,MEM,156.1956522,295.0140571,DL,0.427279054,308.2571661,AA,0.045929019,366.1015152
Table1a,2014,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,13296,13244,MHT,MEM,25.76086957,289.8780591,WN,0.438818565,255.3663462,DL,0.265822785,327.1
Table1a,2014,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,14307,13244,PVD,MEM,41.08695652,251.8708995,WN,0.420634921,222.2509434,DL,0.264550265,294.947
Table1a,2014,3,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,10721,13871,BOS,OMA,137.173913,289.6683835,WN,0.29318542,247.0586486,AA,0.148177496,293.1385027
Table1a,2014,3,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,13296,13871,MHT,OMA,22.7173913,297.2047847,WN,0.655502392,291.379562,DL,0.162679426,344.7941176
Table1a,2014,3,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,14307,13871,PVD,OMA,30.76086957,284.3777385,WN,0.477031802,269.4155556,DL,0.318021201,302.2544444
Table1a,2014,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,10721,13342,BOS,MKE,483.8043478,195.8421029,WN,0.751291845,185.4280203,AA,0.01460346,230.1323077
Table1a,2014,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,13296,13342,MHT,MKE,29.67391304,255.7692308,WN,0.457875458,250.0008,DL,0.395604396,264.7685185
Table1a,2014,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,14307,13342,PVD,MKE,41.41304348,249.9574803,WN,0.427821522,231.1687117,DL,0.320209974,245.2614754
Table1a,2014,3,30721,33485,"Boston, MA (Metropolitan Area)","Madison, WI",932,10721,13485,BOS,MSN,109.0217391,330.5876371,DL,0.537387836,341.6463822,AA,0.160518445,311.4552795
Table1a,2014,3,30721,33485,"Boston, MA (Metropolitan Area)","Madison, WI",932,13296,13485,MHT,MSN,23.91304348,268.7027273,DL,0.809090909,253.3870787,DL,0.809090909,253.3870787
Table1a,2014,3,30721,33485,"Boston, MA (Metropolitan Area)","Madison, WI",932,14307,13485,PVD,MSN,40.54347826,270.7533512,DL,0.8230563,269.6446254,DL,0.8230563,269.6446254
Table1a,2014,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,10721,13495,BOS,MSY,426.0869565,215.9874235,B6,0.346938776,239.0965441,AA,0.018877551,252.377027
Table1a,2014,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,13296,13495,MHT,MSY,35.86956522,224.0475758,WN,0.590909091,222.4005128,DL,0.224242424,217.7986486
Table1a,2014,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,14307,13495,PVD,MSY,91.63043478,221.9298932,WN,0.539739027,209.9597802,DL,0.173190985,217.7054795
Table1a,2014,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,10721,14679,BOS,SAN,1057.065217,284.6042982,B6,0.416863753,286.3852245,AA,0.061696658,295.5406667
Table1a,2014,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,13296,14679,MHT,SAN,60.32608696,298.6082883,WN,0.700900901,281.1357326,WN,0.700900901,281.1357326
Table1a,2014,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,13296,14679,MHT,SAN,60.32608696,298.6082883,WN,0.700900901,281.1357326,US,0.097297297,355.5888889
Table1a,2014,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,13296,14679,MHT,SAN,60.32608696,298.6082883,WN,0.700900901,281.1357326,UA,0.099099099,308.5727273
Table1a,2014,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,13296,14679,MHT,SAN,60.32608696,298.6082883,WN,0.700900901,281.1357326,DL,0.086486486,337.0583333
Table1a,2014,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,14307,14679,PVD,SAN,124.7826087,316.1464286,WN,0.56358885,293.0004637,DL,0.105400697,393.6677686
Table1a,2014,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,10721,13931,BOS,ORF,153.4782609,212.9169972,US,0.521246459,216.2794837,AA,0.063031161,235.5651685
Table1a,2014,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,10721,14098,BOS,PHF,17.60869565,242.3450617,US,1,242.3450617,US,1,242.3450617
Table1a,2014,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,13296,13931,MHT,ORF,53.36956522,205.9623218,WN,0.621181263,198.9134426,DL,0.099796334,195.5632653
Table1a,2014,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,13296,14098,MHT,PHF,2.391304348,261.6772727,US,0.954545455,267.0857143,US,0.954545455,267.0857143
Table1a,2014,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,14307,13931,PVD,ORF,103.8043478,222.8317277,WN,0.660732984,209.5397781,UA,0.090052356,237.5825581
Table1a,2014,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,14307,14098,PVD,PHF,6.304347826,258.1637931,US,0.982758621,254.2894737,US,0.982758621,254.2894737
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,675,189.8789694,B6,0.852979066,190.2316217,WN,0.023027375,155.9293706
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,675,189.8789694,B6,0.852979066,190.2316217,UA,0.012399356,179.5441558
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,675,189.8789694,B6,0.852979066,190.2316217,US,0.04331723,193.5111524
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,675,189.8789694,B6,0.852979066,190.2316217,B6,0.852979066,190.2316217
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,10721,14027,BOS,PBI,675,189.8789694,B6,0.852979066,190.2316217,DL,0.051690821,200.6772586
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,13296,14027,MHT,PBI,38.26086957,212.5150568,WN,0.443181818,209.8,DL,0.380681818,193.7932836
Table1a,2014,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,14307,14027,PVD,PBI,72.5,215.1851574,WN,0.341829085,206.5368421,DL,0.295352324,186.5091371
Table1a,2014,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,10721,14057,BOS,PDX,760.326087,297.3915511,B6,0.392852037,286.3042576,AA,0.0231594,279.5820988
Table1a,2014,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,13296,14057,MHT,PDX,28.80434783,347.6886792,WN,0.38490566,350.145098,DL,0.162264151,376.8395349
Table1a,2014,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,14307,14057,PVD,PDX,42.7173913,362.5486005,UA,0.368956743,317.6344828,DL,0.198473282,400.3320513
Table1a,2014,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,10721,14100,BOS,PHL,2015.326087,143.9391726,US,0.717598835,151.4935738,B6,0.270967046,121.2590963
Table1a,2014,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,13296,14100,MHT,PHL,212.3913043,206.7179632,US,0.981064483,206.4526343,US,0.981064483,206.4526343
Table1a,2014,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,14307,14100,PVD,PHL,215,214.5758847,US,0.988877654,214.1061861,US,0.988877654,214.1061861
Table1a,2014,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,10721,14492,BOS,RDU,1288.152174,162.6236942,B6,0.514133828,157.1807648,B6,0.514133828,157.1807648
Table1a,2014,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,13296,14492,MHT,RDU,62.5,228.4966957,WN,0.782608696,227.9308889,WN,0.782608696,227.9308889
Table1a,2014,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,13296,14492,MHT,RDU,62.5,228.4966957,WN,0.782608696,227.9308889,DL,0.086956522,224.556
Table1a,2014,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,13296,14492,MHT,RDU,62.5,228.4966957,WN,0.782608696,227.9308889,US,0.095652174,247.8927273
Table1a,2014,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,13296,14492,MHT,RDU,62.5,228.4966957,WN,0.782608696,227.9308889,UA,0.015652174,201.9888889
Table1a,2014,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,14307,14492,PVD,RDU,93.58695652,229.9774681,WN,0.590011614,216.7309055,DL,0.038327526,224.8151515
Table1a,2014,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,10721,14524,BOS,RIC,735.1086957,137.5971019,B6,0.5433979,133.962068,B6,0.5433979,133.962068
Table1a,2014,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,13296,14524,MHT,RIC,17.06521739,210.1063694,US,0.560509554,224.5556818,DL,0.356687898,197.1357143
Table1a,2014,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,14307,14524,PVD,RIC,27.5,221.2731225,US,0.747035573,228.1613757,UA,0.233201581,204.5627119
Table1a,2014,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,10721,14576,BOS,ROC,181.7391304,219.5120215,US,0.84569378,222.9466054,UA,0.040669856,214.5323529
Table1a,2014,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,10721,14576,BOS,ROC,181.7391304,219.5120215,US,0.84569378,222.9466054,DL,0.01854067,192.8548387
Table1a,2014,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,10721,14576,BOS,ROC,181.7391304,219.5120215,US,0.84569378,222.9466054,AA,0.017344498,282.2137931
Table1a,2014,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,10721,14576,BOS,ROC,181.7391304,219.5120215,US,0.84569378,222.9466054,WN,0.011961722,173.335
Table1a,2014,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,10721,14576,BOS,ROC,181.7391304,219.5120215,US,0.84569378,222.9466054,US,0.84569378,222.9466054
