tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200604,6100,18500,AUS,MDW,972,116.52,168.45,WN,94.12,167.53,DL,2.7,176.03
Table 1a,200604,6100,18500,AUS,ORD,978,691.84,176.05,AA,79.7,169.16,AA,79.7,169.16
Table 1a,200604,6100,87870,AUS,TPA,928,195.21,190.45,WN,52.72,185.17,WN,52.72,185.17
Table 1a,200604,5420,23210,AVL,DAL,838,1.95,225.72,CO,77.77,225.42,CO,77.77,225.42
Table 1a,200604,5420,96460,AVL,DCA,384,38.47,213.81,US,70.05,220.32,DL,26.27,197.02
Table 1a,200604,5420,23210,AVL,DFW,848,23.36,248.91,DL,55.81,239.17,DL,55.81,239.17
Table 1a,200604,5420,63760,AVL,EWR,583,83.26,212.99,CO,85.5,212.47,CO,85.5,212.47
Table 1a,200604,5420,37320,AVL,HOU,843,5.21,189.91,DL,97.91,185.91,DL,97.91,185.91
Table 1a,200604,5420,96460,AVL,IAD,370,12.93,226.59,US,72.26,231.65,DL,21.84,191.42
Table 1a,200604,5420,37320,AVL,IAH,834,45.21,183.03,CO,65.62,171.9,CO,65.62,171.9
Table 1a,200604,5420,63760,AVL,JFK,597,4.02,234.4,DL,35.13,236.53,HP,10.81,161.25
Table 1a,200604,5420,63760,AVL,LGA,599,20.21,258.59,US,65.59,264.76,DL,25.26,244.31
Table 1a,200604,5420,18500,AVL,MDW,521,4.34,202.22,NW,60,207.25,DL,40,194.68
Table 1a,200604,5420,18500,AVL,ORD,536,37.71,244.48,US,42.93,252.77,NW,18.44,195.9
Table 1a,200604,5420,87870,AVL,TPA,514,34.34,233.58,US,68.03,233.26,DL,27.21,229.88
Table 1a,200604,82600,87870,AVP,TPA,999,42.71,183.6,US,74.3,182.06,US,74.3,182.06
Table 1a,200604,41900,96460,AZO,DCA,505,35.32,159.84,NW,70.15,159.59,AA,12.3,139.2
Table 1a,200604,41900,63760,AZO,EWR,600,16.95,275.33,NW,62.17,260.22,AA,16.66,207.53
Table 1a,200604,41900,96460,AZO,IAD,482,9.02,191.65,NW,66.26,172.23,NW,66.26,172.23
Table 1a,200604,41900,63760,AZO,JFK,621,3.8,248.51,NW,65.71,217.43,NW,65.71,217.43
Table 1a,200604,41900,63760,AZO,LGA,614,28.15,203.18,NW,55.98,219.55,AA,24.71,186.15
Table 1a,200604,41900,87870,AZO,TPA,998,27.5,192.88,NW,62.84,191.4,NW,62.84,191.4
Table 1a,200604,35510,96460,BDL,DCA,313,370.21,170.49,US,96.71,172.2,DL,1.99,98.14
Table 1a,200604,35510,63760,BDL,EWR,116,14.23,300.07,CO,100,300.07,CO,100,300.07
Table 1a,200604,35510,37320,BDL,HOU,1519,44.56,192.6,WN,72.92,193.03,DL,22.92,190.13
Table 1a,200604,35510,96460,BDL,IAD,326,153.15,160.1,UA,96.02,159.53,UA,96.02,159.53
Table 1a,200604,35510,37320,BDL,IAH,1507,206.08,192.02,CO,70.46,184.98,CO,70.46,184.98
Table 1a,200604,35510,63760,BDL,JFK,106,0.43,110.75,DL,100,110.75,DL,100,110.75
Table 1a,200604,35510,63760,BDL,LGA,101,0.43,239.75,US,75,262.66,US,75,262.66
Table 1a,200604,35510,87870,BDL,TPA,1111,809.34,149.6,DL,50.65,150.98,WN,39.91,143.83
Table 1a,200604,6920,23210,BFL,DAL,1282,2.06,238.68,CO,94.73,234.11,CO,94.73,234.11
Table 1a,200604,6920,96460,BFL,DCA,2311,9.89,307.47,HP,43.95,311.05,DL,16.48,272.66
Table 1a,200604,6920,23210,BFL,DFW,1271,32.39,236.41,HP,40.93,258.1,UA,28.85,199.94
Table 1a,200604,6920,63760,BFL,EWR,2448,12.39,256.92,DL,29.82,238.94,CO,23.68,229.74
Table 1a,200604,6920,96460,BFL,IAD,2288,4.67,326.3,UA,74.41,340.53,CO,9.3,242.75
Table 1a,200604,6920,37320,BFL,IAH,1428,101.95,228.98,CO,88.27,224.5,CO,88.27,224.5
Table 1a,200604,6920,63760,BFL,JFK,2469,10,298.06,HP,50,287.73,DL,23.91,234.09
Table 1a,200604,6920,63760,BFL,LGA,2462,2.71,335.24,CO,52,240.69,CO,52,240.69
Table 1a,200604,6920,18500,BFL,ORD,1733,26.73,245.46,UA,38.61,239.31,DL,16.66,205.14
Table 1a,200604,10940,23210,BGM,DFW,1318,17.6,284.1,US,38.88,320.2,NW,23.45,236.44
Table 1a,200604,10940,37320,BGM,HOU,1381,0.86,244,DL,87.5,245.57,DL,87.5,245.57
Table 1a,200604,10940,37320,BGM,IAH,1367,11.08,226.73,US,49.01,198.02,US,49.01,198.02
Table 1a,200604,10940,18500,BGM,MDW,607,2.82,165.5,NW,84.61,168.36,DL,15.38,149.75
Table 1a,200604,10940,18500,BGM,ORD,613,16.41,203.68,NW,43.04,201.75,US,39.73,192.71
Table 1a,200604,10940,87870,BGM,TPA,1048,27.06,170.67,US,74.69,168.72,DL,11.24,157.53
Table 1a,200604,7540,23210,BGR,DAL,1710,0.1,181,CO,100,181,CO,100,181
Table 1a,200604,7540,96460,BGR,DCA,590,18.36,239.96,DL,38.46,238.32,DL,38.46,238.32
Table 1a,200604,7540,23210,BGR,DFW,1717,13.15,314,AA,54.54,281.15,AA,54.54,281.15
Table 1a,200604,7540,63760,BGR,EWR,393,18.04,277.67,CO,74.69,276.68,AA,18.07,220.23
Table 1a,200604,7540,96460,BGR,IAD,601,4.89,344.31,US,31.11,422.28,DL,17.77,234.87
Table 1a,200604,7540,63760,BGR,JFK,382,4.13,228.65,DL,68.42,235.07,AA,23.68,230.22
Table 1a,200604,7540,63760,BGR,LGA,378,21.84,249.79,AA,59.7,240.82,AA,59.7,240.82
Table 1a,200604,7540,18500,BGR,MDW,974,2.6,335.79,NW,75,299.22,DL,8.33,642.5
Table 1a,200604,7540,18500,BGR,ORD,978,19.78,257.57,AA,51.09,247.86,NW,12.08,207.72
Table 1a,200604,7540,87870,BGR,TPA,1385,37.06,200.8,DL,52.49,183.99,DL,52.49,183.99
Table 1a,200604,11030,23210,BHM,DAL,587,44.78,198.44,WN,82.03,199.49,CO,16.01,178.98
Table 1a,200604,11030,96460,BHM,DCA,654,78.47,227.93,DL,59.14,231.95,DL,59.14,231.95
Table 1a,200604,11030,23210,BHM,DFW,597,276.08,179.77,AA,90.51,177.39,AA,90.51,177.39
Table 1a,200604,11030,63760,BHM,EWR,850,141.3,245.44,CO,80.15,244.81,CO,80.15,244.81
Table 1a,200604,11030,37320,BHM,HOU,570,148.36,144.14,WN,96.92,143.34,DL,2.05,168.35
Table 1a,200604,11030,96460,BHM,IAD,638,56.19,209.62,UA,65.95,202.52,UA,65.95,202.52
Table 1a,200604,11030,37320,BHM,IAH,562,235.1,145.75,CO,96.44,143.23,CO,96.44,143.23
Table 1a,200604,11030,63760,BHM,JFK,866,12.06,262.27,DL,49.54,236.78,HP,11.71,212.84
Table 1a,200604,11030,63760,BHM,LGA,866,266.95,211.64,DL,77.44,212.65,US,10.5,208.98
Table 1a,200604,11030,18500,BHM,MDW,570,242.5,141.21,WN,97.71,140.23,DL,1.61,154.94
Table 1a,200604,11030,18500,BHM,ORD,584,188.58,153.76,UA,90.25,146.12,DL,6.45,234.62
Table 1a,200604,11030,87870,BHM,TPA,460,333.58,128.72,WN,85.53,123.08,DL,7.78,165.31
Table 1a,200604,10830,96460,BIL,DCA,1671,16.84,323.79,NW,80.64,321.88,DL,6.45,308.9
Table 1a,200604,10830,23210,BIL,DFW,1080,41.63,231.53,UA,57.7,214.29,UA,57.7,214.29
Table 1a,200604,10830,63760,BIL,EWR,1756,7.6,379.91,NW,70,369.73,NW,70,369.73
Table 1a,200604,10830,37320,BIL,HOU,1327,0.1,307,,,,,,
Table 1a,200604,10830,96460,BIL,IAD,1648,13.26,360.77,UA,70.49,372.76,NW,19.67,286.75
Table 1a,200604,10830,37320,BIL,IAH,1304,38.69,281.22,UA,56.17,258.85,NW,14.04,232.62
Table 1a,200604,10830,63760,BIL,JFK,1776,4.56,218.78,NW,42.85,235.5,DL,38.09,205.43
Table 1a,200604,10830,63760,BIL,LGA,1768,28.69,254.75,NW,66.28,237.13,NW,66.28,237.13
Table 1a,200604,10830,18500,BIL,MDW,1073,11.52,251.99,NW,58.49,267.19,F9,32.07,231.26
Table 1a,200604,10830,18500,BIL,ORD,1060,27.82,271.92,UA,62.89,270.18,UA,62.89,270.18
Table 1a,200604,10830,87870,BIL,TPA,1879,12.6,293.86,NW,57.75,289.62,UA,37.06,288.46
Table 1a,200604,11160,96460,BIS,DCA,1317,16.19,331.85,NW,96.64,329.59,NW,96.64,329.59
Table 1a,200604,11160,23210,BIS,DFW,978,22.6,267.14,NW,75.48,258.81,NW,75.48,258.81
Table 1a,200604,11160,63760,BIS,EWR,1388,5.97,321.45,NW,90.9,291.02,NW,90.9,291.02
Table 1a,200604,11160,96460,BIS,IAD,1294,5.21,263.64,NW,79.16,258.65,NW,79.16,258.65
Table 1a,200604,11160,37320,BIS,IAH,1194,17.71,318.03,NW,79.75,315.45,UA,11.65,218.05
Table 1a,200604,11160,63760,BIS,JFK,1408,1.63,334.2,NW,93.33,340.85,NW,93.33,340.85
Table 1a,200604,11160,63760,BIS,LGA,1399,10.43,285.28,NW,91.66,283.53,NW,91.66,283.53
Table 1a,200604,11160,18500,BIS,MDW,730,6.41,257,NW,89.83,260.45,NW,89.83,260.45
Table 1a,200604,11160,18500,BIS,ORD,716,15.65,302.37,NW,91.66,294.68,NW,91.66,294.68
Table 1a,200604,11420,96460,BMI,DCA,643,22.06,149.86,UA,38.91,161.24,FL,16.74,135.55
Table 1a,200604,11420,23210,BMI,DFW,690,23.58,172.12,AA,40.55,176.62,FL,30.87,143.34
Table 1a,200604,11420,63760,BMI,EWR,775,15.43,191.17,UA,40.14,198.73,FL,12.67,116.88
Table 1a,200604,11420,37320,BMI,HOU,829,10,152.01,FL,78.26,155.55,DL,20.65,139.42
Table 1a,200604,11420,96460,BMI,IAD,620,11.3,167.88,UA,53.84,174.42,FL,19.23,145.6
Table 1a,200604,11420,37320,BMI,IAH,809,8.04,179.27,AA,36.48,168.25,AA,36.48,168.25
Table 1a,200604,11420,63760,BMI,JFK,796,2.39,167,NW,45.45,172.2,DL,36.36,166.75
Table 1a,200604,11420,63760,BMI,LGA,791,24.02,177.41,UA,44.34,178.86,FL,11.76,120.34
Table 1a,200604,11420,87870,BMI,TPA,936,38.91,150.81,FL,66.48,139.99,FL,66.48,139.99
Table 1a,200604,62860,96460,BNA,DCA,562,349.13,164.31,AA,51.71,154.08,AA,51.71,154.08
Table 1a,200604,62860,63760,BNA,EWR,748,361.41,173.56,CO,82.88,171.7,AA,1.47,163.02
Table 1a,200604,62860,96460,BNA,IAD,542,183.26,156.64,UA,87.95,155.66,B6,2.49,133.07
Table 1a,200604,62860,63760,BNA,JFK,766,513.8,120.63,B6,75.29,116.44,B6,75.29,116.44
Table 1a,200604,62860,63760,BNA,LGA,764,574.45,139.35,AA,87.98,135.15,AA,87.98,135.15
Table 1a,200604,62860,87870,BNA,TPA,612,652.5,126.15,WN,87.98,124.79,DL,5.69,135.43
Table 1a,200604,11800,23210,BOI,DAL,1283,0.86,299.87,WN,62.5,364.8,DL,12.5,224
Table 1a,200604,11800,96460,BOI,DCA,2049,36.52,301.32,NW,41.07,261.83,NW,41.07,261.83
Table 1a,200604,11800,23210,BOI,DFW,1272,110.54,219.07,UA,41.1,202.3,F9,14.15,187.38
Table 1a,200604,11800,63760,BOI,EWR,2147,28.91,344.46,UA,34.96,322.52,UA,34.96,322.52
Table 1a,200604,11800,37320,BOI,HOU,1501,15.32,232.19,WN,95.74,223.85,DL,2.83,514.25
Table 1a,200604,11800,96460,BOI,IAD,2025,49.13,297.72,UA,58.84,289.47,NW,20.57,259.24
Table 1a,200604,11800,37320,BOI,IAH,1482,62.93,240.88,DL,37.47,238.33,HP,11.91,228.08
Table 1a,200604,11800,63760,BOI,JFK,2167,17.6,271.48,DL,50,259.61,NW,10.49,217.52
Table 1a,200604,11800,63760,BOI,LGA,2159,46.08,291.1,NW,42.92,249.5,NW,42.92,249.5
Table 1a,200604,11800,18500,BOI,MDW,1448,27.39,206.51,WN,61.9,201.53,F9,23.8,200.98
Table 1a,200604,11800,18500,BOI,ORD,1437,113.36,274.06,UA,77.08,274.5,AA,1.15,274.66
Table 1a,200604,11800,87870,BOI,TPA,2155,31.41,240.1,UA,34.25,244.88,WN,15.91,226.04
Table 1a,200604,12200,23210,BOS,DAL,1554,2.6,305.5,CO,75,317.33,CO,75,317.33
Table 1a,200604,12200,96460,BOS,DCA,399,1893.91,192.12,US,69.89,206.88,AA,11.52,146.11
Table 1a,200604,12200,23210,BOS,DFW,1562,1195.86,272.35,AA,82.13,277.09,AA,82.13,277.09
Table 1a,200604,12200,63760,BOS,EWR,200,940.21,206.57,CO,89.64,209.68,AA,9.86,178.86
Table 1a,200604,12200,37320,BOS,HOU,1609,50.32,181.45,B6,43.41,156.26,B6,43.41,156.26
Table 1a,200604,12200,96460,BOS,IAD,413,1655.65,109.24,UA,58.9,112.25,B6,40.09,103.16
Table 1a,200604,12200,37320,BOS,IAH,1597,726.52,206.83,CO,85.81,206.99,AA,2.43,245.65
Table 1a,200604,12200,63760,BOS,JFK,187,1232.5,87.17,B6,72.81,81.17,B6,72.81,81.17
Table 1a,200604,12200,63760,BOS,LGA,185,3056.08,150.57,DL,46.59,151.06,DL,46.59,151.06
Table 1a,200604,12200,18500,BOS,MDW,861,283.91,112.74,FL,96.43,111.28,FL,96.43,111.28
Table 1a,200604,12200,18500,BOS,ORD,867,2296.19,168.79,UA,51.53,174.01,AA,44.09,159.37
Table 1a,200604,12200,87870,BOS,TPA,1185,1214.02,148.71,B6,43.75,141.85,B6,43.75,141.85
Table 1a,200604,9130,23210,BPT,DAL,260,6.52,144.15,CO,100,144.15,CO,100,144.15
Table 1a,200604,9130,23210,BPT,DFW,270,11.95,160.75,CO,95.45,158.03,CO,95.45,158.03
Table 1a,200604,13260,23210,BRO,DAL,479,3.91,153.86,CO,97.22,155.25,CO,97.22,155.25
Table 1a,200604,13260,23210,BRO,DFW,482,9.13,151.01,CO,92.85,154.52,CO,92.85,154.52
Table 1a,200604,13260,63760,BRO,EWR,1679,12.17,225.43,CO,97.32,226.66,CO,97.32,226.66
Table 1a,200604,13260,37320,BRO,IAH,308,69.34,94.98,CO,98.11,94.98,CO,98.11,94.98
Table 1a,200604,13260,63760,BRO,JFK,1695,4.13,199.13,CO,86.84,197.06,CO,86.84,197.06
Table 1a,200604,13260,63760,BRO,LGA,1695,10.97,230.55,CO,94.05,233.14,CO,94.05,233.14
Table 1a,200604,13260,18500,BRO,MDW,1226,0.21,235.5,CO,50,262,CO,50,262
Table 1a,200604,13260,18500,BRO,ORD,1233,24.89,213.68,CO,93.44,215.13,CO,93.44,215.13
Table 1a,200604,8860,23210,BTR,DAL,372,6.95,151.87,CO,85.93,154.54,CO,85.93,154.54
Table 1a,200604,8860,96460,BTR,DCA,985,78.36,228.08,DL,64.9,222.96,NW,18.72,181.25
Table 1a,200604,8860,23210,BTR,DFW,383,210,156.16,AA,95.23,154.82,AA,95.23,154.82
