tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200602,2200,23210,ABE,DFW,1308,33.51,326.82,US,35.4,291.72,US,35.4,291.72
Table 1a,200602,2200,37320,ABE,HOU,1351,0.87,353.62,DL,100,353.62,DL,100,353.62
Table 1a,200602,2200,37320,ABE,IAH,1339,16.37,342.61,US,44.29,368.27,NW,12.08,254.27
Table 1a,200602,2200,18500,ABE,MDW,646,4.5,192.82,NW,41.46,149.64,NW,41.46,149.64
Table 1a,200602,2200,18500,ABE,ORD,654,149.56,193.28,UA,93.53,188.6,CO,1.17,273.56
Table 1a,200602,2200,87870,ABE,TPA,963,53.73,170.88,US,80.16,162.63,US,80.16,162.63
Table 1a,200602,300,23210,ABI,DFW,158,29.01,101.47,AA,99.62,101.42,AA,99.62,101.42
Table 1a,200602,300,63760,ABI,EWR,1523,3.95,314.38,AA,80.55,306.86,AA,80.55,306.86
Table 1a,200602,300,37320,ABI,HOU,323,5.49,161.02,AA,98,156.93,AA,98,156.93
Table 1a,200602,300,37320,ABI,IAH,307,5.6,116.74,CO,64.7,103.69,CO,64.7,103.69
Table 1a,200602,300,63760,ABI,JFK,1542,1.09,213,AA,50,247,CO,50,179
Table 1a,200602,300,63760,ABI,LGA,1539,8.57,224.01,AA,80.76,217.84,AA,80.76,217.84
Table 1a,200602,300,18500,ABI,MDW,921,2.74,174.36,AA,84,177.47,AA,84,177.47
Table 1a,200602,300,18500,ABI,ORD,924,8.02,238.52,AA,94.52,242.75,AA,94.52,242.75
Table 1a,200602,1680,23210,ABQ,DAL,580,560.76,137.92,WN,99.88,137.9,WN,99.88,137.9
Table 1a,200602,1680,96460,ABQ,DCA,1650,337.03,235.36,AA,44.21,217.02,AA,44.21,217.02
Table 1a,200602,1680,23210,ABQ,DFW,569,286.15,151.29,AA,96.65,149.35,AA,96.65,149.35
Table 1a,200602,1680,63760,ABQ,EWR,1805,120.1,292.92,CO,31.1,337.73,AA,29.55,250.04
Table 1a,200602,1680,37320,ABQ,HOU,759,215.38,169.19,WN,98.72,168.88,AA,1.12,194.68
Table 1a,200602,1680,96460,ABQ,IAD,1628,184.06,227.34,UA,44.35,250.61,AA,34.8,178.24
Table 1a,200602,1680,37320,ABQ,IAH,744,220.76,180.57,CO,92.53,180.09,AA,2.93,184.71
Table 1a,200602,1680,63760,ABQ,JFK,1825,63.51,207.57,AA,45.67,196.1,CO,14.87,192.88
Table 1a,200602,1680,63760,ABQ,LGA,1821,296.92,209.28,AA,44.18,218.47,DL,16.91,192.3
Table 1a,200602,1680,18500,ABQ,MDW,1121,178.9,176.1,WN,78.13,179.95,F9,14.8,164.57
Table 1a,200602,1680,18500,ABQ,ORD,1118,293.18,195.29,AA,65.25,179.33,AA,65.25,179.33
Table 1a,200602,1680,87870,ABQ,TPA,1497,185.05,168.63,WN,59.32,158.3,AA,12.7,157.1
Table 1a,200602,1540,96460,ABY,DCA,647,14.28,295.42,DL,97.69,296.53,DL,97.69,296.53
Table 1a,200602,1540,63760,ABY,EWR,844,6.81,315.19,DL,96.77,311.58,DL,96.77,311.58
Table 1a,200602,1540,96460,ABY,IAD,637,2.85,330.65,DL,100,330.65,DL,100,330.65
Table 1a,200602,1540,63760,ABY,JFK,856,0.32,341.33,DL,100,341.33,DL,100,341.33
Table 1a,200602,1540,63760,ABY,LGA,859,4.28,311.35,DL,100,311.35,DL,100,311.35
Table 1a,200602,62400,63760,ACK,EWR,218,10.32,272.02,CO,96.8,270.3,CO,96.8,270.3
Table 1a,200602,62400,63760,ACK,JFK,199,1.75,234.12,,,,,,
Table 1a,200602,62400,63760,ACK,LGA,202,32.19,348.01,US,92.49,354.33,US,92.49,354.33
Table 1a,200602,95810,96460,ACT,DCA,1243,9.34,309.42,AA,75.29,281.64,AA,75.29,281.64
Table 1a,200602,95810,96460,ACT,IAD,1223,2.74,253.4,AA,92,251.65,AA,92,251.65
Table 1a,200602,5870,87870,ACY,TPA,914,232.96,133.98,NK,98.63,133.1,DL,1.22,192.3
Table 1a,200602,1910,96460,AEX,DCA,1018,15.16,305.49,NW,55.07,300.77,NW,55.07,300.77
Table 1a,200602,1910,63760,AEX,EWR,1211,5.6,335.45,CO,60.78,357.77,NW,13.72,210.85
Table 1a,200602,1910,96460,AEX,IAD,1001,4.17,337.42,DL,68.42,328.61,DL,68.42,328.61
Table 1a,200602,1910,37320,AEX,IAH,190,16.81,268.48,CO,98.69,270.84,CO,98.69,270.84
Table 1a,200602,1910,63760,AEX,JFK,1228,0.98,303.22,CO,77.77,254.28,CO,77.77,254.28
Table 1a,200602,1910,63760,AEX,LGA,1228,14.61,320.96,CO,60.9,304.14,CO,60.9,304.14
Table 1a,200602,1910,18500,AEX,MDW,769,1.75,261.43,DL,81.25,287.84,NW,18.75,147
Table 1a,200602,1910,18500,AEX,ORD,778,13.07,270.13,NW,52.1,242.64,NW,52.1,242.64
Table 1a,200602,5980,96460,AGS,DCA,468,28.02,274.4,US,61.56,249.49,US,61.56,249.49
Table 1a,200602,5980,23210,AGS,DFW,874,17.36,325,DL,72.15,339.48,US,16.45,264.96
Table 1a,200602,5980,63760,AGS,EWR,663,15.16,304.68,DL,48.55,278.52,DL,48.55,278.52
Table 1a,200602,5980,37320,AGS,HOU,826,3.18,305.34,DL,86.2,314.56,DL,86.2,314.56
Table 1a,200602,5980,96460,AGS,IAD,459,9.12,337.65,US,57.83,321.45,US,57.83,321.45
Table 1a,200602,5980,37320,AGS,IAH,821,7.14,387.12,DL,52.3,384.11,US,20,257.07
Table 1a,200602,5980,63760,AGS,JFK,675,2.08,302.42,DL,89.47,315.76,DL,89.47,315.76
Table 1a,200602,5980,63760,AGS,LGA,678,31.42,312.73,US,65.38,311.66,DL,29.02,308.44
Table 1a,200602,5980,18500,AGS,MDW,661,4.17,273.92,DL,97.36,275.16,DL,97.36,275.16
Table 1a,200602,5980,18500,AGS,ORD,677,19.56,304.19,DL,45.5,312.45,US,32.02,278.61
Table 1a,200602,5980,87870,AGS,TPA,373,11.2,281.26,DL,52.94,326.37,US,43.13,225.34
Table 1a,200602,1580,23210,ALB,DAL,1427,0.54,258,CO,40,192.5,CO,40,192.5
Table 1a,200602,1580,96460,ALB,DCA,318,130,200.2,US,98.9,200.18,US,98.9,200.18
Table 1a,200602,1580,23210,ALB,DFW,1435,128.68,223.46,US,28.09,184.59,US,28.09,184.59
Table 1a,200602,1580,63760,ALB,EWR,143,15.93,295.23,CO,99.31,295.74,CO,99.31,295.74
Table 1a,200602,1580,37320,ALB,HOU,1495,29.67,201,WN,93.7,194.73,DL,4.44,276.66
Table 1a,200602,1580,96460,ALB,IAD,325,3.73,228.52,UA,67.64,202.86,UA,67.64,202.86
Table 1a,200602,1580,37320,ALB,IAH,1482,83.62,227.48,CO,42.31,244.04,US,22.99,181.77
Table 1a,200602,1580,63760,ALB,LGA,136,10.32,282.44,US,100,282.44,US,100,282.44
Table 1a,200602,1580,18500,ALB,MDW,717,124.94,136.4,WN,93.49,134.93,CO,1.14,195.92
Table 1a,200602,1580,18500,ALB,ORD,723,295.27,168.88,UA,73.53,163.59,UA,73.53,163.59
Table 1a,200602,1580,87870,ALB,TPA,1130,264.94,162.28,WN,44.75,159.09,US,41.18,155.36
Table 1a,200602,2780,23210,AMA,DAL,324,522.41,88,WN,99.64,87.98,WN,99.64,87.98
Table 1a,200602,2780,96460,AMA,DCA,1383,17.8,316.3,AA,61.11,335.8,CO,27.77,295.64
Table 1a,200602,2780,23210,AMA,DFW,313,132.52,104.26,AA,96.93,104.43,AA,96.93,104.43
Table 1a,200602,2780,63760,AMA,EWR,1544,9.12,310.36,AA,46.98,301.05,AA,46.98,301.05
Table 1a,200602,2780,37320,AMA,HOU,538,135.05,147.4,WN,98.53,147.44,AA,1.13,145.64
Table 1a,200602,2780,96460,AMA,IAD,1361,6.59,325.73,AA,48.33,301.93,AA,48.33,301.93
Table 1a,200602,2780,37320,AMA,IAH,519,142.74,143.5,CO,91.6,142.26,AA,5.92,155.06
Table 1a,200602,2780,63760,AMA,JFK,1564,2.63,316.5,AA,58.33,312.64,CO,33.33,305.25
Table 1a,200602,2780,63760,AMA,LGA,1560,20.21,286.3,AA,71.19,287.05,AA,71.19,287.05
Table 1a,200602,2780,18500,AMA,MDW,880,13.62,215.44,WN,70.16,218.83,AA,21.77,209.96
Table 1a,200602,2780,18500,AMA,ORD,879,25.49,230.28,AA,78.01,225.48,AA,78.01,225.48
Table 1a,200602,2780,87870,AMA,TPA,1234,13.95,224.17,AA,56.69,214.79,AA,56.69,214.79
Table 1a,200602,5540,96460,ASE,DCA,1598,3.62,369.87,UA,72.72,353.66,DL,15.15,281
Table 1a,200602,5540,23210,ASE,DFW,701,23.73,254.62,UA,89.81,241.36,DL,1.38,269.33
Table 1a,200602,5540,63760,ASE,EWR,1729,14.39,401.51,UA,82.44,389.05,DL,5.34,473.28
Table 1a,200602,5540,96460,ASE,IAD,1574,19.01,382.78,UA,97.68,385.14,UA,97.68,385.14
Table 1a,200602,5540,37320,ASE,IAH,914,16.48,333.46,UA,91.33,325.7,DL,3.33,326.2
Table 1a,200602,5540,63760,ASE,JFK,1750,1.09,413.5,HP,40,269.5,HP,40,269.5
Table 1a,200602,5540,63760,ASE,LGA,1744,45.27,404.2,UA,95.14,406.73,UA,95.14,406.73
Table 1a,200602,5540,18500,ASE,MDW,1020,0.87,252.5,UA,100,252.5,UA,100,252.5
Table 1a,200602,5540,18500,ASE,ORD,1013,22.41,312.05,UA,94.6,311.94,UA,94.6,311.94
Table 1a,200602,5850,23210,ATL,DAL,721,7.58,226.88,CO,84.05,224.91,CO,84.05,224.91
Table 1a,200602,5850,96460,ATL,DCA,547,2161.31,187.64,DL,67.39,206.3,FL,19.62,137.23
Table 1a,200602,5850,23210,ATL,DFW,732,2583.29,200.75,AA,45.64,198.85,FL,19.1,158.89
Table 1a,200602,5850,63760,ATL,EWR,745,2797.14,177.49,CO,40.33,175.77,FL,21.22,139.77
Table 1a,200602,5850,37320,ATL,HOU,696,606.37,170.94,FL,58.31,153.22,FL,58.31,153.22
Table 1a,200602,5850,96460,ATL,IAD,533,1232.3,170.56,DL,54,185.4,FL,31.64,140.02
Table 1a,200602,5850,37320,ATL,IAH,689,970.32,204.91,CO,61.41,195.88,CO,61.41,195.88
