tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200504,1680,96460,ABQ,IAD,1628,135.54,215.52,UA,48.99,220.55,DL,12.59,202.75
Table 1a,200504,1680,37320,ABQ,IAH,744,253.91,160.41,CO,93.32,161.01,AA,3.93,141.3
Table 1a,200504,1680,63760,ABQ,JFK,1825,52.17,190.01,AA,53.12,182.8,AA,53.12,182.8
Table 1a,200504,1680,48880,ABQ,LAS,487,699.78,127.86,WN,84.34,132.06,HP,13.6,100.13
Table 1a,200504,1680,63760,ABQ,LGA,1821,238.26,219.92,AA,36.35,228.5,CO,10.72,205.17
Table 1a,200504,1680,18500,ABQ,MDW,1121,153.8,172.48,WN,82.75,174.49,AA,3.6,172.19
Table 1a,200504,1680,18500,ABQ,ORD,1118,296.52,177.64,AA,65.02,169.07,AA,65.02,169.07
Table 1a,200504,1680,87870,ABQ,TPA,1497,149.78,160.52,WN,56.67,155.29,CO,14.29,143.89
Table 1a,200504,1540,96460,ABY,DCA,647,13.04,248.17,DL,98.33,246.34,DL,98.33,246.34
Table 1a,200504,1540,63760,ABY,EWR,844,7.5,259.14,DL,98.55,258.51,DL,98.55,258.51
Table 1a,200504,1540,96460,ABY,IAD,637,3.8,284.11,DL,97.14,286.52,DL,97.14,286.52
Table 1a,200504,1540,63760,ABY,JFK,856,0.21,179,DL,100,179,DL,100,179
Table 1a,200504,1540,63760,ABY,LGA,859,6.3,221.01,DL,96.55,221.25,DL,96.55,221.25
Table 1a,200504,62400,63760,ACK,LGA,202,11.73,332.55,US,92.59,337.8,US,92.59,337.8
Table 1a,200504,95810,96460,ACT,DCA,1243,10.97,303.96,AA,79.2,305.71,CO,14.85,286.66
Table 1a,200504,95810,96460,ACT,IAD,1223,3.47,263.93,AA,75,232.45,AA,75,232.45
Table 1a,200504,27760,48880,ACV,LAS,591,21.3,190.8,UA,76.02,189.3,AS,6.12,201.33
Table 1a,200504,5870,87870,ACY,TPA,914,197.5,123.49,NK,99.5,122.23,NK,99.5,122.23
Table 1a,200504,1910,96460,AEX,DCA,1018,15.21,288.32,NW,42.14,283.86,CO,41.42,252.03
Table 1a,200504,1910,63760,AEX,EWR,1211,6.19,382.87,CO,70.17,425.35,DL,19.29,341.72
Table 1a,200504,1910,96460,AEX,IAD,1001,4.45,351.78,CO,53.65,330.72,CO,53.65,330.72
Table 1a,200504,1910,37320,AEX,IAH,190,18.69,230.12,CO,100,230.12,CO,100,230.12
Table 1a,200504,1910,63760,AEX,JFK,1228,1.84,271.29,CO,47.05,201.12,CO,47.05,201.12
Table 1a,200504,1910,48880,AEX,LAS,1340,18.15,228.26,CO,86.22,233.04,CO,86.22,233.04
Table 1a,200504,1910,63760,AEX,LGA,1228,18.26,235.48,CO,42.26,222.16,CO,42.26,222.16
Table 1a,200504,1910,18500,AEX,MDW,769,1.19,220.9,DL,100,220.9,DL,100,220.9
Table 1a,200504,1910,18500,AEX,ORD,778,11.52,256.95,NW,44.33,216.4,NW,44.33,216.4
Table 1a,200504,5980,96460,AGS,DCA,468,23.58,231.81,US,62.67,211.83,US,62.67,211.83
Table 1a,200504,5980,23210,AGS,DFW,874,14.45,280.22,DL,63.9,300.3,US,30.82,237.46
Table 1a,200504,5980,63760,AGS,EWR,663,12.6,269.05,US,50,257.41,DL,36.2,257.35
Table 1a,200504,5980,37320,AGS,HOU,826,2.71,283.24,DL,96,290.41,DL,96,290.41
Table 1a,200504,5980,96460,AGS,IAD,459,6.19,263.78,US,52.63,248.8,DL,31.57,206.55
Table 1a,200504,5980,37320,AGS,IAH,821,9.78,328.22,DL,56.66,297.68,DL,56.66,297.68
Table 1a,200504,5980,63760,AGS,JFK,675,1.19,254.18,DL,100,254.18,DL,100,254.18
Table 1a,200504,5980,48880,AGS,LAS,1889,13.47,301.59,DL,85.48,303.66,US,10.48,257.15
Table 1a,200504,5980,63760,AGS,LGA,678,20.32,215.44,US,51.87,208.41,US,51.87,208.41
Table 1a,200504,5980,18500,AGS,MDW,661,2.6,260.66,DL,91.66,253.5,DL,91.66,253.5
Table 1a,200504,5980,18500,AGS,ORD,677,17.82,249.96,DL,59.14,258.26,US,21.95,218.25
Table 1a,200504,5980,87870,AGS,TPA,373,12.6,247.38,DL,60.34,260.24,US,37.06,227.67
Table 1a,200504,1580,23210,ALB,DAL,1427,0.76,239,CO,42.85,181,CO,42.85,181
Table 1a,200504,1580,96460,ALB,DCA,318,115.65,160.49,US,98.68,160.37,US,98.68,160.37
Table 1a,200504,1580,23210,ALB,DFW,1435,100.54,251.96,NW,33.83,171.61,NW,33.83,171.61
Table 1a,200504,1580,63760,ALB,EWR,143,19.89,245.48,CO,99.45,245.3,CO,99.45,245.3
Table 1a,200504,1580,37320,ALB,HOU,1495,35.86,181.33,WN,89.39,176.15,DL,8.78,229.24
Table 1a,200504,1580,96460,ALB,IAD,325,25.1,131.45,UA,91.77,124.47,CO,3.03,195
Table 1a,200504,1580,37320,ALB,IAH,1482,81.19,196.05,CO,38.42,209.15,US,23.56,158.79
Table 1a,200504,1580,48880,ALB,LAS,2237,284.23,170.81,WN,68.03,165.15,AA,1.64,227.58
Table 1a,200504,1580,63760,ALB,LGA,136,14.13,250.84,US,100,250.84,US,100,250.84
Table 1a,200504,1580,18500,ALB,MDW,717,149.13,114,WN,97.66,113.45,NW,1.45,116.2
Table 1a,200504,1580,18500,ALB,ORD,723,271.19,157.79,UA,75.31,155.48,UA,75.31,155.48
Table 1a,200504,1580,87870,ALB,TPA,1130,263.47,136.79,WN,42.36,139.38,UA,10.76,126.99
Table 1a,200504,2780,23210,AMA,DAL,324,585.86,77.09,WN,99.49,76.99,WN,99.49,76.99
Table 1a,200504,2780,96460,AMA,DCA,1383,16.84,279.74,AA,72.9,280.18,AA,72.9,280.18
Table 1a,200504,2780,23210,AMA,DFW,313,116.52,97.59,AA,97.66,97.85,AA,97.66,97.85
Table 1a,200504,2780,63760,AMA,EWR,1544,6.52,351.8,AA,48.33,242.06,AA,48.33,242.06
Table 1a,200504,2780,37320,AMA,HOU,538,157.71,136.44,WN,98.07,136.26,AA,1.3,161.05
Table 1a,200504,2780,96460,AMA,IAD,1361,6.19,244.84,AA,70.17,241.85,AA,70.17,241.85
Table 1a,200504,2780,37320,AMA,IAH,519,129.89,129.7,CO,93.55,129.05,AA,4.68,148.78
Table 1a,200504,2780,63760,AMA,JFK,1564,3.91,210.88,AA,69.44,191.96,AA,69.44,191.96
Table 1a,200504,2780,48880,AMA,LAS,758,137.39,145.94,WN,94.3,143.36,AA,5.3,179.77
Table 1a,200504,2780,63760,AMA,LGA,1560,17.71,271,AA,71.16,256.98,AA,71.16,256.98
Table 1a,200504,2780,18500,AMA,MDW,880,9.23,225.04,WN,56.47,224,AA,38.82,220.96
Table 1a,200504,2780,18500,AMA,ORD,879,17.71,239.81,AA,74.84,235.54,CO,14.72,213.33
Table 1a,200504,2780,87870,AMA,TPA,1234,19.67,193.79,CO,44.75,202.32,WN,30.93,174.14
Table 1a,200504,5540,96460,ASE,DCA,1598,2.5,253.73,UA,52.17,243.5,UA,52.17,243.5
Table 1a,200504,5540,23210,ASE,DFW,701,20.97,250.73,UA,90.15,246.17,HP,4.14,206.75
Table 1a,200504,5540,63760,ASE,EWR,1729,19.78,354.44,UA,89.01,338.87,NW,5.49,451.4
Table 1a,200504,5540,96460,ASE,IAD,1574,17.06,328.05,UA,92.35,320.88,NW,2.54,455
Table 1a,200504,5540,37320,ASE,IAH,914,20.76,270.33,UA,91.62,265.5,HP,3.66,299.28
Table 1a,200504,5540,63760,ASE,JFK,1750,1.41,458.46,NW,69.23,496.22,HP,7.69,246
Table 1a,200504,5540,63760,ASE,LGA,1744,54.34,367.79,UA,88.8,351.73,NW,5.6,545.1
Table 1a,200504,5540,18500,ASE,MDW,1020,7.6,172.25,UA,97.14,167.89,UA,97.14,167.89
Table 1a,200504,5540,18500,ASE,ORD,1013,34.34,251.73,UA,97.15,250.53,UA,97.15,250.53
Table 1a,200504,5540,87870,ASE,TPA,1596,15,314.67,UA,83.33,283.97,UA,83.33,283.97
Table 1a,200504,5850,23210,ATL,DAL,721,7.71,239.04,CO,70.42,205.46,CO,70.42,205.46
Table 1a,200504,5850,96460,ATL,DCA,547,2260.86,142,DL,69.48,154.65,FL,20.44,107.06
Table 1a,200504,5850,23210,ATL,DFW,732,2520.86,170.97,AA,40.46,174.41,FL,18.24,149.08
Table 1a,200504,5850,63760,ATL,EWR,745,2774.45,153.17,CO,39.49,156.82,FL,18.35,127.59
Table 1a,200504,5850,37320,ATL,HOU,696,642.71,147.71,FL,52.76,143.89,FL,52.76,143.89
Table 1a,200504,5850,96460,ATL,IAD,533,1380.32,122.48,DL,55.97,131.08,FL,29.5,103.05
Table 1a,200504,5850,37320,ATL,IAH,689,1053.8,176.17,CO,58.51,173.57,CO,58.51,173.57
Table 1a,200504,5850,63760,ATL,JFK,760,406.19,161.09,DL,94.7,159.8,DL,94.7,159.8
Table 1a,200504,5850,48880,ATL,LAS,1747,1525.54,195.51,DL,58.72,210.12,FL,23.69,169.52
Table 1a,200504,5850,63760,ATL,LGA,761,4239.78,156.71,DL,58.89,171.31,FL,24.26,131.21
Table 1a,200504,5850,18500,ATL,MDW,590,853.58,132.56,FL,81.47,130.62,FL,81.47,130.62
Table 1a,200504,5850,18500,ATL,ORD,606,2191.73,163.64,DL,42.06,171.25,AA,28.04,150.01
Table 1a,200504,5850,87870,ATL,TPA,406,1426.19,156.69,DL,58.99,170.41,FL,39.27,135.13
Table 1a,200504,4350,96460,ATW,DCA,702,23.47,181.18,YX,37.03,187.82,NW,21.75,168.34
Table 1a,200504,4350,23210,ATW,DFW,908,33.8,194.73,YX,62.37,192.32,YX,62.37,192.32
Table 1a,200504,4350,63760,ATW,EWR,772,26.52,219.31,YX,34.01,217.24,NW,29.5,202.63
Table 1a,200504,4350,37320,ATW,HOU,1074,2.06,193.52,YX,94.73,193.22,NW,5.26,199
Table 1a,200504,4350,96460,ATW,IAD,680,7.06,178.41,UA,43.07,163.71,UA,43.07,163.71
Table 1a,200504,4350,37320,ATW,IAH,1053,15.65,255.09,NW,45.13,230.86,NW,45.13,230.86
Table 1a,200504,4350,63760,ATW,JFK,793,2.17,216.1,DL,40,240.62,UA,25,190.8
Table 1a,200504,4350,48880,ATW,LAS,1510,26.73,223.09,UA,42.27,233.14,NW,36.17,209.84
Table 1a,200504,4350,63760,ATW,LGA,784,33.36,220.67,UA,33.87,232.89,YX,32.24,201.67
Table 1a,200504,4350,18500,ATW,ORD,160,25,204.56,UA,98.69,205.49,UA,98.69,205.49
Table 1a,200504,4350,87870,ATW,TPA,1171,23.36,185.55,UA,29.76,186.64,NW,22.79,162.24
Table 1a,200504,6100,23210,AUS,DAL,189,1178.36,95.63,WN,99.76,95.59,WN,99.76,95.59
Table 1a,200504,6100,96460,AUS,DCA,1316,235.76,214.92,AA,54.54,205.46,AA,54.54,205.46
Table 1a,200504,6100,23210,AUS,DFW,190,304.45,118.37,AA,98.6,118.09,AA,98.6,118.09
Table 1a,200504,6100,63760,AUS,EWR,1504,376.3,275.51,CO,74.89,287.32,AA,13.22,230.08
Table 1a,200504,6100,37320,AUS,HOU,148,400.76,94.37,WN,97.85,94.35,AA,1.95,93.22
Table 1a,200504,6100,96460,AUS,IAD,1297,183.36,234.9,UA,62.12,245.87,AA,20.68,233.6
Table 1a,200504,6100,37320,AUS,IAH,140,179.67,95.83,CO,99.81,95.44,CO,99.81,95.44
Table 1a,200504,6100,63760,AUS,JFK,1522,144.13,206.87,DL,79.56,199.87,DL,79.56,199.87
Table 1a,200504,6100,48880,AUS,LAS,1090,581.84,166.55,WN,67.62,164.94,HP,15.11,155.42
Table 1a,200504,6100,63760,AUS,LGA,1520,380.65,223.31,AA,64.42,217.33,AA,64.42,217.33
Table 1a,200504,6100,18500,AUS,MDW,972,125.32,140.96,WN,91.41,139.53,AA,4.5,139.73
Table 1a,200504,6100,18500,AUS,ORD,978,692.39,170.27,AA,76.16,166.27,AA,76.16,166.27
Table 1a,200504,6100,87870,AUS,TPA,928,173.47,183.9,WN,52.44,171.54,WN,52.44,171.54
Table 1a,200504,5420,23210,AVL,DAL,838,2.06,211.47,CO,100,211.47,CO,100,211.47
Table 1a,200504,5420,96460,AVL,DCA,384,41.84,165.67,US,69.61,168.16,DL,26.23,151.32
Table 1a,200504,5420,23210,AVL,DFW,848,20.97,239.33,DL,62.69,239.83,NW,14.5,177.14
Table 1a,200504,5420,63760,AVL,EWR,583,88.91,213.74,CO,83,209.09,CO,83,209.09
Table 1a,200504,5420,37320,AVL,HOU,843,1.63,267.86,DL,93.33,257.35,DL,93.33,257.35
Table 1a,200504,5420,96460,AVL,IAD,370,14.34,191.51,US,59.84,186.3,US,59.84,186.3
Table 1a,200504,5420,37320,AVL,IAH,834,33.47,260.69,CO,80.84,255.71,CO,80.84,255.71
Table 1a,200504,5420,63760,AVL,JFK,597,2.06,273,DL,78.94,285.93,DL,78.94,285.93
Table 1a,200504,5420,48880,AVL,LAS,1825,20.43,239.2,US,51.06,212.29,US,51.06,212.29
Table 1a,200504,5420,63760,AVL,LGA,599,22.93,252.31,US,56.39,270.48,DL,35.07,232.58
Table 1a,200504,5420,18500,AVL,MDW,521,3.36,178.61,DL,64.51,185,NW,32.25,170.4
Table 1a,200504,5420,18500,AVL,ORD,536,53.04,182.36,US,46.51,172.46,US,46.51,172.46
Table 1a,200504,5420,87870,AVL,TPA,514,54.89,198.36,US,50.49,197.55,DL,39.4,192.92
Table 1a,200504,82600,87870,AVP,TPA,999,37.06,162.3,US,85.04,157.77,CO,2.05,214
Table 1a,200504,41900,96460,AZO,DCA,505,39.45,157.4,NW,59.22,162.72,UA,22.86,131.49
Table 1a,200504,41900,63760,AZO,EWR,600,21.08,289.43,NW,57.73,296.4,UA,11.34,229.81
Table 1a,200504,41900,96460,AZO,IAD,482,15.65,159.64,NW,76.38,141.9,AA,6.94,178.8
Table 1a,200504,41900,63760,AZO,JFK,621,3.47,189.09,NW,56.25,171.5,NW,56.25,171.5
Table 1a,200504,41900,48880,AZO,LAS,1637,36.19,202.21,NW,50.45,215.2,AA,20.72,156.24
Table 1a,200504,41900,63760,AZO,LGA,614,29.23,216.85,NW,39.77,228.27,UA,17.84,182.91
Table 1a,200504,41900,87870,AZO,TPA,998,23.91,205.97,NW,62.27,202.9,UA,16.81,189.45
Table 1a,200504,35510,96460,BDL,DCA,313,313.36,162.58,US,98.71,162.62,US,98.71,162.62
Table 1a,200504,35510,63760,BDL,EWR,116,22.6,252.95,CO,98.55,249.15,CO,98.55,249.15
Table 1a,200504,35510,37320,BDL,HOU,1519,56.41,180.14,WN,79.57,177.46,WN,79.57,177.46
Table 1a,200504,35510,96460,BDL,IAD,326,192.28,118.64,UA,98.13,117.15,UA,98.13,117.15
Table 1a,200504,35510,37320,BDL,IAH,1507,220.1,189.5,CO,59.65,186.96,AA,8.69,169.26
Table 1a,200504,35510,48880,BDL,LAS,2298,462.28,175.96,WN,42.51,163.35,WN,42.51,163.35
Table 1a,200504,35510,63760,BDL,LGA,101,0.54,317.2,US,80,361.5,US,80,361.5
Table 1a,200504,35510,87870,BDL,TPA,1111,926.3,121.11,DL,54.48,120.54,WN,37.06,116.9
Table 1a,200504,6920,23210,BFL,DAL,1282,1.84,203.17,CO,88.23,205.93,CO,88.23,205.93
Table 1a,200504,6920,96460,BFL,DCA,2311,7.39,222.75,HP,63.23,222.6,CO,17.64,190.25
Table 1a,200504,6920,23210,BFL,DFW,1271,32.17,205.23,HP,51.01,203.16,DL,24.32,169.37
Table 1a,200504,6920,63760,BFL,EWR,2448,9.23,235.54,HP,40,224.2,CO,23.52,203.3
Table 1a,200504,6920,96460,BFL,IAD,2288,8.8,266.29,UA,55.55,283.73,HP,25.92,232.76
Table 1a,200504,6920,37320,BFL,IAH,1428,90.21,192.55,CO,80,189.07,CO,80,189.07
Table 1a,200504,6920,63760,BFL,JFK,2469,6.73,320.16,UA,46.77,402.82,HP,24.19,222.33
Table 1a,200504,6920,48880,BFL,LAS,224,19.78,126.18,UA,51.09,128.73,HP,48.35,124.13
Table 1a,200504,6920,63760,BFL,LGA,2462,1.08,313.2,CO,90,322.55,CO,90,322.55
Table 1a,200504,6920,18500,BFL,ORD,1733,32.93,211.45,UA,45.54,228.57,DL,32.01,163.8
Table 1a,200504,10940,96460,BGM,DCA,238,5.54,233.84,US,96.07,235.91,US,96.07,235.91
Table 1a,200504,10940,23210,BGM,DFW,1318,15.76,336.75,US,35.86,351.17,NW,15.86,263.73
Table 1a,200504,10940,96460,BGM,IAD,238,26.41,237.72,UA,95.06,237.7,UA,95.06,237.7
Table 1a,200504,10940,37320,BGM,IAH,1367,11.73,186.11,US,55.55,184.2,NW,11.11,147.08
Table 1a,200504,10940,48880,BGM,LAS,2128,11.41,291.4,US,59.04,345.69,NW,10.47,193.63
Table 1a,200504,10940,18500,BGM,MDW,607,0.97,211.33,NW,77.77,247.42,CO,11.11,85
Table 1a,200504,10940,18500,BGM,ORD,613,13.58,209.74,US,34.4,235.55,NW,28.8,176.8
Table 1a,200504,10940,87870,BGM,TPA,1048,16.19,206.69,US,60.4,219.27,NW,21.47,155.25
Table 1a,200504,7540,96460,BGR,DCA,590,23.58,196.09,AA,41.01,203.43,DL,33.64,191.09
Table 1a,200504,7540,23210,BGR,DFW,1717,18.04,282.06,AA,46.98,289.93,US,15.06,194.16
Table 1a,200504,7540,63760,BGR,EWR,393,19.45,229.17,CO,88.82,225.49,AA,8.37,232.26
Table 1a,200504,7540,37320,BGR,HOU,1781,0.65,283.5,AA,66.66,320.5,DL,33.33,209.5
Table 1a,200504,7540,96460,BGR,IAD,601,2.6,248.41,US,37.5,202.55,DL,33.33,199.12
Table 1a,200504,7540,37320,BGR,IAH,1768,10.97,274.34,NW,39.6,260.7,DL,22.77,239.82
Table 1a,200504,7540,63760,BGR,JFK,382,3.69,198.08,AA,50,202,DL,47.05,195.43
Table 1a,200504,7540,48880,BGR,LAS,2480,19.89,245.4,DL,49.18,233.18,AA,14.75,216.29
Table 1a,200504,7540,63760,BGR,LGA,378,31.73,206.43,AA,83.9,205.04,AA,83.9,205.04
Table 1a,200504,7540,18500,BGR,MDW,974,1.63,274.73,NW,86.66,292.46,NW,86.66,292.46
Table 1a,200504,7540,18500,BGR,ORD,978,17.5,240.16,AA,55.9,226.91,AA,55.9,226.91
Table 1a,200504,7540,87870,BGR,TPA,1385,36.84,188.32,US,42.47,171.75,US,42.47,171.75
Table 1a,200504,11030,23210,BHM,DAL,587,43.36,191.09,WN,83.7,187.18,WN,83.7,187.18
Table 1a,200504,11030,96460,BHM,DCA,654,64.02,287.88,DL,70.62,285.5,DL,70.62,285.5
Table 1a,200504,11030,23210,BHM,DFW,597,267.28,194.82,AA,88.24,191.72,AA,88.24,191.72
Table 1a,200504,11030,63760,BHM,EWR,850,102.93,263.1,CO,74.76,266.9,CO,74.76,266.9
Table 1a,200504,11030,37320,BHM,HOU,570,171.19,142.86,WN,95.68,142.37,AA,1.65,155.92
Table 1a,200504,11030,96460,BHM,IAD,638,20.65,300.71,DL,46.84,330.26,US,26.84,284.21
Table 1a,200504,11030,37320,BHM,IAH,562,206.52,151.91,CO,95,148.74,CO,95,148.74
Table 1a,200504,11030,63760,BHM,JFK,866,7.06,191.21,DL,69.23,201.82,NW,16.92,176.63
Table 1a,200504,11030,48880,BHM,LAS,1618,237.06,173.51,WN,66.48,166.65,CO,11.23,165.02
Table 1a,200504,11030,63760,BHM,LGA,866,277.71,205.7,DL,77.92,211.64,DL,77.92,211.64
Table 1a,200504,11030,18500,BHM,MDW,570,272.5,139.45,WN,97.68,139.25,DL,1.99,146.24
Table 1a,200504,11030,18500,BHM,ORD,584,164.56,165.38,UA,83.61,163.14,DL,10.43,162.63
Table 1a,200504,11030,87870,BHM,TPA,460,341.08,112.84,WN,87.25,107.54,WN,87.25,107.54
Table 1a,200504,10830,96460,BIL,DCA,1671,17.39,292.35,NW,65.62,285.46,NW,65.62,285.46
Table 1a,200504,10830,23210,BIL,DFW,1080,44.56,222.73,UA,27.8,219.67,F9,20.97,199.12
Table 1a,200504,10830,63760,BIL,EWR,1756,11.41,270.4,NW,50.47,248.9,NW,50.47,248.9
Table 1a,200504,10830,96460,BIL,IAD,1648,13.36,259.75,UA,47.15,273.6,DL,13.82,224.94
Table 1a,200504,10830,37320,BIL,IAH,1304,38.26,260.32,UA,30.11,267.99,F9,14.48,188.7
Table 1a,200504,10830,63760,BIL,JFK,1776,5.32,284.32,DL,61.22,280.7,NW,24.48,274.41
Table 1a,200504,10830,48880,BIL,LAS,755,109.13,160.78,DL,41.13,166.69,HP,34.36,150.06
Table 1a,200504,10830,63760,BIL,LGA,1768,16.84,267.56,NW,60,251.87,NW,60,251.87
Table 1a,200504,10830,18500,BIL,MDW,1073,15.97,174.19,UA,49.65,157.8,UA,49.65,157.8
Table 1a,200504,10830,18500,BIL,ORD,1060,26.73,252.5,UA,48.78,255.37,NW,39.43,243.72
Table 1a,200504,10830,87870,BIL,TPA,1879,13.15,261.84,DL,32.23,262.2,UA,26.44,240.5
Table 1a,200504,11160,96460,BIS,DCA,1317,19.56,245.57,NW,92.22,246.42,CO,1.11,334
Table 1a,200504,11160,23210,BIS,DFW,978,20.97,233.06,NW,87.04,231.85,NW,87.04,231.85
Table 1a,200504,11160,63760,BIS,EWR,1388,4.78,372.45,NW,79.54,277,NW,79.54,277
Table 1a,200504,11160,96460,BIS,IAD,1294,3.58,285.6,NW,75.75,271.68,NW,75.75,271.68
Table 1a,200504,11160,37320,BIS,IAH,1194,14.13,309.28,NW,77.69,297.91,NW,77.69,297.91
Table 1a,200504,11160,63760,BIS,JFK,1408,1.3,266.33,NW,91.66,276.72,NW,91.66,276.72
Table 1a,200504,11160,48880,BIS,LAS,1048,135.65,135.92,G4,80.36,119.66,G4,80.36,119.66
Table 1a,200504,11160,63760,BIS,LGA,1399,8.91,238.18,NW,95.12,241.06,NW,95.12,241.06
Table 1a,200504,11160,18500,BIS,MDW,730,6.3,212.12,NW,89.65,213.51,NW,89.65,213.51
Table 1a,200504,11160,18500,BIS,ORD,716,21.08,257.94,NW,89.69,250.77,NW,89.69,250.77
Table 1a,200504,9590,48880,BLI,LAS,954,159.45,136.43,G4,84.86,133.59,G4,84.86,133.59
Table 1a,200504,9585,48880,BLV,LAS,1400,113.8,116.09,G4,100,116.09,G4,100,116.09
Table 1a,200504,11420,96460,BMI,DCA,643,25.21,148.42,UA,33.62,171.03,FL,16.37,124.5
Table 1a,200504,11420,23210,BMI,DFW,690,31.19,176.2,AA,55.4,182.44,FL,24.04,164.47
Table 1a,200504,11420,63760,BMI,EWR,775,11.63,182.39,UA,56.07,195.91,FL,11.21,141.58
Table 1a,200504,11420,37320,BMI,HOU,829,9.45,167.91,FL,83.9,173.12,DL,10.34,151.44
Table 1a,200504,11420,96460,BMI,IAD,620,11.84,167.8,UA,48.62,186.83,NW,14.67,127.43
Table 1a,200504,11420,37320,BMI,IAH,809,9.89,182.02,UA,42.85,205.3,AA,23.07,141.8
Table 1a,200504,11420,63760,BMI,JFK,796,1.73,154.25,AA,31.25,144.4,AA,31.25,144.4
Table 1a,200504,11420,48880,BMI,LAS,1452,18.58,197.54,AA,40.35,184.89,AA,40.35,184.89
Table 1a,200504,11420,63760,BMI,LGA,791,30.76,172.54,AA,39.92,189.13,UA,35.33,156.74
Table 1a,200504,11420,87870,BMI,TPA,936,35,168.11,FL,68.94,168.39,AA,12.42,150.25
Table 1a,200504,62860,96460,BNA,DCA,562,257.5,151.01,AA,53.27,149.04,AA,53.27,149.04
Table 1a,200504,62860,63760,BNA,EWR,748,276.08,266.86,CO,81.57,274.13,AA,2.55,255.67
Table 1a,200504,62860,96460,BNA,IAD,542,125.97,142.99,UA,89.99,139.24,CO,1.03,92.58
Table 1a,200504,62860,63760,BNA,JFK,766,50.1,190.56,DL,85.03,185.31,AA,2.38,320.18
Table 1a,200504,62860,63760,BNA,LGA,764,550.43,202.6,AA,86.25,203.74,AA,86.25,203.74
Table 1a,200504,62860,87870,BNA,TPA,612,572.71,131.45,WN,89.37,127.46,AA,1.27,139.31
Table 1a,200504,11800,23210,BOI,DAL,1283,0.43,267.5,CO,50,168,CO,50,168
Table 1a,200504,11800,96460,BOI,DCA,2049,34.34,286.46,NW,33.22,264.24,NW,33.22,264.24
Table 1a,200504,11800,23210,BOI,DFW,1272,101.63,215.37,DL,33.36,191.61,DL,33.36,191.61
Table 1a,200504,11800,63760,BOI,EWR,2147,32.71,306.01,UA,32.22,313.61,AS,10.29,237.29
Table 1a,200504,11800,37320,BOI,HOU,1501,4.34,206.6,WN,95,203.5,DL,5,265.5
Table 1a,200504,11800,96460,BOI,IAD,2025,44.45,286.46,UA,55.01,298.01,NW,20.04,265.71
Table 1a,200504,11800,37320,BOI,IAH,1482,83.69,195.36,CO,44.02,195.64,DL,19.22,150.74
Table 1a,200504,11800,63760,BOI,JFK,2167,16.3,251.8,DL,66,230.02,AA,2.66,658.75
Table 1a,200504,11800,48880,BOI,LAS,520,324.23,126.02,WN,87.06,123.95,AS,1.13,133.79
Table 1a,200504,11800,63760,BOI,LGA,2159,45.97,291.26,UA,37.11,333.89,DL,11.58,241.46
Table 1a,200504,11800,18500,BOI,MDW,1448,26.08,198.57,WN,37.08,223.25,NW,13.75,165.93
Table 1a,200504,11800,18500,BOI,ORD,1437,104.78,249.92,UA,76.24,254.47,AA,1.03,380.4
