Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2014,1,Table 1a,50,582.74,50,582.74,30135,32575,ABE,BUR,2378,0.222222222,569.5,US,US
2014,1,Table 1a,100,235.5,100,235.5,30135,30194,ABE,DAL,1300,0.666666667,235.5,DL,DL
2014,1,Table 1a,59.34,285.38,26.14,230.29,30135,30194,ABE,DFW,1307,26.77777778,276.1730705,US,DL
2014,1,Table 1a,60.48,272.37,32.26,228.1,30135,32467,ABE,FLL,1041,13.77777778,255.5244355,US,DL
2014,1,Table 1a,100,281.56,100,281.56,30135,31453,ABE,HOU,1350,2,281.5555556,DL,DL
2014,1,Table 1a,53.85,360.54,23.08,324.31,30135,31453,ABE,IAH,1339,18.77777778,348.0706509,US,DL
2014,1,Table 1a,56.12,388.91,20.41,353.5,30135,32575,ABE,LAX,2388,10.88888889,393.6252041,US,DL
2014,1,Table 1a,100,425,100,425,30135,32575,ABE,LGB,2378,0.222222222,425,US,US
2014,1,Table 1a,100,225.81,100,225.81,30135,30977,ABE,MDW,646,1,225.8122222,DL,DL
2014,1,Table 1a,67.05,256.56,67.05,256.56,30135,32467,ABE,MIA,1061,9.777777778,262.4279546,US,US
2014,1,Table 1a,57.14,425.25,57.14,425.25,30135,32457,ABE,OAK,2490,0.777777778,447.3828571,US,US
2014,1,Table 1a,70.59,491.48,11.76,73,30135,32575,ABE,ONT,2342,1.888888889,441.95,US,UA
2014,1,Table 1a,46.74,309.47,36.14,222.57,30135,30977,ABE,ORD,654,40.88888889,271.8949185,UA,US
2014,1,Table 1a,100,111.27,100,111.27,30135,33195,ABE,PIE,970,114.1111111,111.2658228,G4,G4
2014,1,Table 1a,35.53,397.97,23.68,389.08,30135,32457,ABE,SFO,2500,8.444444444,422.8048684,UA,DL
2014,1,Table 1a,63.64,395.14,63.64,395.14,30135,32457,ABE,SJC,2483,1.222222222,430.8418182,US,US
2014,1,Table 1a,45,330.12,45,330.12,30135,32575,ABE,SNA,2367,4.444444444,376.90675,DL,DL
2014,1,Table 1a,60.61,272.55,60.61,272.55,30135,33195,ABE,TPA,962,18.33333333,276.5012727,US,US
2014,1,Table 1a,50,471,50,471,30136,32575,ABI,BUR,1086,0.444444444,345,US,US
2014,1,Table 1a,92.31,342.34,92.31,342.34,30136,30852,ABI,BWI,1370,5.777777778,335.1319231,AA,AA
2014,1,Table 1a,95.31,251.61,95.31,251.61,30136,30852,ABI,DCA,1345,7.111111111,248.9865625,AA,AA
2014,1,Table 1a,98.73,137.73,98.73,137.73,30136,30194,ABI,DFW,158,26.22222222,137.7516525,AA,AA
2014,1,Table 1a,90.63,278.72,90.63,278.72,30136,31703,ABI,EWR,1523,3.555555556,268.0771875,AA,AA
2014,1,Table 1a,95.18,213.25,95.18,213.25,30136,31453,ABI,HOU,323,9.222222222,210.3580723,AA,AA
