tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200203,4350,37320,ATW,HOU,1074,1.52,263.71,DL,57.14,157.25,DL,57.14,157.25
Table 1a,200203,4350,96460,ATW,IAD,680,16.19,191.06,UA,29.53,252.95,DL,22.81,110.26
Table 1a,200203,4350,37320,ATW,IAH,1053,11.19,284.41,UA,49.51,262.74,UA,49.51,262.74
Table 1a,200203,4350,63760,ATW,JFK,793,1.84,127.94,NW,47.05,109.75,DL,29.41,74.4
Table 1a,200203,4350,63760,ATW,LGA,784,36.63,161.15,UA,33.82,184.92,DL,17.5,118.03
Table 1a,200203,4350,18500,ATW,ORD,160,26.84,138.65,UA,99.59,137.66,UA,99.59,137.66
Table 1a,200203,4350,87870,ATW,TPA,1171,11.84,173.7,UA,44.03,182.37,NW,24.77,166.22
Table 1a,200203,6100,23210,AUS,DAL,189,984.02,87.35,WN,99.92,87.28,WN,99.92,87.28
Table 1a,200203,6100,96460,AUS,DCA,1316,176.52,212.62,AA,43.65,215.41,DL,27.52,212.76
Table 1a,200203,6100,23210,AUS,DFW,190,270.86,102.12,AA,78.45,106.52,DL,20.06,82.89
Table 1a,200203,6100,37320,AUS,EFD,156,1.52,53.85,CO,100,53.85,CO,100,53.85
Table 1a,200203,6100,63760,AUS,EWR,1504,244.89,331.64,CO,59.2,374.91,AA,21.26,301.98
Table 1a,200203,6100,37320,AUS,HOU,149,421.84,80.91,WN,98.19,80.99,AA,1.8,76.44
Table 1a,200203,6100,96460,AUS,IAD,1297,80.54,310.25,AA,46.42,362.39,UA,18.89,289.07
Table 1a,200203,6100,37320,AUS,IAH,141,147.6,92.85,CO,99.92,92.81,CO,99.92,92.81
Table 1a,200203,6100,63760,AUS,JFK,1522,21.63,263.86,AA,51.75,248.81,CO,16.58,193.66
Table 1a,200203,6100,63760,AUS,LGA,1520,244.02,279.19,AA,55.01,308.54,CO,13.63,258.54
Table 1a,200203,6100,18500,AUS,MDW,972,89.45,163.64,WN,63.79,175.09,NJ,18.34,129.43
Table 1a,200203,6100,18500,AUS,ORD,978,558.15,175.63,AA,68.72,176.75,UA,23.03,172.43
Table 1a,200203,6100,87870,AUS,TPA,928,142.93,156.38,WN,46.69,154.53,DL,17.26,144.25
Table 1a,200203,5420,23210,AVL,DAL,838,0.21,309,DL,100,309,DL,100,309
Table 1a,200203,5420,96460,AVL,DCA,384,33.91,217.4,US,66.02,227.92,DL,28.84,210.11
Table 1a,200203,5420,23210,AVL,DFW,848,25.97,224.68,DL,51.46,235.97,US,43.93,192.7
Table 1a,200203,5420,63760,AVL,EWR,583,94.67,186.17,CO,73.82,188.81,US,18.02,155.6
Table 1a,200203,5420,37320,AVL,HOU,843,2.71,286.36,DL,100,286.36,DL,100,286.36
Table 1a,200203,5420,96460,AVL,IAD,370,13.36,216.69,US,59.34,214.6,US,59.34,214.6
Table 1a,200203,5420,37320,AVL,IAH,834,9.34,282.55,DL,53.48,302.71,US,41.86,254.47
Table 1a,200203,5420,63760,AVL,JFK,597,3.04,188.82,DL,96.42,190.44,DL,96.42,190.44
Table 1a,200203,5420,63760,AVL,LGA,599,26.19,210,US,67.63,205.65,US,67.63,205.65
Table 1a,200203,5420,18500,AVL,MDW,521,2.6,204.58,DL,62.5,166.46,DL,62.5,166.46
Table 1a,200203,5420,18500,AVL,ORD,536,40.1,219.33,US,56.63,210.91,US,56.63,210.91
Table 1a,200203,5420,87870,AVL,TPA,514,39.78,186.52,DL,50.54,214.08,US,47.26,155.61
Table 1a,200203,82600,87870,AVP,TPA,999,36.63,126.8,US,56.08,125.97,US,56.08,125.97
Table 1a,200203,41900,96460,AZO,DCA,505,35.32,169.75,NW,66.15,173.45,US,11.69,151.28
Table 1a,200203,41900,63760,AZO,EWR,600,30.21,249.89,NW,58.27,270.79,UA,10.43,221.03
Table 1a,200203,41900,96460,AZO,IAD,482,7.5,166.21,NW,28.98,177.65,US,14.49,141.4
Table 1a,200203,41900,63760,AZO,JFK,621,1.63,184.33,NW,66.66,173.5,NW,66.66,173.5
Table 1a,200203,41900,63760,AZO,LGA,614,27.6,180.79,NW,47.24,168.19,US,11.41,140.13
Table 1a,200203,41900,87870,AZO,TPA,998,28.15,141.98,NW,49.8,154.8,US,10.81,103.71
Table 1a,200203,35510,96460,BDL,DCA,313,237.93,164.77,US,97.94,164.03,US,97.94,164.03
Table 1a,200203,35510,37320,BDL,EFD,1515,0.65,131.83,CO,83.33,136,CO,83.33,136
Table 1a,200203,35510,63760,BDL,EWR,115,26.95,213.97,CO,100,213.97,CO,100,213.97
Table 1a,200203,35510,37320,BDL,HOU,1519,70.54,224.41,WN,68.41,220.43,WN,68.41,220.43
Table 1a,200203,35510,96460,BDL,IAD,326,60.97,158.77,UA,95,156.22,UA,95,156.22
Table 1a,200203,35510,37320,BDL,IAH,1507,130.21,217.87,CO,30.3,256.82,US,15.77,127.16
Table 1a,200203,35510,63760,BDL,JFK,106,11.19,200.7,AA,100,200.7,AA,100,200.7
Table 1a,200203,35510,63760,BDL,LGA,101,0.1,700,US,100,700,US,100,700
Table 1a,200203,35510,87870,BDL,TPA,1111,603.69,107.01,DL,64.07,104.43,DL,64.07,104.43
Table 1a,200203,6920,23210,BFL,DFW,1271,20,218.53,HP,73.91,225.13,UA,24.45,198
Table 1a,200203,6920,37320,BFL,IAH,1428,27.93,276.94,HP,87.54,273.2,HP,87.54,273.2
Table 1a,200203,6920,18500,BFL,MDW,1739,0.1,332,,,,,,
Table 1a,200203,6920,18500,BFL,ORD,1733,20.21,205.79,UA,75.8,203.9,HP,21.5,194.05
Table 1a,200203,10940,23210,BGM,DFW,1318,12.28,309,US,79.64,310.07,US,79.64,310.07
Table 1a,200203,10940,18500,BGM,MDW,607,0.97,148.77,NW,100,148.77,NW,100,148.77
Table 1a,200203,10940,18500,BGM,ORD,613,15.21,247.72,US,77.14,254.48,UA,13.57,235.57
Table 1a,200203,10940,87870,BGM,TPA,1048,32.28,126.39,US,90.9,125.59,NW,3.7,149.27
Table 1a,200203,7540,96460,BGR,DCA,590,23.04,226.24,AA,69.33,227.64,US,15.56,212.33
Table 1a,200203,7540,23210,BGR,DFW,1717,19.45,245.3,AA,64.24,259.93,DL,30.72,209.03
Table 1a,200203,7540,63760,BGR,EWR,393,14.78,224.56,AA,67.64,213.89,AA,67.64,213.89
Table 1a,200203,7540,96460,BGR,IAD,601,2.71,315.16,DL,24,408.33,US,16,266.5
Table 1a,200203,7540,63760,BGR,JFK,382,8.26,203.78,AA,77.63,204.69,DL,21.05,203.68
Table 1a,200203,7540,63760,BGR,LGA,378,58.69,226.31,AA,62.4,221.79,AA,62.4,221.79
Table 1a,200203,7540,18500,BGR,MDW,974,2.06,217.89,DL,52.63,232.5,NW,31.57,118
Table 1a,200203,7540,18500,BGR,ORD,978,40.65,186.98,AA,67.37,184.91,AA,67.37,184.91
Table 1a,200203,7540,87870,BGR,PIE,1394,6.84,124.57,PN,100,124.57,PN,100,124.57
Table 1a,200203,7540,87870,BGR,TPA,1385,27.28,160.57,DL,62.94,164.73,US,19.12,157.06
Table 1a,200203,7870,63760,BHB,EWR,393,0.54,250.4,,,,,,
Table 1a,200203,7870,63760,BHB,JFK,381,0.32,399.66,,,,,,
Table 1a,200203,7870,63760,BHB,LGA,378,15.76,231.46,US,95.17,231.36,US,95.17,231.36
Table 1a,200203,11030,23210,BHM,DAL,587,51.73,170.31,WN,94.32,171.46,CO,3.36,174.12
Table 1a,200203,11030,96460,BHM,DCA,654,59.56,225.84,US,48.35,198.09,US,48.35,198.09
Table 1a,200203,11030,23210,BHM,DFW,597,191.41,168.21,AA,58.43,160.57,AA,58.43,160.57
Table 1a,200203,11030,37320,BHM,EFD,565,2.06,132.57,CO,94.73,132.16,CO,94.73,132.16
Table 1a,200203,11030,63760,BHM,EWR,850,120,228.89,CO,62.86,234,US,10.23,124.72
Table 1a,200203,11030,37320,BHM,HOU,570,155.21,136.14,WN,96,135.02,DL,3.36,165.16
Table 1a,200203,11030,96460,BHM,IAD,638,23.47,206.8,DL,44.44,267.66,US,38.42,148.1
Table 1a,200203,11030,37320,BHM,IAH,562,137.71,136.75,CO,89.1,137.15,CO,89.1,137.15
Table 1a,200203,11030,63760,BHM,JFK,866,5.65,157.42,DL,80.76,166.09,DL,80.76,166.09
Table 1a,200203,11030,63760,BHM,LGA,866,162.71,200.17,DL,85.97,204.8,DL,85.97,204.8
Table 1a,200203,11030,18500,BHM,MDW,570,288.26,124.41,WN,97.28,122.4,DL,1.43,247.65
Table 1a,200203,11030,18500,BHM,ORD,584,53.58,228.58,DL,59.43,260.63,US,10.54,134.5
Table 1a,200203,11030,87870,BHM,TPA,460,244.78,100.24,WN,78.15,96.1,WN,78.15,96.1
Table 1a,200203,10830,96460,BIL,DCA,1671,16.84,291.56,NW,85.16,304.73,CO,1.29,262.5
Table 1a,200203,10830,23210,BIL,DFW,1080,43.58,238.6,UA,52.36,215.9,UA,52.36,215.9
Table 1a,200203,10830,37320,BIL,EFD,1332,0.21,195,CO,50,195,CO,50,195
Table 1a,200203,10830,63760,BIL,EWR,1756,19.34,274.46,NW,47.19,298.19,DL,17.97,231.06
Table 1a,200203,10830,37320,BIL,HOU,1327,0.43,258.25,DL,100,258.25,DL,100,258.25
Table 1a,200203,10830,96460,BIL,IAD,1648,23.47,223,UA,38.42,249.18,NW,28.7,193.11
Table 1a,200203,10830,37320,BIL,IAH,1304,26.41,277.06,UA,54.32,251.59,UA,54.32,251.59
Table 1a,200203,10830,63760,BIL,JFK,1776,5.54,264.41,DL,62.74,224.84,DL,62.74,224.84
Table 1a,200203,10830,63760,BIL,LGA,1768,19.34,288.16,NW,48.87,301.41,UA,43.25,275.5
Table 1a,200203,10830,18500,BIL,MDW,1073,3.8,283.2,NW,91.42,285.9,NW,91.42,285.9
Table 1a,200203,10830,18500,BIL,ORD,1060,36.08,232.27,UA,58.73,234.56,DL,15.36,223.72
Table 1a,200203,10830,87870,BIL,TPA,1879,12.5,245.98,UA,49.56,257.61,NW,36.52,241.3
Table 1a,200203,11160,96460,BIS,DCA,1317,19.34,310.57,NW,93.82,312.62,NW,93.82,312.62
Table 1a,200203,11160,23210,BIS,DFW,978,19.23,247.19,NW,81.35,255.86,UA,17.51,204.8
Table 1a,200203,11160,63760,BIS,EWR,1388,4.89,351.86,NW,84.44,362.65,NW,84.44,362.65
Table 1a,200203,11160,96460,BIS,IAD,1294,7.6,256.61,NW,52.85,266.67,UA,42.85,251.96
Table 1a,200203,11160,63760,BIS,JFK,1408,0.54,217.6,NW,80,216.5,NW,80,216.5
Table 1a,200203,11160,63760,BIS,LGA,1399,11.08,285.44,NW,81.37,263.3,NW,81.37,263.3
Table 1a,200203,11160,18500,BIS,MDW,730,4.67,252.39,NW,95.34,250.31,NW,95.34,250.31
Table 1a,200203,11160,18500,BIS,ORD,716,18.04,247.36,NW,88.55,239.32,NW,88.55,239.32
Table 1a,200203,11420,96460,BMI,DCA,643,15,145.43,AA,60.14,125.04,AA,60.14,125.04
Table 1a,200203,11420,23210,BMI,DFW,690,40.65,161.41,AA,72.99,164.61,FL,16.84,149.69
Table 1a,200203,11420,63760,BMI,EWR,775,11.73,195.93,AA,49.07,204.96,NW,12.96,145.71
Table 1a,200203,11420,37320,BMI,HOU,829,9.02,144.45,FL,100,144.45,FL,100,144.45
Table 1a,200203,11420,96460,BMI,IAD,620,10.43,135.87,AA,33.33,138.25,NW,18.75,124.55
Table 1a,200203,11420,37320,BMI,IAH,809,13.04,147.24,AA,82.5,146.13,AA,82.5,146.13
Table 1a,200203,11420,63760,BMI,JFK,796,0.86,225.25,AA,37.5,154.33,NW,12.5,120
Table 1a,200203,11420,63760,BMI,LGA,791,19.02,150.34,AA,45.71,136.53,NW,18.28,134.81
Table 1a,200203,11420,87870,BMI,PIE,937,0.1,125,,,,,,
Table 1a,200203,11420,87870,BMI,TPA,936,38.36,129.81,FL,73.93,128.03,FL,73.93,128.03
Table 1a,200203,62860,96460,BNA,DCA,562,124.13,216.59,US,82.92,219.04,AA,3.5,165.9
Table 1a,200203,62860,63760,BNA,EWR,748,247.93,273.54,CO,76.1,296.98,AA,2.67,200.7
Table 1a,200203,62860,96460,BNA,IAD,542,16.63,180.22,US,37.25,153,US,37.25,153
Table 1a,200203,62860,63760,BNA,JFK,766,7.71,183.02,DL,36.61,258.61,AA,12.67,73.55
Table 1a,200203,62860,63760,BNA,LGA,764,352.06,202.89,AA,69.31,204.06,AA,69.31,204.06
Table 1a,200203,62860,87870,BNA,TPA,612,466.73,108.4,WN,81.11,107.48,WN,81.11,107.48
Table 1a,200203,11800,23210,BOI,DAL,1283,0.1,379,WN,100,379,WN,100,379
Table 1a,200203,11800,96460,BOI,DCA,2049,24.02,290.1,F9,24.43,232.48,F9,24.43,232.48
Table 1a,200203,11800,23210,BOI,DFW,1272,102.82,211.6,AA,32.87,224.13,HP,15.43,169.22
Table 1a,200203,11800,63760,BOI,EWR,2147,39.34,244.58,DL,36.18,221.74,DL,36.18,221.74
Table 1a,200203,11800,37320,BOI,HOU,1501,9.78,209.46,WN,85.55,178.01,WN,85.55,178.01
Table 1a,200203,11800,96460,BOI,IAD,2025,40.43,304.44,UA,55.37,335.92,NW,12.63,227.17
Table 1a,200203,11800,37320,BOI,IAH,1482,43.8,191.15,UA,44.91,207.96,HP,26.3,153.79
Table 1a,200203,11800,63760,BOI,JFK,2167,15.86,232.94,DL,57.53,214.07,DL,57.53,214.07
Table 1a,200203,11800,63760,BOI,LGA,2159,38.58,260.55,UA,42.25,274.52,F9,25.35,219.11
Table 1a,200203,11800,18500,BOI,MDW,1448,26.3,176.99,F9,56.61,170.63,F9,56.61,170.63
Table 1a,200203,11800,18500,BOI,ORD,1437,129.13,226.51,UA,72.3,239.35,AA,2.44,299.24
Table 1a,200203,11800,87870,BOI,TPA,2155,27.6,217.42,UA,31.49,200.45,UA,31.49,200.45
Table 1a,200203,12200,23210,BOS,DAL,1554,7.82,199.29,DL,70.83,191.88,DL,70.83,191.88
Table 1a,200203,12200,96460,BOS,DCA,399,1735.97,161.22,US,85.58,160.43,AA,9.98,157.21
Table 1a,200203,12200,23210,BOS,DFW,1562,1153.91,245.41,AA,64.41,270.21,DL,21.29,205.84
Table 1a,200203,12200,37320,BOS,EFD,1605,5.32,140.87,CO,100,140.87,CO,100,140.87
Table 1a,200203,12200,63760,BOS,EWR,200,876.63,201.88,CO,80.86,211.13,AA,12.26,159.39
Table 1a,200203,12200,37320,BOS,HOU,1609,64.67,216.52,DL,50.58,214.34,FL,37.14,193.55
Table 1a,200203,12200,96460,BOS,IAD,413,476.3,192.74,UA,97.6,191.61,UA,97.6,191.61
Table 1a,200203,12200,37320,BOS,IAH,1597,585.43,242.05,CO,72.26,250.79,CO,72.26,250.79
Table 1a,200203,12200,63760,BOS,JFK,187,146.95,141.94,AA,70.26,135.14,AA,70.26,135.14
Table 1a,200203,12200,63760,BOS,LGA,185,3059.34,118.3,DL,58.35,118.12,US,41.09,118.12
Table 1a,200203,12200,18500,BOS,MDW,861,256.19,131.13,TZ,91.42,129.97,CO,1.35,151
Table 1a,200203,12200,18500,BOS,ORD,867,2039.56,183.73,UA,53.58,180.57,UA,53.58,180.57
Table 1a,200203,12200,87870,BOS,PIE,1193,0.1,310,TZ,100,310,TZ,100,310
Table 1a,200203,12200,87870,BOS,TPA,1185,813.91,117.17,DL,82.82,114.52,CO,1.38,154.53
Table 1a,200203,9130,23210,BPT,DAL,260,8.47,115.34,CO,100,115.34,CO,100,115.34
Table 1a,200203,9130,23210,BPT,DFW,270,20.86,109.78,CO,98.43,110.03,CO,98.43,110.03
Table 1a,200203,13360,63760,BQK,EWR,768,2.28,209.28,DL,100,209.28,DL,100,209.28
Table 1a,200203,13360,63760,BQK,JFK,776,0.65,244.83,DL,100,244.83,DL,100,244.83
Table 1a,200203,13360,63760,BQK,LGA,781,7.28,176.17,DL,91.04,180.65,DL,91.04,180.65
Table 1a,200203,13260,23210,BRO,DAL,479,2.71,127.64,CO,88,131.04,CO,88,131.04
Table 1a,200203,13260,23210,BRO,DFW,482,7.28,160.41,CO,91.04,162.42,CO,91.04,162.42
Table 1a,200203,13260,37320,BRO,EFD,290,0.65,88.66,CO,100,88.66,CO,100,88.66
Table 1a,200203,13260,63760,BRO,EWR,1679,5.1,230.65,CO,82.97,226.89,CO,82.97,226.89
