tbl,Year,quarter,citymarketid_1,citymarketid_2,City1,City2,nsmiles,airportid_1,airportid_2,airport_1,airport_2,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table1a,2014,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,10140,12892,ABQ,LAX,524.1758242,187.9119287,WN,0.83081761,184.4870805,US,0.030188679,217.1652778
Table1a,2014,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,10140,12954,ABQ,LGB,25.71428571,200.715812,US,0.867521368,198.8034483,US,0.867521368,198.8034483
Table1a,2014,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,10140,12954,ABQ,LGB,25.71428571,200.715812,US,0.867521368,198.8034483,DL,0.068376068,164.74375
Table1a,2014,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,10140,12954,ABQ,LGB,25.71428571,200.715812,US,0.867521368,198.8034483,AA,0.017094017,327
Table1a,2014,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,10140,13891,ABQ,ONT,70.65934066,252.9875583,WN,0.782270607,252.5970179,US,0.195956454,255.0936508
Table1a,2014,2,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",677,10140,14908,ABQ,SNA,91.64835165,247.3353717,WN,0.667865707,241.5477558,AA,0.01558753,309.3230769
Table1a,2014,2,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",977,10158,11697,ACY,FLL,576.5934066,111.8247189,NK,1,111.8247189,NK,1,111.8247189
Table1a,2014,2,30158,33195,"Atlantic City, NJ","Tampa, FL (Metropolitan Area)",913,10158,15304,ACY,TPA,223.2967033,113.7310039,NK,1,113.7310039,NK,1,113.7310039
Table1a,2014,2,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",602,11109,11259,COS,DAL,0.549450549,196.44,UA,1,196.44,UA,1,196.44
Table1a,2014,2,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",602,11109,11298,COS,DFW,196.4835165,199.3615213,AA,0.92393736,199.3909806,US,0.017897092,202.98125
Table1a,2014,2,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",602,11109,11298,COS,DFW,196.4835165,199.3615213,AA,0.92393736,199.3909806,UA,0.051454139,207.0119565
Table1a,2014,2,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",602,11109,11298,COS,DFW,196.4835165,199.3615213,AA,0.92393736,199.3909806,AA,0.92393736,199.3909806
Table1a,2014,2,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",1503,11109,10821,COS,BWI,43.51648352,326.559596,UA,0.676767677,322.8675373,AA,0.212121212,322.3107143
Table1a,2014,2,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",1503,11109,11278,COS,DCA,70.54945055,277.344081,AA,0.710280374,242.0539474,AA,0.710280374,242.0539474
Table1a,2014,2,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",1503,11109,12264,COS,IAD,91.97802198,378.2148148,UA,0.804062127,406.2959881,AA,0.117084827,237.2673469
Table1a,2014,2,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,11109,10800,COS,BUR,3.406593407,357.3,UA,0.838709677,316.6269231,DL,0.161290323,568.8
Table1a,2014,2,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,11109,12892,COS,LAX,156.4835165,226.9733848,UA,0.918539326,224.971789,UA,0.918539326,224.971789
Table1a,2014,2,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,11109,12892,COS,LAX,156.4835165,226.9733848,UA,0.918539326,224.971789,DL,0.074438202,236.9745283
Table1a,2014,2,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,11109,12954,COS,LGB,1.208791209,349.5363636,DL,0.909090909,327.59,DL,0.909090909,327.59
Table1a,2014,2,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,11109,13891,COS,ONT,9.340659341,278.8694118,UA,0.811764706,251.9666667,AA,0.023529412,420
Table1a,2014,2,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,11109,14908,COS,SNA,15.27472527,301.9251799,UA,0.755395683,293.7952381,AA,0.057553957,424.6
Table1a,2014,2,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,11259,14122,DAL,PIT,32.30769231,240.9782313,WN,0.768707483,237.7539823,DL,0.074829932,235.6363636
Table1a,2014,2,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,11298,14122,DFW,PIT,528.1318681,277.709717,AA,0.683520599,289.0177169,AA,0.683520599,289.0177169
Table1a,2014,2,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",651,11259,11292,DAL,DEN,305.9340659,169.0440374,WN,0.99533046,168.1597979,WN,0.99533046,168.1597979
Table1a,2014,2,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",651,11298,11292,DFW,DEN,2150.43956,151.3018499,AA,0.419796617,178.6554352,AA,0.419796617,178.6554352
Table1a,2014,2,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",824,11259,15376,DAL,TUS,8.901098901,216.6185185,WN,0.827160494,215.6119403,UA,0.148148148,229.6666667
Table1a,2014,2,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",824,11298,15376,DFW,TUS,229.8901099,254.6545411,AA,0.757648184,264.1406309,AA,0.757648184,264.1406309
Table1a,2014,2,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",879,11259,14107,DAL,PHX,447.6923077,189.3680903,WN,0.99018164,189.0653694,WN,0.99018164,189.0653694
Table1a,2014,2,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",879,11298,14107,DFW,PHX,1223.296703,234.0899748,AA,0.447987783,261.7094646,AA,0.447987783,261.7094646
Table1a,2014,2,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",1471,11259,10529,DAL,BDL,15.27472527,283.5532374,WN,0.71942446,273.986,DL,0.258992806,308.0277778
Table1a,2014,2,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",1471,11298,10529,DFW,BDL,324.8351648,350.006935,AA,0.644113667,373.1896534,AA,0.644113667,373.1896534
Table1a,2014,2,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",1670,11259,14747,DAL,SEA,91.42857143,213.6532452,WN,0.951923077,210.5873737,WN,0.951923077,210.5873737
Table1a,2014,2,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",1670,11259,14747,DAL,SEA,91.42857143,213.6532452,WN,0.951923077,210.5873737,UA,0.039663462,284.9818182
Table1a,2014,2,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",1670,11298,14747,DFW,SEA,1284.285714,260.5073843,AA,0.501411825,284.9708191,AA,0.501411825,284.9708191
Table1a,2014,2,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",562,11259,11540,DAL,ELP,423.2967033,192.9602544,WN,0.994288681,193.0523499,WN,0.994288681,193.0523499
Table1a,2014,2,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",562,11298,11540,DFW,ELP,235.2747253,190.2101355,AA,0.943951425,189.3664523,AA,0.943951425,189.3664523
Table1a,2014,2,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",562,11298,11540,DFW,ELP,235.2747253,190.2101355,AA,0.943951425,189.3664523,US,0.037832788,216.2432099
Table1a,2014,2,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",562,11298,11540,DFW,ELP,235.2747253,190.2101355,AA,0.943951425,189.3664523,UA,0.014479215,193.8612903
Table1a,2014,2,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",631,11259,10693,DAL,BNA,244.1758242,197.2324932,WN,0.97839784,196.2233671,DL,0.012151215,272.4888889
Table1a,2014,2,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",631,11259,10693,DAL,BNA,244.1758242,197.2324932,WN,0.97839784,196.2233671,WN,0.97839784,196.2233671
Table1a,2014,2,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",631,11298,10693,DFW,BNA,624.8351648,235.3346817,AA,0.904502286,236.8719619,AA,0.904502286,236.8719619
Table1a,2014,2,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",631,11298,10693,DFW,BNA,624.8351648,235.3346817,AA,0.904502286,236.8719619,DL,0.036756947,207.0885167
Table1a,2014,2,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",631,11298,10693,DFW,BNA,624.8351648,235.3346817,AA,0.904502286,236.8719619,US,0.050474851,217.9059233
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,10821,DAL,BWI,358.6813187,183.7823223,WN,0.966911765,182.7801014,DL,0.019914216,219.7953846
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,10821,DAL,BWI,358.6813187,183.7823223,WN,0.966911765,182.7801014,UA,0.010723039,201.4342857
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,10821,DAL,BWI,358.6813187,183.7823223,WN,0.966911765,182.7801014,WN,0.966911765,182.7801014
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,11278,DAL,DCA,82.74725275,253.2047809,WN,0.88313413,246.8515789,DL,0.083665339,270.7333333
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,11278,DAL,DCA,82.74725275,253.2047809,WN,0.88313413,246.8515789,UA,0.018592297,475.1857143
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,11278,DAL,DCA,82.74725275,253.2047809,WN,0.88313413,246.8515789,WN,0.88313413,246.8515789
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11259,12264,DAL,IAD,14.28571429,279.1592308,WN,0.461538462,305.1083333,DL,0.253846154,299.5787879
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11298,10821,DFW,BWI,1006.263736,223.3786611,AA,0.459866769,293.2532653,AA,0.459866769,293.2532653
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11298,11278,DFW,DCA,1066.373626,349.1976711,AA,0.861809563,352.8367332,AA,0.861809563,352.8367332
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11298,11278,DFW,DCA,1066.373626,349.1976711,AA,0.861809563,352.8367332,US,0.036376752,403.2541076
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11298,11278,DFW,DCA,1066.373626,349.1976711,AA,0.861809563,352.8367332,DL,0.060078318,261.2564322
Table1a,2014,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,11298,12264,DFW,IAD,532.3076923,337.4963666,AA,0.572873658,337.1659459,AA,0.572873658,337.1659459
Table1a,2014,2,30194,30928,"Dallas/Fort Worth, TX","Wichita, KS",333,11259,12278,DAL,ICT,86.59340659,126.9318528,WN,0.997461929,126.8692112,WN,0.997461929,126.8692112
Table1a,2014,2,30194,30928,"Dallas/Fort Worth, TX","Wichita, KS",333,11298,12278,DFW,ICT,112.8571429,166.9280428,AA,0.970788705,167.2940822,AA,0.970788705,167.2940822
Table1a,2014,2,30194,30928,"Dallas/Fort Worth, TX","Wichita, KS",333,11298,12278,DFW,ICT,112.8571429,166.9280428,AA,0.970788705,167.2940822,US,0.023369036,159.6416667
Table1a,2014,2,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",550,11259,15016,DAL,STL,595.4945055,203.2362798,WN,0.993356708,203.2923649,WN,0.993356708,203.2923649
Table1a,2014,2,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",550,11298,15016,DFW,STL,512.8571429,204.5002786,AA,0.95286051,203.37387,US,0.013927577,204.8369231
Table1a,2014,2,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",550,11298,15016,DFW,STL,512.8571429,204.5002786,AA,0.95286051,203.37387,DL,0.015427469,240.1222222
Table1a,2014,2,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",550,11298,15016,DFW,STL,512.8571429,204.5002786,AA,0.95286051,203.37387,AA,0.95286051,203.37387
Table1a,2014,2,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",918,11259,12451,DAL,JAX,48.68131868,209.0309255,WN,0.799097065,206.5180791,DL,0.164785553,222.660274
Table1a,2014,2,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",918,11298,12451,DFW,JAX,391.978022,261.8412672,AA,0.704233249,269.2346736,AA,0.704233249,269.2346736
Table1a,2014,2,30194,31267,"Dallas/Fort Worth, TX","Dayton, OH",861,11259,11267,DAL,DAY,5.384615385,312.3918367,WN,0.551020408,330.0925926,DL,0.387755102,273.2263158
Table1a,2014,2,30194,31267,"Dallas/Fort Worth, TX","Dayton, OH",861,11298,11267,DFW,DAY,246.9230769,253.594437,AA,0.722296395,254.62939,AA,0.722296395,254.62939
Table1a,2014,2,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,11259,11433,DAL,DTW,60.21978022,233.8083942,WN,0.905109489,230.5191532,UA,0.060218978,199.2242424
Table1a,2014,2,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,11259,11433,DAL,DTW,60.21978022,233.8083942,WN,0.905109489,230.5191532,WN,0.905109489,230.5191532
Table1a,2014,2,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,11259,11433,DAL,DTW,60.21978022,233.8083942,WN,0.905109489,230.5191532,DL,0.027372263,401.82
Table1a,2014,2,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,11298,11433,DFW,DTW,1067.692308,250.311373,DL,0.371449156,304.310834,AA,0.337484562,281.1332113
Table1a,2014,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,11259,11423,DAL,DSM,5.384615385,232.4040816,WN,0.653061224,244.09375,UA,0.326530612,207.0125
Table1a,2014,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,11298,11423,DFW,DSM,191.6483516,240.6790711,AA,0.870986239,238.4061224,DL,0.036697248,236.4359375
Table1a,2014,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,11298,11423,DFW,DSM,191.6483516,240.6790711,AA,0.870986239,238.4061224,AA,0.870986239,238.4061224
Table1a,2014,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,11298,11423,DFW,DSM,191.6483516,240.6790711,AA,0.870986239,238.4061224,US,0.031536697,309.2145455
Table1a,2014,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,11298,11423,DFW,DSM,191.6483516,240.6790711,AA,0.870986239,238.4061224,UA,0.047018349,235.3317073
Table1a,2014,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,11259,12191,DAL,HOU,2137.252747,175.8148388,WN,0.999485835,175.8304234,WN,0.999485835,175.8304234
Table1a,2014,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,11259,12266,DAL,IAH,151.0989011,188.7285091,UA,0.997090909,188.8350839,UA,0.997090909,188.8350839
Table1a,2014,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,11298,12191,DFW,HOU,219.010989,168.8743101,AA,0.940792775,168.1833067,US,0.012543904,234.128
Table1a,2014,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,11298,12191,DFW,HOU,219.010989,168.8743101,AA,0.940792775,168.1833067,AA,0.940792775,168.1833067
Table1a,2014,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,11298,12266,DFW,IAH,644.3956044,190.6293656,AA,0.619031378,182.0791185,AA,0.619031378,182.0791185
Table1a,2014,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,11259,13204,DAL,MCO,363.7362637,188.7689728,WN,0.965256798,187.9341471,UA,0.021450151,192.2577465
Table1a,2014,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,11259,13204,DAL,MCO,363.7362637,188.7689728,WN,0.965256798,187.9341471,WN,0.965256798,187.9341471
Table1a,2014,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,11259,13204,DAL,MCO,363.7362637,188.7689728,WN,0.965256798,187.9341471,DL,0.010271903,259.1323529
Table1a,2014,2,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,11298,13204,DFW,MCO,1552.857143,207.6470597,AA,0.665841059,238.2928473,DL,0.041964475,212.6222597
Table1a,2014,2,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,11259,15624,DAL,VPS,5.934065934,225.1333333,UA,0.685185185,208.8783784,DL,0.314814815,260.5117647
Table1a,2014,2,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,11298,15624,DFW,VPS,198.3516484,242.7277008,AA,0.886426593,242.6615625,DL,0.049861496,277.1555556
Table1a,2014,2,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,11298,15624,DFW,VPS,198.3516484,242.7277008,AA,0.886426593,242.6615625,US,0.031024931,230.3678571
Table1a,2014,2,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,11298,15624,DFW,VPS,198.3516484,242.7277008,AA,0.886426593,242.6615625,UA,0.016620499,200.38
Table1a,2014,2,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,11298,15624,DFW,VPS,198.3516484,242.7277008,AA,0.886426593,242.6615625,AA,0.886426593,242.6615625
Table1a,2014,2,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,11259,13487,DAL,MSP,98.79120879,221.9766407,WN,0.972191324,219.0059497,WN,0.972191324,219.0059497
Table1a,2014,2,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,11259,13487,DAL,MSP,98.79120879,221.9766407,WN,0.972191324,219.0059497,UA,0.014460512,236.3230769
Table1a,2014,2,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,11298,13487,DFW,MSP,1171.978022,237.8826629,AA,0.36249414,284.5544232,AA,0.36249414,284.5544232
Table1a,2014,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,11259,11618,DAL,EWR,119.1208791,256.1102399,WN,0.939114391,247.7225933,UA,0.032287823,447.2914286
Table1a,2014,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,11259,11618,DAL,EWR,119.1208791,256.1102399,WN,0.939114391,247.7225933,WN,0.939114391,247.7225933
Table1a,2014,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,11259,11618,DAL,EWR,119.1208791,256.1102399,WN,0.939114391,247.7225933,DL,0.021217712,341.0173913
Table1a,2014,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,11259,12197,DAL,HPN,1.318681319,257.0166667,DL,0.916666667,258.7545455,DL,0.916666667,258.7545455
Table1a,2014,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,11259,12391,DAL,ISP,9.78021978,243.0629213,WN,0.97752809,244.7724138,WN,0.97752809,244.7724138
