tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200304,1910,37320,AEX,IAH,190,18.36,137.52,CO,98.22,138.77,CO,98.22,138.77
Table 1a,200304,1910,63760,AEX,JFK,1228,1.95,304.11,CO,72.22,176.76,DL,11.11,156.5
Table 1a,200304,1910,63760,AEX,LGA,1228,15,179.68,DL,39.85,156.49,DL,39.85,156.49
Table 1a,200304,1910,18500,AEX,MDW,769,0.21,174.5,DL,100,174.5,DL,100,174.5
Table 1a,200304,1910,18500,AEX,ORD,778,11.73,206.95,CO,47.22,209.62,NW,32.4,182.4
Table 1a,200304,1910,87870,AEX,TPA,645,11.19,138.06,CO,41.74,153.93,DL,17.47,122.05
Table 1a,200304,5980,23210,AGS,DAL,863,1.08,154.7,CO,100,154.7,CO,100,154.7
Table 1a,200304,5980,96460,AGS,DCA,468,34.56,205.11,DL,65.72,206.55,US,18.55,168.03
Table 1a,200304,5980,23210,AGS,DFW,874,25.97,233.96,DL,77.82,238.61,CO,8.36,222.2
Table 1a,200304,5980,37320,AGS,EFD,820,0.21,149,CO,100,149,CO,100,149
Table 1a,200304,5980,63760,AGS,EWR,663,77.17,191.05,CO,84.92,186.03,CO,84.92,186.03
Table 1a,200304,5980,37320,AGS,HOU,826,2.82,221.3,DL,96.15,220.12,DL,96.15,220.12
Table 1a,200304,5980,96460,AGS,IAD,459,12.39,236.07,DL,58.77,234.55,US,32.45,233.4
Table 1a,200304,5980,37320,AGS,IAH,821,24.56,191.62,CO,84.07,186.63,CO,84.07,186.63
Table 1a,200304,5980,63760,AGS,JFK,675,2.82,185.26,DL,100,185.26,DL,100,185.26
Table 1a,200304,5980,63760,AGS,LGA,678,19.13,186.51,DL,61.36,198.88,US,32.38,158.22
Table 1a,200304,5980,18500,AGS,MDW,661,4.89,210.68,DL,91.11,210.7,DL,91.11,210.7
Table 1a,200304,5980,18500,AGS,ORD,677,18.8,267.41,DL,65.31,264.66,US,20.23,233.62
Table 1a,200304,5980,87870,AGS,TPA,373,15.43,203.2,DL,78.16,213.63,US,21.83,165.83
Table 1a,200304,1580,23210,ALB,DAL,1427,0.43,338.25,WN,100,338.25,WN,100,338.25
Table 1a,200304,1580,96460,ALB,DCA,318,81.73,186.84,US,95.34,188.12,UA,2.39,119.72
Table 1a,200304,1580,23210,ALB,DFW,1435,85.1,266.83,AA,20.94,353.23,NW,13.15,188.6
Table 1a,200304,1580,63760,ALB,EWR,143,23.04,144.93,CO,98.11,142.72,CO,98.11,142.72
Table 1a,200304,1580,37320,ALB,HOU,1495,35.1,200.91,WN,78.01,203.53,DL,21.67,192.6
Table 1a,200304,1580,96460,ALB,IAD,325,16.63,158.47,UA,94.77,157.15,UA,94.77,157.15
Table 1a,200304,1580,37320,ALB,IAH,1482,61.3,216.94,CO,29.78,250.04,US,20.21,171.28
Table 1a,200304,1580,63760,ALB,LGA,136,13.04,237.11,US,98.33,236.56,US,98.33,236.56
Table 1a,200304,1580,18500,ALB,MDW,717,48.26,153.28,WN,86.71,152.01,CO,3.37,170
Table 1a,200304,1580,18500,ALB,ORD,723,270.76,167.73,UA,65.03,166.52,UA,65.03,166.52
Table 1a,200304,1580,87870,ALB,TPA,1130,196.19,143.54,US,41.16,135.4,US,41.16,135.4
Table 1a,200304,2780,23210,AMA,DAL,324,529.78,71.85,WN,99.46,71.74,WN,99.46,71.74
Table 1a,200304,2780,96460,AMA,DCA,1383,13.36,336.53,AA,54.47,348.46,DL,14.63,297.33
Table 1a,200304,2780,23210,AMA,DFW,313,98.04,87.65,AA,83.25,88.57,DL,14.19,81.95
Table 1a,200304,2780,37320,AMA,EFD,545,0.76,103.42,CO,100,103.42,CO,100,103.42
Table 1a,200304,2780,63760,AMA,EWR,1544,8.91,258.48,AA,48.78,208.5,AA,48.78,208.5
Table 1a,200304,2780,37320,AMA,HOU,538,108.36,126.17,WN,97.29,126.33,AA,1.4,119.92
Table 1a,200304,2780,96460,AMA,IAD,1361,5.65,287.28,AA,61.53,283.25,AA,61.53,283.25
Table 1a,200304,2780,37320,AMA,IAH,519,117.5,125.99,CO,75.2,122.37,CO,75.2,122.37
Table 1a,200304,2780,63760,AMA,JFK,1564,1.52,632.28,AA,64.28,469.66,AA,64.28,469.66
Table 1a,200304,2780,63760,AMA,LGA,1560,13.26,277.36,AA,81.96,275.5,AA,81.96,275.5
Table 1a,200304,2780,18500,AMA,MDW,880,5.32,205.65,WN,57.14,192.71,WN,57.14,192.71
Table 1a,200304,2780,18500,AMA,ORD,879,15.86,230.82,AA,83.56,232.26,AA,83.56,232.26
Table 1a,200304,5540,96460,ASE,DCA,1598,1.3,448.25,NW,83.33,476.1,UA,16.66,309
Table 1a,200304,5540,23210,ASE,DFW,701,19.56,231.71,UA,81.66,226.57,HP,8.88,202.62
Table 1a,200304,5540,63760,ASE,EWR,1729,16.63,331.24,UA,84.31,314.35,CO,1.3,258
Table 1a,200304,5540,96460,ASE,IAD,1574,18.36,365.93,UA,95.85,359.33,NW,1.18,415
Table 1a,200304,5540,37320,ASE,IAH,914,14.23,214.29,UA,92.36,211.62,HP,3.05,173
Table 1a,200304,5540,63760,ASE,JFK,1750,1.52,567.35,NW,57.14,433.25,NW,57.14,433.25
Table 1a,200304,5540,63760,ASE,LGA,1744,42.93,341.03,UA,90.63,333.21,NW,6.32,445.6
Table 1a,200304,5540,18500,ASE,ORD,1013,38.36,267.35,UA,92.91,265.97,NW,2.54,236.66
Table 1a,200304,5850,23210,ATL,DAL,721,3.8,180.85,CO,100,180.85,CO,100,180.85
Table 1a,200304,5850,96460,ATL,DCA,547,1562.28,157.76,DL,82.55,165.86,FL,12.98,109.52
Table 1a,200304,5850,23210,ATL,DFW,732,2342.93,148.54,DL,45.28,160.88,FL,14.05,124.32
Table 1a,200304,5850,37320,ATL,EFD,691,3.8,141.65,CO,97.14,142.23,CO,97.14,142.23
Table 1a,200304,5850,63760,ATL,EWR,745,2522.71,145.25,DL,46,151.82,FL,13.11,123.18
Table 1a,200304,5850,37320,ATL,HOU,696,640.21,129.27,DL,65.31,131.9,FL,32.93,123.04
Table 1a,200304,5850,96460,ATL,IAD,533,1405.76,132.9,DL,63.46,137.65,FL,24.25,115.37
Table 1a,200304,5850,37320,ATL,IAH,689,851.63,144.66,CO,51.99,137.64,CO,51.99,137.64
Table 1a,200304,5850,63760,ATL,JFK,760,450.54,142.52,DL,95.44,142.05,DL,95.44,142.05
Table 1a,200304,5850,63760,ATL,LGA,761,3720,151.61,DL,73.59,159.23,FL,20.87,125.54
Table 1a,200304,5850,18500,ATL,MDW,590,1059.67,106.15,FL,65.09,104.49,FL,65.09,104.49
Table 1a,200304,5850,18500,ATL,ORD,606,2089.34,132.99,DL,45.42,135.52,AA,22.56,124.7
Table 1a,200304,5850,87870,ATL,TPA,406,1468.04,132.31,DL,76.49,133.78,FL,21.76,125.73
Table 1a,200304,4350,96460,ATW,DCA,702,26.41,192.26,YX,37.86,193.23,NW,16.04,165.51
Table 1a,200304,4350,23210,ATW,DFW,908,35.21,231.82,YX,40.74,222.63,NW,11.41,211.7
Table 1a,200304,4350,37320,ATW,EFD,1074,0.21,344,CO,50,348,CO,50,348
Table 1a,200304,4350,63760,ATW,EWR,772,21.3,212.92,NW,30.61,222.45,YX,25,190.77
Table 1a,200304,4350,37320,ATW,HOU,1074,1.3,193.25,DL,100,193.25,DL,100,193.25
Table 1a,200304,4350,96460,ATW,IAD,680,8.69,190.51,UA,55,194.47,NW,11.25,149.22
Table 1a,200304,4350,37320,ATW,IAH,1053,15.43,307.41,UA,43.66,306.54,NW,40.14,285.28
Table 1a,200304,4350,63760,ATW,JFK,793,0.97,166.11,NW,55.55,171.4,DL,22.22,113
Table 1a,200304,4350,63760,ATW,LGA,784,43.15,158.68,UA,35.01,172.6,NW,25.69,145.49
Table 1a,200304,4350,18500,ATW,ORD,160,24.02,152.13,UA,100,152.13,UA,100,152.13
Table 1a,200304,4350,87870,ATW,TPA,1171,20.86,151.1,NW,51.04,125.03,NW,51.04,125.03
Table 1a,200304,6100,23210,AUS,DAL,183,990.97,87.9,WN,99.9,87.87,WN,99.9,87.87
Table 1a,200304,6100,96460,AUS,DCA,1313,222.17,235.48,AA,43.44,237.25,AA,43.44,237.25
Table 1a,200304,6100,23210,AUS,DFW,183,255.54,98.01,AA,90.64,98.54,AA,90.64,98.54
Table 1a,200304,6100,37320,AUS,EFD,160,3.69,75,CO,97.05,75.09,CO,97.05,75.09
Table 1a,200304,6100,63760,AUS,EWR,1501,296.08,324.81,CO,71.07,340.69,AA,10.97,332.78
Table 1a,200304,6100,37320,AUS,HOU,152,404.13,87.13,WN,99.11,87.15,WN,99.11,87.15
Table 1a,200304,6100,96460,AUS,IAD,1294,104.45,283.04,AA,50.46,301.01,CO,12.17,257.31
Table 1a,200304,6100,37320,AUS,IAH,143,145.76,98.48,CO,99.62,97.3,CO,99.62,97.3
Table 1a,200304,6100,63760,AUS,JFK,1519,25.54,243.64,AA,62.12,232.1,AA,62.12,232.1
Table 1a,200304,6100,63760,AUS,LGA,1518,314.78,279.38,AA,63.95,280.86,AA,63.95,280.86
Table 1a,200304,6100,18500,AUS,MDW,967,46.19,198.78,WN,62.82,208.58,AA,18.58,195.15
Table 1a,200304,6100,18500,AUS,ORD,972,545.97,194.26,AA,76.7,193.63,AA,76.7,193.63
Table 1a,200304,6100,87870,AUS,TPA,930,158.04,182.68,WN,49.24,182.07,CO,22.07,181.38
Table 1a,200304,5420,23210,AVL,DAL,838,0.1,416,CO,100,416,CO,100,416
Table 1a,200304,5420,96460,AVL,DCA,384,26.84,217.95,US,67.2,216.8,DL,23.07,212.01
Table 1a,200304,5420,23210,AVL,DFW,848,25.43,235.73,DL,60.68,228.54,US,30.34,226.69
Table 1a,200304,5420,63760,AVL,EWR,583,94.56,199.84,CO,79.42,193.75,CO,79.42,193.75
Table 1a,200304,5420,37320,AVL,HOU,843,3.8,174.82,DL,91.42,177.28,DL,91.42,177.28
Table 1a,200304,5420,96460,AVL,IAD,370,8.26,216.69,DL,46.05,229.22,US,34.21,194.53
Table 1a,200304,5420,37320,AVL,IAH,834,31.84,183.97,CO,44.36,190.69,US,29.69,155.66
Table 1a,200304,5420,63760,AVL,JFK,597,1.41,168.46,DL,100,168.46,DL,100,168.46
Table 1a,200304,5420,63760,AVL,LGA,599,20.86,238.06,DL,47.39,221.8,DL,47.39,221.8
Table 1a,200304,5420,18500,AVL,MDW,521,4.56,169.69,DL,61.9,174.84,US,35.71,165.6
Table 1a,200304,5420,18500,AVL,ORD,536,28.04,198.05,DL,44.18,208.47,UA,13.95,148.75
Table 1a,200304,5420,87870,AVL,TPA,514,38.8,176.87,DL,57.14,173.16,DL,57.14,173.16
Table 1a,200304,82600,87870,AVP,TPA,999,33.91,135.7,US,50.32,136.57,DL,44.87,134.26
Table 1a,200304,41900,96460,AZO,DCA,505,36.63,168.29,NW,58.45,170.35,UA,13.64,143.34
Table 1a,200304,41900,63760,AZO,EWR,600,26.52,288.75,NW,51.22,305.16,AA,18.44,227.91
Table 1a,200304,41900,96460,AZO,IAD,482,10.54,189.93,NW,41.23,175.67,NW,41.23,175.67
Table 1a,200304,41900,63760,AZO,JFK,621,1.84,203.58,DL,47.05,211.5,NW,41.17,201.28
Table 1a,200304,41900,63760,AZO,LGA,614,35.86,190.66,NW,52.42,205.12,AA,23.03,164.89
Table 1a,200304,41900,87870,AZO,TPA,998,29.23,187.19,NW,46.84,197.34,AA,14.12,148.57
Table 1a,200304,35510,96460,BDL,DCA,313,233.36,184.08,US,98.23,184.32,US,98.23,184.32
Table 1a,200304,35510,37320,BDL,EFD,1515,1.52,163.14,CO,92.85,162.61,CO,92.85,162.61
Table 1a,200304,35510,63760,BDL,EWR,116,24.23,233.6,CO,99.55,233.65,CO,99.55,233.65
Table 1a,200304,35510,37320,BDL,HOU,1519,73.8,215.05,WN,74.66,226.27,DL,22.82,185.84
Table 1a,200304,35510,96460,BDL,IAD,326,68.69,184.2,UA,96.67,183.37,CO,1.42,219.55
Table 1a,200304,35510,37320,BDL,IAH,1507,173.26,219.45,CO,56.83,217.93,AA,6.9,234.9
Table 1a,200304,35510,63760,BDL,LGA,101,0.32,496,US,100,496,US,100,496
Table 1a,200304,35510,87870,BDL,TPA,1111,793.47,126.95,DL,68.83,124.92,DL,68.83,124.92
Table 1a,200304,6920,23210,BFL,DFW,1271,10.76,258.79,HP,72.72,260.38,UA,19.19,259.73
Table 1a,200304,6920,37320,BFL,IAH,1428,16.41,282.48,HP,65.56,300.3,UA,27.81,222.59
Table 1a,200304,6920,18500,BFL,ORD,1733,14.13,231.48,UA,80.76,237.63,HP,15.38,205
Table 1a,200304,10940,23210,BGM,DFW,1318,14.23,352.82,US,45.8,375.63,DL,16.03,327
Table 1a,200304,10940,37320,BGM,HOU,1381,1.52,469.57,DL,92.85,482.46,DL,92.85,482.46
Table 1a,200304,10940,37320,BGM,IAH,1367,10.97,267.07,US,63.36,207.78,US,63.36,207.78
Table 1a,200304,10940,18500,BGM,MDW,607,0.76,143.28,NW,71.42,156.4,DL,28.57,110.5
Table 1a,200304,10940,18500,BGM,ORD,613,19.23,168.67,US,65.53,161.7,DL,15.25,147.4
Table 1a,200304,10940,87870,BGM,TPA,1048,34.45,132.38,US,61.82,134.79,NW,11.98,108.71
Table 1a,200304,7540,96460,BGR,DCA,590,21.63,219.64,AA,49.74,205.51,AA,49.74,205.51
Table 1a,200304,7540,23210,BGR,DFW,1717,16.3,260.88,AA,45.33,239.19,AA,45.33,239.19
Table 1a,200304,7540,63760,BGR,EWR,393,8.47,225.96,AA,53.84,208.88,AA,53.84,208.88
Table 1a,200304,7540,37320,BGR,HOU,1781,3.58,332.9,DL,81.81,350.7,AA,9.09,349.66
Table 1a,200304,7540,96460,BGR,IAD,601,1.41,246.46,DL,38.46,169,DL,38.46,169
Table 1a,200304,7540,37320,BGR,IAH,1768,6.73,216.59,DL,40.32,186.4,US,19.35,171
Table 1a,200304,7540,63760,BGR,JFK,382,5,170.91,DL,43.47,190.85,AA,41.3,164.78
Table 1a,200304,7540,63760,BGR,LGA,378,40.1,170.24,AA,68.83,163.05,AA,68.83,163.05
Table 1a,200304,7540,18500,BGR,MDW,974,2.17,206,NW,50,174.5,NW,50,174.5
Table 1a,200304,7540,18500,BGR,ORD,978,20.54,226.35,AA,48.67,219.7,NW,10.58,204.85
Table 1a,200304,7540,87870,BGR,PIE,1394,0.21,206.5,,,,,,
Table 1a,200304,7540,87870,BGR,TPA,1385,46.41,150.32,DL,63.93,155.14,US,21.31,142.79
Table 1a,200304,11030,23210,BHM,DAL,587,39.23,187.19,WN,94.18,185.76,CO,5.26,208.31
Table 1a,200304,11030,96460,BHM,DCA,654,75.97,263.13,US,56.36,264.35,US,56.36,264.35
Table 1a,200304,11030,23210,BHM,DFW,597,214.78,172.94,AA,50.55,167.9,AA,50.55,167.9
Table 1a,200304,11030,37320,BHM,EFD,565,1.08,137.7,CO,90,137.66,CO,90,137.66
Table 1a,200304,11030,63760,BHM,EWR,850,141.19,236.06,CO,73.59,237.98,CO,73.59,237.98
Table 1a,200304,11030,37320,BHM,HOU,570,160.97,138.47,WN,96.89,137.83,DL,2.43,137.66
Table 1a,200304,11030,96460,BHM,IAD,638,18.58,293.58,DL,71.34,285.01,DL,71.34,285.01
Table 1a,200304,11030,37320,BHM,IAH,562,135.32,143.32,CO,89.55,142.21,CO,89.55,142.21
Table 1a,200304,11030,63760,BHM,JFK,866,8.15,202.94,DL,85.33,205.59,DL,85.33,205.59
Table 1a,200304,11030,63760,BHM,LGA,866,224.13,205.56,DL,84.28,212.29,DL,84.28,212.29
Table 1a,200304,11030,18500,BHM,MDW,570,257.5,133.87,WN,97,132.59,DL,2.7,169.48
Table 1a,200304,11030,18500,BHM,ORD,584,39.23,196,DL,57.06,209.17,UA,14.95,164.88
Table 1a,200304,11030,87870,BHM,TPA,460,287.17,112.08,WN,82.02,108.22,WN,82.02,108.22
Table 1a,200304,10830,96460,BIL,DCA,1671,15.65,303.98,NW,73.61,317.16,DL,18.75,239.44
Table 1a,200304,10830,23210,BIL,DFW,1080,29.23,212.14,DL,38.28,212.82,UA,31.97,198.75
Table 1a,200304,10830,63760,BIL,EWR,1756,11.63,236.95,NW,53.27,221.61,DL,11.21,219.66
Table 1a,200304,10830,37320,BIL,HOU,1327,0.21,579.5,DL,100,579.5,DL,100,579.5
Table 1a,200304,10830,96460,BIL,IAD,1648,14.13,249.2,UA,56.15,267.53,DL,13.07,204.58
Table 1a,200304,10830,37320,BIL,IAH,1304,28.15,269.89,UA,48.26,253.93,HP,11.58,248.8
Table 1a,200304,10830,63760,BIL,JFK,1776,1.84,275.94,DL,52.94,260,NW,17.64,138
Table 1a,200304,10830,63760,BIL,LGA,1768,13.15,240.62,NW,57.02,211.95,NW,57.02,211.95
Table 1a,200304,10830,18500,BIL,MDW,1073,3.69,241.2,NW,94.11,234.68,NW,94.11,234.68
Table 1a,200304,10830,18500,BIL,ORD,1060,26.84,260.37,UA,41.7,275,DL,22.67,242.32
Table 1a,200304,10830,87870,BIL,TPA,1879,12.06,219.33,UA,47.74,208.13,UA,47.74,208.13
Table 1a,200304,11160,96460,BIS,DCA,1317,18.58,280.66,NW,94.73,281.9,CO,2.92,253.4
Table 1a,200304,11160,23210,BIS,DFW,978,19.13,226.25,NW,89.77,215.18,NW,89.77,215.18
Table 1a,200304,11160,63760,BIS,EWR,1388,4.56,237.73,NW,85.71,232.75,CO,7.14,199.66
Table 1a,200304,11160,96460,BIS,IAD,1294,4.89,302.64,NW,53.33,264.2,NW,53.33,264.2
Table 1a,200304,11160,63760,BIS,LGA,1399,7.5,255.26,NW,82.6,258.36,NW,82.6,258.36
Table 1a,200304,11160,18500,BIS,MDW,730,5.32,227.34,NW,95.91,229.12,NW,95.91,229.12
Table 1a,200304,11160,18500,BIS,ORD,716,20.32,225.45,NW,78.07,230.25,UA,21.92,208.39
Table 1a,200304,11420,96460,BMI,DCA,643,23.04,165.54,UA,41.5,163.48,AA,26.88,162.59
Table 1a,200304,11420,23210,BMI,DFW,690,33.69,174.4,AA,61.93,187.85,UA,19.03,139.72
Table 1a,200304,11420,63760,BMI,EWR,775,20,160.94,UA,34.78,170.07,AA,29.34,159.31
Table 1a,200304,11420,37320,BMI,HOU,829,11.41,151.14,FL,100,151.14,FL,100,151.14
Table 1a,200304,11420,96460,BMI,IAD,620,10.97,180.38,UA,53.46,166.64,NW,12.87,158.76
Table 1a,200304,11420,37320,BMI,IAH,809,13.15,164.61,UA,42.14,149.31,NW,10.74,131.07
Table 1a,200304,11420,63760,BMI,JFK,796,1.19,252,AA,54.54,321.16,NW,36.36,179.25
Table 1a,200304,11420,63760,BMI,LGA,791,26.63,149.22,UA,46.53,146.46,AA,20.81,145.07
Table 1a,200304,11420,87870,BMI,TPA,936,48.47,144.96,FL,65.47,150.48,AA,20.85,134.5
Table 1a,200304,62860,96460,BNA,DCA,562,120.43,241.87,US,78.97,240.78,AA,3.88,259.83
Table 1a,200304,62860,63760,BNA,EWR,748,232.82,268.37,CO,83.56,267.83,AA,2.42,256.4
Table 1a,200304,62860,96460,BNA,IAD,542,41.41,217.3,UA,69.02,208.42,UA,69.02,208.42
Table 1a,200304,62860,63760,BNA,JFK,766,35.21,171.33,DL,82.71,170.17,DL,82.71,170.17
Table 1a,200304,62860,63760,BNA,LGA,764,486.3,184.64,AA,70.54,188.82,DL,21.94,161.32
Table 1a,200304,62860,87870,BNA,TPA,612,438.04,136.82,WN,87.56,133.72,DL,4.54,184.56
Table 1a,200304,11800,96460,BOI,DCA,2049,23.8,283.18,NW,31.96,325.92,F9,10.04,226.59
Table 1a,200304,11800,23210,BOI,DFW,1272,95.76,191.05,UA,25.99,191.85,F9,10.1,153.11
Table 1a,200304,11800,63760,BOI,EWR,2147,29.02,242.91,DL,37.07,246.13,NW,31.83,191.8
Table 1a,200304,11800,37320,BOI,HOU,1501,5,198.6,WN,86.95,195.6,AS,2.17,331
Table 1a,200304,11800,96460,BOI,IAD,2025,27.5,329.88,UA,61.66,365.87,HP,14.62,267.13
Table 1a,200304,11800,37320,BOI,IAH,1482,42.93,227.03,DL,30.63,191.9,DL,30.63,191.9
Table 1a,200304,11800,63760,BOI,JFK,2167,13.58,255.44,DL,69.6,254.7,DL,69.6,254.7
Table 1a,200304,11800,63760,BOI,LGA,2159,31.63,252.01,UA,60.48,266.67,NW,22.33,234.27
Table 1a,200304,11800,18500,BOI,MDW,1448,18.36,185.07,F9,55.62,176.51,F9,55.62,176.51
Table 1a,200304,11800,18500,BOI,ORD,1437,100.76,254.54,UA,75.72,261.99,DL,8.84,263.65
Table 1a,200304,11800,87870,BOI,TPA,2155,30,210.15,UA,38.04,238.63,NW,18.47,189.47
Table 1a,200304,12200,23210,BOS,DAL,1554,1.3,449.58,CO,100,449.58,CO,100,449.58
Table 1a,200304,12200,96460,BOS,DCA,399,1847.17,189.87,US,65.75,199.07,AA,12.6,159.91
Table 1a,200304,12200,23210,BOS,DFW,1562,1109.13,260.86,AA,60.86,287.87,DL,24.35,217
Table 1a,200304,12200,37320,BOS,EFD,1605,3.47,186.68,CO,93.75,188.36,CO,93.75,188.36
Table 1a,200304,12200,63760,BOS,EWR,200,868.04,208.02,CO,86.23,214.27,AA,10.35,165.6
Table 1a,200304,12200,37320,BOS,HOU,1609,68.69,201.57,FL,45.72,190.24,FL,45.72,190.24
Table 1a,200304,12200,96460,BOS,IAD,413,366.95,193.3,UA,96.53,191.6,UA,96.53,191.6
Table 1a,200304,12200,37320,BOS,IAH,1597,615,240.39,CO,73.5,241.39,AA,3.97,243.02
Table 1a,200304,12200,63760,BOS,JFK,187,104.67,164.5,DL,49.94,154.45,DL,49.94,154.45
Table 1a,200304,12200,63760,BOS,LGA,185,3282.39,124.68,DL,57.24,122.39,DL,57.24,122.39
Table 1a,200304,12200,18500,BOS,MDW,861,304.89,136.46,TZ,92.65,136.09,FL,1.71,120.56
Table 1a,200304,12200,18500,BOS,ORD,867,1676.84,192.05,UA,50.05,197.6,AA,44.74,185.55
Table 1a,200304,12200,87870,BOS,PIE,1193,0.32,284.66,TZ,100,284.66,TZ,100,284.66
Table 1a,200304,12200,87870,BOS,TPA,1185,931.63,140.98,DL,84.58,137.25,CO,1.2,171.79
Table 1a,200304,9130,23210,BPT,DAL,260,6.52,139.93,CO,100,139.93,CO,100,139.93
Table 1a,200304,9130,23210,BPT,DFW,270,18.26,138.64,CO,97.02,139.28,CO,97.02,139.28
Table 1a,200304,13360,96460,BQK,DCA,580,8.91,288.81,DL,95.12,293.16,DL,95.12,293.16
Table 1a,200304,13360,63760,BQK,EWR,768,4.45,211.12,DL,100,211.12,DL,100,211.12
