Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2011,4,Table 1a,57.63,350.06,38.98,301.09,30135,30721,ABE,BOS,259,6.413043478,333.1357627,US,UA
2011,4,Table 1a,50,168.89,50,168.89,30135,32575,ABE,BUR,2378,0.217391304,263.465,DL,DL
2011,4,Table 1a,100,507.99,100,507.99,30135,30852,ABE,BWI,121,0.108695652,507.99,US,US
2011,4,Table 1a,90,185.6,10,157.02,30135,30647,ABE,CAK,315,1.086956522,182.746,US,DL
2011,4,Table 1a,35.14,172.86,35.14,172.86,30135,30647,ABE,CLE,339,12.06521739,219.587027,UA,UA
2011,4,Table 1a,100,208.93,100,208.93,30135,30194,ABE,DAL,1300,0.108695652,208.93,DL,DL
2011,4,Table 1a,100,192.34,100,192.34,30135,30852,ABE,DCA,151,4.782608696,192.3420455,US,US
2011,4,Table 1a,35.8,250.72,27.21,206.99,30135,30194,ABE,DFW,1307,45.54347826,224.7644153,US,UA
2011,4,Table 1a,76.78,226.72,17.98,220.81,30135,32467,ABE,FLL,1041,29.02173913,225.0309738,US,DL
2011,4,Table 1a,87.5,191.01,87.5,191.01,30135,31453,ABE,HOU,1350,1.739130435,190.820625,DL,DL
2011,4,Table 1a,100,213.83,100,213.83,30135,30852,ABE,IAD,159,14.02173913,213.8271318,UA,UA
2011,4,Table 1a,31.73,278.7,28.11,202.67,30135,31453,ABE,IAH,1339,27.06521739,257.0153815,US,DL
2011,4,Table 1a,33.55,396.11,19.27,306.95,30135,32575,ABE,LAX,2388,32.7173913,352.9960797,UA,DL
2011,4,Table 1a,100,419.59,100,419.59,30135,32575,ABE,LGB,2378,0.326086957,419.5866667,US,US
2011,4,Table 1a,100,420.99,100,420.99,30135,30977,ABE,MDW,646,0.652173913,420.99,DL,DL
2011,4,Table 1a,100,306.52,100,306.52,30135,30721,ABE,MHT,260,2.934782609,306.5181482,US,US
2011,4,Table 1a,48.51,217.13,20.15,179.64,30135,32467,ABE,MIA,1061,14.56521739,199.9749254,US,UA
2011,4,Table 1a,64.29,192.48,64.29,192.48,30135,32457,ABE,OAK,2490,1.52173913,253.63,DL,DL
2011,4,Table 1a,62.5,267.26,62.5,267.26,30135,32575,ABE,ONT,2342,3.47826087,344.093125,DL,DL
2011,4,Table 1a,68.59,337.87,18.72,305.21,30135,30977,ABE,ORD,654,86.52173913,327.4729397,UA,CO
2011,4,Table 1a,99,123.59,99,123.59,30135,33195,ABE,PIE,970,75.76086957,123.2818508,G4,G4
2011,4,Table 1a,55.56,378.81,44.44,372.14,30135,30721,ABE,PVD,222,0.97826087,375.8411111,US,UA
2011,4,Table 1a,53.31,331.56,53.31,331.56,30135,32457,ABE,SFO,2500,36.08695652,340.6041868,UA,UA
2011,4,Table 1a,38.46,521.4,30.77,412.53,30135,32457,ABE,SJC,2483,1.413043478,529.2930769,UA,US
2011,4,Table 1a,28.57,283.58,28.57,283.58,30135,32575,ABE,SNA,2367,8.369565217,313.3337662,UA,UA
2011,4,Table 1a,45.54,214.56,19.01,161.22,30135,33195,ABE,TPA,962,46.30434783,189.8509155,US,DL
2011,4,Table 1a,100,371.76,100,371.76,30136,32575,ABI,BUR,1086,2.391304348,371.7590909,AA,AA
2011,4,Table 1a,96.92,426.67,96.92,426.67,30136,30852,ABI,BWI,1370,7.065217391,428.8707692,AA,AA
2011,4,Table 1a,100,328.83,100,328.83,30136,30852,ABI,DCA,1345,5.652173913,328.8253846,AA,AA
2011,4,Table 1a,100,145.83,100,145.83,30136,30194,ABI,DFW,158,24.89130435,145.8339738,AA,AA
2011,4,Table 1a,92.19,199.46,92.19,199.46,30136,31453,ABI,HOU,323,6.956521739,198.07125,AA,AA
2011,4,Table 1a,100,341.16,100,341.16,30136,30852,ABI,IAD,1325,2.717391304,341.1568,AA,AA
2011,4,Table 1a,94.25,191.16,94.25,191.16,30136,31453,ABI,IAH,307,9.456521739,199.1062069,AA,AA
2011,4,Table 1a,96.91,277.31,96.91,277.31,30136,32575,ABI,LAX,1089,10.54347826,278.4758763,AA,AA
2011,4,Table 1a,89.8,342.04,89.8,342.04,30136,32575,ABI,ONT,1043,5.326086957,344.8089796,AA,AA
2011,4,Table 1a,98.21,259.93,98.21,259.93,30136,30977,ABI,ORD,924,12.17391304,262.364375,AA,AA
2011,4,Table 1a,100,287.64,100,287.64,30136,32575,ABI,SNA,1058,2.065217391,287.6352632,AA,AA
2011,4,Table 1a,45.63,240.07,45.63,240.07,30140,30721,ABQ,BOS,1974,149.3478261,257.8272198,AA,AA
2011,4,Table 1a,80.61,206.49,16.57,186.14,30140,32575,ABQ,BUR,672,53.80434783,203.0508687,WN,US
2011,4,Table 1a,79.32,245.89,79.32,245.89,30140,30852,ABQ,BWI,1670,282.2826087,244.001236,WN,WN
2011,4,Table 1a,77.87,198.61,77.87,198.61,30140,30647,ABQ,CAK,1427,13.26086957,200.8761475,F9,F9
2011,4,Table 1a,29.76,257.72,21.18,231.83,30140,30647,ABQ,CLE,1411,40.54347826,282.742681,WN,AA
2011,4,Table 1a,99.78,170.86,99.78,170.86,30140,30194,ABQ,DAL,580,452.826087,171.0606193,WN,WN
2011,4,Table 1a,38.43,325.19,14.4,218.69,30140,30852,ABQ,DCA,1650,147.9347826,307.7324982,AA,F9
2011,4,Table 1a,96.66,178.48,96.66,178.48,30140,30194,ABQ,DFW,569,228.0434783,179.8466492,AA,AA
2011,4,Table 1a,31.72,223.02,10.3,218.91,30140,31703,ABQ,EWR,1805,157.2826087,269.7249689,AA,DL
2011,4,Table 1a,43.89,241.6,29.58,223.54,30140,32467,ABQ,FLL,1687,88.91304348,239.9334474,WN,AA
2011,4,Table 1a,99.07,173.54,99.07,173.54,30140,31453,ABQ,HOU,759,280.5434783,173.7700697,WN,WN
2011,4,Table 1a,38.89,336.35,38.89,336.35,30140,31703,ABQ,HPN,1830,3.913043478,365.2261111,DL,DL
2011,4,Table 1a,59.02,354.82,20.46,243.75,30140,30852,ABQ,IAD,1628,170.5434783,318.6627151,UA,WN
2011,4,Table 1a,63.17,339.96,29.15,317.05,30140,31453,ABQ,IAH,744,138.6956522,325.5106897,UA,CO
2011,4,Table 1a,97.62,277.04,97.62,277.04,30140,31703,ABQ,ISP,1861,18.26086957,278.0774405,WN,WN
2011,4,Table 1a,49.46,255.7,23.47,228.56,30140,31703,ABQ,JFK,1826,30.10869565,250.2805054,DL,AA
2011,4,Table 1a,68.58,154.89,68.58,154.89,30140,32575,ABQ,LAX,677,675.9782609,199.9596623,WN,WN
2011,4,Table 1a,51.39,238.3,51.39,238.3,30140,31703,ABQ,LGA,1821,187.173913,260.0197909,AA,AA
2011,4,Table 1a,83.33,156.23,15.52,155.74,30140,32575,ABQ,LGB,664,18.91304348,156.8766092,US,DL
2011,4,Table 1a,92.36,192.23,92.36,192.23,30140,30977,ABQ,MDW,1121,216.3043478,189.8405879,WN,WN
2011,4,Table 1a,83.79,267.94,83.79,267.94,30140,30721,ABQ,MHT,1955,31.52173913,265.6256552,WN,WN
2011,4,Table 1a,66.32,260.3,19.67,228.61,30140,32467,ABQ,MIA,1689,51.95652174,254.9381381,AA,DL
2011,4,Table 1a,94.47,177.23,94.47,177.23,30140,32457,ABQ,OAK,889,400.9782609,177.8969965,WN,WN
2011,4,Table 1a,79.85,196.71,16.2,192.49,30140,32575,ABQ,ONT,630,85.2173913,197.9702806,WN,US
2011,4,Table 1a,53.38,223.97,53.38,223.97,30140,30977,ABQ,ORD,1118,157.3913044,277.7514779,AA,AA
2011,4,Table 1a,42.5,297.92,14.64,273.98,30140,33667,ABQ,ORF,1702,30.43478261,304.8453214,WN,UA
2011,4,Table 1a,92.31,273.79,92.31,273.79,30140,33667,ABQ,PHF,1685,8.47826087,275.8725641,DL,DL
2011,4,Table 1a,64.61,289.46,18.52,244.91,30140,30721,ABQ,PVD,1950,26.41304348,272.3758848,WN,DL
2011,4,Table 1a,45.45,397.1,33.79,160.66,30140,32457,ABQ,SFO,896,213.5869565,272.6322494,UA,WN
2011,4,Table 1a,73.44,213.65,13.49,205.21,30140,32457,ABQ,SJC,870,104.7826087,217.5287241,WN,US
2011,4,Table 1a,63.96,199.42,24.51,164.41,30140,32575,ABQ,SNA,650,111.3043478,188.6221875,WN,US
2011,4,Table 1a,100,266.88,100,266.88,30140,31703,ABQ,SWF,1811,2.391304348,266.8818182,DL,DL
2011,4,Table 1a,46.95,219.63,28.75,209.27,30140,33195,ABQ,TPA,1498,112.2826087,226.4652759,WN,AA
2011,4,Table 1a,98.48,231.57,98.48,231.57,30146,30852,ABY,BWI,676,7.173913044,234.6533333,DL,DL
2011,4,Table 1a,98.85,362.44,98.85,362.44,30146,30852,ABY,DCA,646,9.456521739,363.4273563,DL,DL
2011,4,Table 1a,95.65,287.92,95.65,287.92,30146,31703,ABY,EWR,843,2.5,277.7969565,DL,DL
2011,4,Table 1a,100,245.69,100,245.69,30146,31703,ABY,HPN,879,1.086956522,245.688,DL,DL
2011,4,Table 1a,100,277.19,100,277.19,30146,30852,ABY,IAD,637,2.391304348,277.1895455,DL,DL
2011,4,Table 1a,100,285.28,100,285.28,30146,31703,ABY,JFK,855,1.52173913,285.2814286,DL,DL
2011,4,Table 1a,97.18,322.51,97.18,322.51,30146,31703,ABY,LGA,858,7.717391304,322.8298592,DL,DL
2011,4,Table 1a,100,295.99,100,295.99,30146,31703,ABY,SWF,886,0.434782609,295.985,DL,DL
2011,4,Table 1a,0,0,0,9999,30154,31703,ACK,EWR,218,2.173913044,262.199,,
2011,4,Table 1a,61.84,136.83,61.84,136.83,30154,31703,ACK,JFK,199,8.260869565,173.7239474,B6,B6
2011,4,Table 1a,0,0,0,9999,30154,31703,ACK,LGA,202,0.760869565,298.8571429,,
2011,4,Table 1a,100,246.87,100,246.87,30155,32575,ACT,BUR,1239,1.739130435,246.865,AA,AA
2011,4,Table 1a,60,334.52,38.46,289.15,30155,30852,ACT,BWI,1269,7.065217391,317.1441539,AA,CO
