Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2009,3,Table 1a,61.04,228.44,12.12,175.57,2200,23210,ABE,DFW,1308,25.10869565,223.247316,US,DL
2009,3,Table 1a,100,234.12,100,234.12,2200,37320,ABE,HOU,1351,1.195652174,234.1181818,DL,DL
2009,3,Table 1a,36.57,224,29.71,214.06,2200,37320,ABE,IAH,1339,19.02173913,221.7571429,US,CO
2009,3,Table 1a,81.82,247.57,81.82,247.57,2200,18500,ABE,MDW,646,1.195652174,259.6263636,NW,NW
2009,3,Table 1a,88.93,264.64,88.93,264.64,2200,18500,ABE,ORD,654,82.5,260.8892358,UA,UA
2009,3,Table 1a,100,86.04,100,86.04,2200,87870,ABE,PIE,971,110,86.03571146,G4,G4
2009,3,Table 1a,63.23,165.4,15.12,135.69,2200,87870,ABE,TPA,963,31.63043478,155.1524742,US,DL
2009,3,Table 1a,96.1,215.74,96.1,215.74,300,96460,ABI,DCA,1345,8.369565217,214.958961,AA,AA
2009,3,Table 1a,100,112.99,100,112.99,300,23210,ABI,DFW,158,27.60869565,112.9872441,AA,AA
2009,3,Table 1a,100,147.46,100,147.46,300,37320,ABI,HOU,323,7.391304348,147.4639706,AA,AA
2009,3,Table 1a,93.33,189.41,93.33,189.41,300,96460,ABI,IAD,1325,3.260869565,189.8023333,AA,AA
2009,3,Table 1a,94.67,172.21,94.67,172.21,300,37320,ABI,IAH,307,8.152173913,175.8889333,AA,AA
2009,3,Table 1a,96.88,246.06,96.88,246.06,300,18500,ABI,ORD,924,10.43478261,245.2301042,AA,AA
2009,3,Table 1a,99.79,151.59,99.79,151.59,1680,23210,ABQ,DAL,580,510.6521739,151.5330758,WN,WN
2009,3,Table 1a,63.72,281.63,63.72,281.63,1680,96460,ABQ,DCA,1650,162.3913044,290.1853615,AA,AA
2009,3,Table 1a,95.85,152.95,95.85,152.95,1680,23210,ABQ,DFW,569,264.4565217,153.1331114,AA,AA
2009,3,Table 1a,36.19,182.44,36.19,182.44,1680,63760,ABQ,EWR,1805,155.8695652,203.9102232,AA,AA
2009,3,Table 1a,99.26,169.11,99.26,169.11,1680,37320,ABQ,HOU,759,248.5869565,169.1919283,WN,WN
2009,3,Table 1a,63.24,367.47,14.22,222.06,1680,96460,ABQ,IAD,1628,149.0217391,318.7369147,UA,AA
2009,3,Table 1a,82.23,177.71,82.23,177.71,1680,37320,ABQ,IAH,744,60.54347826,181.2704847,CO,CO
2009,3,Table 1a,45.4,189.25,10.06,159.13,1680,63760,ABQ,JFK,1825,37.82608696,192.6147414,DL,NW
2009,3,Table 1a,51.38,176.85,51.38,176.85,1680,63760,ABQ,LGA,1821,314.5652174,182.6338252,AA,AA
2009,3,Table 1a,93.59,142.1,93.59,142.1,1680,18500,ABQ,MDW,1121,273.0434783,142.0230573,WN,WN
2009,3,Table 1a,74.89,145.02,74.89,145.02,1680,18500,ABQ,ORD,1118,243.6956522,158.8583319,AA,AA
2009,3,Table 1a,53.82,155.68,19.45,154.93,1680,87870,ABQ,TPA,1497,117.9347826,161.0588664,WN,AA
2009,3,Table 1a,99.22,277.72,99.22,277.72,1540,96460,ABY,DCA,647,13.91304348,276.5846094,DL,DL
2009,3,Table 1a,100,195.98,100,195.98,1540,63760,ABY,EWR,844,5,195.9769565,DL,DL
2009,3,Table 1a,85,251.07,85,251.07,1540,96460,ABY,IAD,637,2.173913044,250.2575,DL,DL
2009,3,Table 1a,66.67,375,66.67,375,1540,63760,ABY,JFK,856,0.326086957,439.6533333,DL,DL
2009,3,Table 1a,100,231.12,100,231.12,1540,63760,ABY,LGA,859,5.217391304,231.1204167,DL,DL
2009,3,Table 1a,89.03,237.18,89.03,237.18,62400,96460,ACK,DCA,405,68.36956522,233.5792528,US,US
2009,3,Table 1a,32.76,186.47,32.76,186.47,62400,63760,ACK,EWR,218,6.304347826,211.3912069,CO,CO
2009,3,Table 1a,91.01,198.69,91.01,198.69,62400,96460,ACK,IAD,423,9.673913044,203.0430337,B6,B6
2009,3,Table 1a,70.46,150.76,28.99,120.84,62400,63760,ACK,JFK,199,196.8478261,142.5264053,B6,DL
2009,3,Table 1a,95.14,282.89,95.14,282.89,62400,63760,ACK,LGA,202,53.69565217,282.7209514,US,US
2009,3,Table 1a,80.41,257.49,80.41,257.49,95810,96460,ACT,DCA,1243,10.54347826,266.9890722,AA,AA
2009,3,Table 1a,100,150.93,100,150.93,95810,96460,ACT,IAD,1223,1.52173913,150.9314286,AA,AA
2009,3,Table 1a,47.62,266.16,47.62,266.16,27760,63760,ACV,EWR,2580,4.565217391,274.475,DL,DL
2009,3,Table 1a,43.4,291.91,39.62,259.68,27760,63760,ACV,JFK,2601,5.760869565,286.184717,UA,DL
2009,3,Table 1a,44.44,203.34,44.44,203.34,27760,63760,ACV,LGA,2593,0.97826087,227.9444444,UA,UA
2009,3,Table 1a,95.23,105.7,95.23,105.7,5870,87870,ACY,TPA,914,234.8913044,105.8720222,NK,NK
2009,3,Table 1a,100,124.5,100,124.5,1910,23210,AEX,DAL,273,0.217391304,124.5,CO,CO
2009,3,Table 1a,37.89,458.43,31.58,385.57,1910,96460,AEX,DCA,1018,10.32608696,438.1161053,DL,AA
2009,3,Table 1a,93.29,232.95,93.29,232.95,1910,23210,AEX,DFW,285,17.82608696,236.0170122,AA,AA
2009,3,Table 1a,45.16,285.04,45.16,285.04,1910,63760,AEX,EWR,1211,10.10869565,298.4572043,CO,CO
2009,3,Table 1a,43.75,323.6,37.5,317.09,1910,96460,AEX,IAD,1001,3.47826087,369.836875,AA,DL
2009,3,Table 1a,100,312.28,100,312.28,1910,37320,AEX,IAH,190,10.54347826,312.2831959,CO,CO
2009,3,Table 1a,53.33,359.98,13.33,184.04,1910,63760,AEX,JFK,1228,1.630434783,300.3766667,DL,NW
2009,3,Table 1a,37.04,212.17,37.04,212.17,1910,63760,AEX,LGA,1228,8.804347826,240.5603704,CO,CO
2009,3,Table 1a,88.24,248.85,11.76,134.03,1910,18500,AEX,MDW,769,1.847826087,235.3458824,DL,NW
2009,3,Table 1a,37.23,242.74,17.02,239.15,1910,18500,AEX,ORD,778,10.2173913,251.8453192,AA,CO
2009,3,Table 1a,47.83,196.6,26.09,167.99,1910,87870,AEX,TPA,645,10,202.8951087,DL,CO
2009,3,Table 1a,100,138.02,100,138.02,5980,23210,AGS,DAL,863,0.217391304,138.02,DL,DL
2009,3,Table 1a,64.2,226.73,33.43,182.42,5980,96460,AGS,DCA,468,36.73913044,211.0452367,DL,US
2009,3,Table 1a,69.57,191.23,24.28,188.02,5980,23210,AGS,DFW,874,30,196.0938044,DL,US
2009,3,Table 1a,50.24,191.12,50.24,191.12,5980,63760,AGS,EWR,663,22.93478261,207.4772986,US,US
2009,3,Table 1a,97.1,180.01,97.1,180.01,5980,37320,AGS,HOU,826,7.5,179.9257971,DL,DL
2009,3,Table 1a,48.13,221.26,45,185.87,5980,96460,AGS,IAD,459,17.39130435,211.0576875,DL,US
2009,3,Table 1a,79.82,206.04,79.82,206.04,5980,37320,AGS,IAH,821,12.39130435,214.5933333,DL,DL
2009,3,Table 1a,48.57,167.3,48.57,167.3,5980,63760,AGS,JFK,675,7.608695652,179.4292857,US,US
2009,3,Table 1a,48.44,190.47,45.33,183.18,5980,63760,AGS,LGA,678,31.41304348,186.2829412,DL,US
2009,3,Table 1a,100,179.41,100,179.41,5980,18500,AGS,MDW,661,10.76086957,179.4148485,DL,DL
2009,3,Table 1a,45.61,201.93,13.16,169.29,5980,18500,AGS,ORD,677,24.7826087,196.2286404,DL,UA
2009,3,Table 1a,59.57,204.14,38.3,162.27,5980,87870,AGS,TPA,373,15.32608696,188.4634043,DL,US
2009,3,Table 1a,97.11,214.93,97.11,214.93,1580,23210,ALB,DAL,1427,18.80434783,214.8403468,WN,WN
2009,3,Table 1a,96.09,233.09,96.09,233.09,1580,96460,ALB,DCA,318,105.5434783,231.6420391,US,US
2009,3,Table 1a,41.62,217.3,14.29,159.41,1580,23210,ALB,DFW,1435,123.2608696,199.2413933,US,CO
2009,3,Table 1a,91.53,191.71,91.53,191.71,1580,63760,ALB,EWR,143,6.413043478,186.2430509,CO,CO
2009,3,Table 1a,95.51,212.84,95.51,212.84,1580,37320,ALB,HOU,1495,43.58695652,216.4,WN,WN
2009,3,Table 1a,92.66,274.87,92.66,274.87,1580,96460,ALB,IAD,325,28.15217391,271.5472587,UA,UA
2009,3,Table 1a,59.22,237.48,59.22,237.48,1580,37320,ALB,IAH,1482,69.56521739,235.1446719,CO,CO
2009,3,Table 1a,99.46,125.91,99.46,125.91,1580,63760,ALB,JFK,145,20,125.89625,DL,DL
