tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200501,6100,63760,AUS,JFK,1522,31.55,250.67,AA,56.33,264.46,DL,16.19,256.28
Table 1a,200501,6100,63760,AUS,LGA,1520,279.33,258.86,AA,55.68,271.08,CO,23.07,253.65
Table 1a,200501,6100,18500,AUS,MDW,972,41.44,195.01,WN,72.65,194.18,WN,72.65,194.18
Table 1a,200501,6100,18500,AUS,ORD,978,384.55,196.14,AA,86.82,196.65,AA,86.82,196.65
Table 1a,200501,6100,87870,AUS,TPA,928,153.77,183.46,WN,42.77,179.67,DL,18.56,165.95
Table 1a,200501,5420,96460,AVL,DCA,384,26.44,159.85,US,68.06,163.7,DL,24.78,129.57
Table 1a,200501,5420,23210,AVL,DFW,848,19.33,215.52,DL,60.91,218.7,US,24.13,199.33
Table 1a,200501,5420,63760,AVL,EWR,583,49.44,170.38,CO,65.61,152.67,CO,65.61,152.67
Table 1a,200501,5420,37320,AVL,HOU,843,3.44,176.8,DL,93.54,172.75,DL,93.54,172.75
Table 1a,200501,5420,96460,AVL,IAD,370,9.44,158.98,DL,45.88,117.48,DL,45.88,117.48
Table 1a,200501,5420,37320,AVL,IAH,834,21.11,222.85,CO,61.57,202.26,CO,61.57,202.26
Table 1a,200501,5420,63760,AVL,JFK,597,2.88,168.11,DL,84.61,169.13,DL,84.61,169.13
Table 1a,200501,5420,63760,AVL,LGA,599,20.88,185.4,US,65.42,189.65,DL,28.72,185.07
Table 1a,200501,5420,18500,AVL,MDW,521,3.22,142.41,NW,75.86,127.54,NW,75.86,127.54
Table 1a,200501,5420,18500,AVL,ORD,536,26.22,205.07,DL,52.96,199.2,NW,10.16,138.54
Table 1a,200501,5420,87870,AVL,TPA,514,51.33,124.98,DL,55.41,124.92,US,41.77,120.7
Table 1a,200501,82600,87870,AVP,TPA,999,49.88,154.29,US,61.91,156.04,DL,26.72,148.36
Table 1a,200501,41900,96460,AZO,DCA,505,44.11,109.96,NW,78.84,108.78,DL,11.08,99.27
Table 1a,200501,41900,63760,AZO,EWR,600,20.88,237.73,NW,55.31,279.41,UA,24.46,125.76
Table 1a,200501,41900,96460,AZO,IAD,482,13,110.94,NW,52.13,104.08,NW,52.13,104.08
Table 1a,200501,41900,63760,AZO,JFK,621,3.77,190.76,DL,52.94,221.72,NW,44.11,158.26
Table 1a,200501,41900,63760,AZO,LGA,614,28.44,180.73,NW,66.01,183.06,AA,14.06,158.5
Table 1a,200501,41900,87870,AZO,TPA,998,38.55,157,NW,47.26,175.34,DL,34.87,133.31
Table 1a,200501,35510,96460,BDL,DCA,313,220.11,149.75,US,99.29,149.59,US,99.29,149.59
Table 1a,200501,35510,63760,BDL,EWR,116,26.66,178.32,CO,99.16,175.89,CO,99.16,175.89
Table 1a,200501,35510,37320,BDL,HOU,1519,46,205.99,WN,70.28,214.15,DL,23.67,185.51
Table 1a,200501,35510,96460,BDL,IAD,326,334.44,101.2,UA,54.71,112.54,DH,44.41,86.44
Table 1a,200501,35510,37320,BDL,IAH,1507,150.77,220.05,CO,51.28,224.87,US,12.45,179.5
Table 1a,200501,35510,63760,BDL,LGA,101,0.55,275.2,US,60,240.33,US,60,240.33
Table 1a,200501,35510,87870,BDL,TPA,1111,1117.88,117.28,DL,58.33,116.16,WN,27.86,115.45
Table 1a,200501,6920,96460,BFL,DCA,2311,7.66,256.49,HP,50.72,236.25,UA,18.84,214.38
Table 1a,200501,6920,23210,BFL,DFW,1271,29.33,179.6,HP,68.93,168.03,HP,68.93,168.03
Table 1a,200501,6920,63760,BFL,EWR,2448,5.55,256.54,UA,38,303.68,CO,24,159.5
Table 1a,200501,6920,96460,BFL,IAD,2288,4.44,252.7,UA,55,266.4,HP,42.5,231.76
Table 1a,200501,6920,37320,BFL,IAH,1428,69.77,238.7,CO,74.04,243.39,HP,20.54,217.65
Table 1a,200501,6920,63760,BFL,JFK,2469,4.44,305.45,HP,60,289,HP,60,289
Table 1a,200501,6920,63760,BFL,LGA,2462,0.11,707,,,,,,
Table 1a,200501,6920,18500,BFL,MDW,1739,0.11,295,,,,,,
Table 1a,200501,6920,18500,BFL,ORD,1733,16.88,226.65,UA,72.36,216.34,UA,72.36,216.34
Table 1a,200501,10940,96460,BGM,DCA,238,3.11,306.6,US,96.42,301.7,US,96.42,301.7
Table 1a,200501,10940,23210,BGM,DFW,1318,18.66,316.01,DL,38.09,354.15,US,22.02,293.18
Table 1a,200501,10940,96460,BGM,IAD,238,10.33,219.19,UA,94.62,213.12,UA,94.62,213.12
Table 1a,200501,10940,18500,BGM,MDW,607,1.77,211.81,NW,93.75,218.13,NW,93.75,218.13
Table 1a,200501,10940,18500,BGM,ORD,613,13.33,198.66,UA,26.66,179.46,DL,23.33,179.03
Table 1a,200501,10940,87870,BGM,TPA,1048,48.55,149.96,US,71.85,141.01,DL,9.61,193.04
Table 1a,200501,7540,96460,BGR,DCA,590,20.55,167.04,AA,46.48,156.75,AA,46.48,156.75
Table 1a,200501,7540,63760,BGR,EWR,393,10.55,176.6,AA,55.78,150.9,AA,55.78,150.9
Table 1a,200501,7540,96460,BGR,IAD,601,3.22,252.65,US,62.06,265.27,DL,10.34,206.66
Table 1a,200501,7540,63760,BGR,JFK,382,2.55,173.17,AA,43.47,209.2,DL,43.47,141.5
Table 1a,200501,7540,63760,BGR,LGA,378,24.44,169.57,AA,57.27,145.62,AA,57.27,145.62
Table 1a,200501,7540,18500,BGR,MDW,974,0.88,165.62,DL,50,110.25,DL,50,110.25
Table 1a,200501,7540,18500,BGR,ORD,978,11.66,202.06,AA,34.28,187.13,AA,34.28,187.13
Table 1a,200501,7540,87870,BGR,TPA,1385,71.66,145.47,DL,61.24,137.76,DL,61.24,137.76
Table 1a,200501,11030,23210,BHM,DAL,587,35.22,187.73,WN,93.69,186.56,CO,5.04,192.43
Table 1a,200501,11030,96460,BHM,DCA,654,76.33,224.97,DL,62,230.2,US,29.11,218.94
Table 1a,200501,11030,23210,BHM,DFW,597,216,172.64,AA,85.49,172.8,AA,85.49,172.8
Table 1a,200501,11030,63760,BHM,EWR,850,97,240.23,CO,61.97,253.03,US,10.53,122.58
Table 1a,200501,11030,37320,BHM,HOU,570,126,138.56,WN,94.09,138.53,DL,5.29,133.58
Table 1a,200501,11030,96460,BHM,IAD,638,20.33,259.07,DL,56.28,254.53,US,20.76,237.28
Table 1a,200501,11030,37320,BHM,IAH,562,149.11,147.54,CO,92.39,145.35,AA,1.49,106.35
Table 1a,200501,11030,63760,BHM,JFK,866,8.11,186.05,DL,83.56,184.54,DL,83.56,184.54
Table 1a,200501,11030,63760,BHM,LGA,866,203.22,192.27,DL,83.21,195.24,DL,83.21,195.24
Table 1a,200501,11030,18500,BHM,MDW,570,176.77,136.7,WN,96.22,136.81,DL,2.38,123.78
Table 1a,200501,11030,18500,BHM,ORD,584,32.22,156.34,DL,56.2,157.69,NW,14.13,134.7
Table 1a,200501,11030,87870,BHM,TPA,460,251.44,117.51,WN,80.42,111.2,WN,80.42,111.2
Table 1a,200501,10830,96460,BIL,DCA,1671,15.55,279.85,NW,74.28,272.52,NW,74.28,272.52
Table 1a,200501,10830,23210,BIL,DFW,1080,36.66,182.21,DL,29.39,188.49,HP,16.96,164.78
Table 1a,200501,10830,63760,BIL,EWR,1756,8.55,280.59,NW,36.36,311.96,DL,14.28,225
Table 1a,200501,10830,37320,BIL,HOU,1327,0.11,328,DL,100,328,DL,100,328
Table 1a,200501,10830,96460,BIL,IAD,1648,11.11,227.44,NW,55,208.89,NW,55,208.89
Table 1a,200501,10830,37320,BIL,IAH,1304,26.44,236.97,DL,29.83,204.4,F9,12.18,186.93
Table 1a,200501,10830,63760,BIL,JFK,1776,1.33,223.5,HP,58.33,216.71,NW,16.66,188
Table 1a,200501,10830,63760,BIL,LGA,1768,10.44,229.72,NW,68.08,228.82,UA,27.65,227.57
Table 1a,200501,10830,18500,BIL,MDW,1073,4.11,187.97,NW,72.97,183.66,NW,72.97,183.66
Table 1a,200501,10830,18500,BIL,ORD,1060,21.22,207,NW,44.5,198.98,NW,44.5,198.98
Table 1a,200501,10830,87870,BIL,TPA,1879,11.77,201.46,UA,35.84,203.84,DL,27.35,150.06
Table 1a,200501,11160,96460,BIS,DCA,1317,17.77,306.26,NW,96.87,308.41,NW,96.87,308.41
Table 1a,200501,11160,23210,BIS,DFW,978,11.55,245.24,NW,77.88,240.74,NW,77.88,240.74
Table 1a,200501,11160,96460,BIS,IAD,1294,2.77,386.2,NW,60,361.06,NW,60,361.06
Table 1a,200501,11160,18500,BIS,MDW,730,5.55,237.8,NW,92,238.45,NW,92,238.45
Table 1a,200501,11160,18500,BIS,ORD,716,16.11,248.17,NW,83.44,240.61,NW,83.44,240.61
Table 1a,200501,11420,96460,BMI,DCA,643,28.44,142.85,AA,31.25,145.45,NW,30.07,116.45
Table 1a,200501,11420,23210,BMI,DFW,690,27.44,157.1,AA,50.6,166.43,UA,17,126.73
Table 1a,200501,11420,63760,BMI,EWR,775,16.77,163.66,NW,37.74,135.17,NW,37.74,135.17
Table 1a,200501,11420,37320,BMI,HOU,829,7.11,149.87,FL,96.87,149.2,AA,3.12,170.5
Table 1a,200501,11420,96460,BMI,IAD,620,9.33,149.48,FL,28.57,154.16,NW,28.57,122.45
Table 1a,200501,11420,37320,BMI,IAH,809,8.44,162.6,UA,50,142.76,UA,50,142.76
Table 1a,200501,11420,63760,BMI,JFK,796,0.66,165.5,NW,66.66,170.75,NW,66.66,170.75
Table 1a,200501,11420,63760,BMI,LGA,791,20.88,162.17,AA,54.25,159.59,NW,11.7,129.54
Table 1a,200501,11420,87870,BMI,TPA,936,42.44,155.34,FL,77.48,151.18,AA,13.35,138.03
Table 1a,200501,62860,96460,BNA,DCA,562,181,165.88,US,86.61,164.77,AA,2.27,158.51
Table 1a,200501,62860,63760,BNA,EWR,748,247.22,229.73,CO,75.41,246.1,AA,1.25,216.32
Table 1a,200501,62860,96460,BNA,IAD,542,303.22,110.28,DH,62.33,98.95,DH,62.33,98.95
Table 1a,200501,62860,63760,BNA,JFK,766,45,164.67,DL,50.86,163.17,DH,38.27,160.66
Table 1a,200501,62860,63760,BNA,LGA,764,366.55,188.12,AA,84.44,188.67,AA,84.44,188.67
Table 1a,200501,62860,87870,BNA,TPA,612,465.55,132.17,WN,84.63,126.9,DL,8.97,160.73
Table 1a,200501,11800,23210,BOI,DAL,1283,0.77,195.85,CO,57.14,142.5,CO,57.14,142.5
Table 1a,200501,11800,96460,BOI,DCA,2049,41.66,242.45,NW,37.06,280.06,UA,34.13,190.78
Table 1a,200501,11800,23210,BOI,DFW,1272,97.44,200.11,UA,34.43,201.54,F9,14.93,175.84
Table 1a,200501,11800,63760,BOI,EWR,2147,27.77,260.33,UA,36.8,282.6,DL,14,226.08
Table 1a,200501,11800,37320,BOI,HOU,1501,4.44,206.55,WN,95,206.76,DL,5,202.5
Table 1a,200501,11800,96460,BOI,IAD,2025,47.55,247.58,UA,60.04,260.89,DL,11.44,206.61
Table 1a,200501,11800,37320,BOI,IAH,1482,71.88,207.02,CO,38.94,205.85,HP,17.77,186.8
Table 1a,200501,11800,63760,BOI,JFK,2167,11.88,271.59,DL,37.38,259.1,NW,14.01,202.86
Table 1a,200501,11800,63760,BOI,LGA,2159,46.88,248.83,UA,45.02,289.48,NW,36.96,212.73
Table 1a,200501,11800,18500,BOI,MDW,1448,12.44,188.35,F9,66.07,176.82,F9,66.07,176.82
Table 1a,200501,11800,18500,BOI,ORD,1437,85.22,235.09,UA,75.74,237.73,AS,3.78,223.1
Table 1a,200501,11800,87870,BOI,TPA,2155,38.55,192.16,UA,36.31,185.38,HP,11.52,169.57
Table 1a,200501,12200,23210,BOS,DAL,1554,1.88,219.17,CO,100,219.17,CO,100,219.17
Table 1a,200501,12200,96460,BOS,DCA,399,1727.33,152.11,US,60.74,166.8,AA,17.92,125.09
Table 1a,200501,12200,23210,BOS,DFW,1562,920.66,230.64,AA,74.81,244.71,AA,74.81,244.71
Table 1a,200501,12200,63760,BOS,EWR,200,846.33,209.2,CO,86.71,217.34,AA,12.47,153.69
Table 1a,200501,12200,37320,BOS,HOU,1609,39,204.46,FL,42.16,185.47,FL,42.16,185.47
Table 1a,200501,12200,96460,BOS,IAD,413,812.55,118.93,UA,64.52,127.11,DH,32.9,99.38
Table 1a,200501,12200,37320,BOS,IAH,1597,521.22,240.09,CO,79.51,241.58,AA,5.49,224.7
Table 1a,200501,12200,63760,BOS,JFK,187,113,158.98,AA,52.8,141.41,AA,52.8,141.41
Table 1a,200501,12200,63760,BOS,LGA,185,3040.77,130.12,DL,51.68,131.38,US,36.14,129.28
Table 1a,200501,12200,18500,BOS,MDW,861,240.88,119.21,TZ,94.09,118.61,FL,3.55,123.71
Table 1a,200501,12200,18500,BOS,ORD,867,1334.66,179.87,UA,47.33,189.13,AA,46.71,168.25
Table 1a,200501,12200,87870,BOS,PIE,1193,0.66,139.83,TZ,100,139.83,TZ,100,139.83
Table 1a,200501,12200,87870,BOS,TPA,1185,1970.55,114.64,DL,48.75,113.08,B6,36.36,109.69
Table 1a,200501,9130,23210,BPT,DAL,260,5,132.93,CO,86.66,136.07,CO,86.66,136.07
Table 1a,200501,9130,23210,BPT,DFW,270,24.11,126.6,DL,48.84,117.72,DL,48.84,117.72
Table 1a,200501,13260,63760,BRO,EWR,1679,6.44,251.67,CO,91.37,258.39,CO,91.37,258.39
Table 1a,200501,13260,37320,BRO,IAH,308,43.55,92.77,CO,97.95,92.9,CO,97.95,92.9
Table 1a,200501,13260,63760,BRO,JFK,1695,0.66,212.83,CO,66.66,217.25,CO,66.66,217.25
Table 1a,200501,13260,63760,BRO,LGA,1695,7,291.47,CO,92.06,298.43,CO,92.06,298.43
Table 1a,200501,13260,18500,BRO,ORD,1233,20.33,215.9,CO,87.43,218.86,CO,87.43,218.86
Table 1a,200501,8860,23210,BTR,DAL,372,3.66,163.18,CO,72.72,169.91,DL,15.15,163.2
Table 1a,200501,8860,96460,BTR,DCA,985,66.22,200.96,DL,47.81,207.09,NW,16.77,182.99
Table 1a,200501,8860,23210,BTR,DFW,383,150.66,142,AA,84.43,140.84,AA,84.43,140.84
Table 1a,200501,8860,63760,BTR,EWR,1182,18.33,250.49,DL,55.75,249.53,DL,55.75,249.53
Table 1a,200501,8860,37320,BTR,HOU,255,0.55,130.2,DL,60,87,DL,60,87
Table 1a,200501,8860,96460,BTR,IAD,969,17.11,201.14,DL,57.14,193.73,DL,57.14,193.73
Table 1a,200501,8860,37320,BTR,IAH,253,97.66,173.63,CO,99.2,174.05,CO,99.2,174.05
Table 1a,200501,8860,63760,BTR,JFK,1198,5.44,175.65,AA,46.93,142.69,AA,46.93,142.69
Table 1a,200501,8860,63760,BTR,LGA,1198,37.22,183.59,DL,39.4,197.09,AA,12.53,157.95
Table 1a,200501,8860,18500,BTR,MDW,799,11,197.92,NW,44.44,219.56,AA,33.33,166.51
Table 1a,200501,8860,18500,BTR,ORD,810,34.11,191.26,AA,31.27,170.23,AA,31.27,170.23
Table 1a,200501,8860,87870,BTR,TPA,549,17.88,177.83,DL,52.17,187.04,NW,27.32,129.88
Table 1a,200501,14210,23210,BTV,DAL,1503,0.22,187.5,,,,,,
Table 1a,200501,14210,96460,BTV,DCA,437,71.55,149.15,US,94.72,148.06,DL,1.24,94
Table 1a,200501,14210,23210,BTV,DFW,1510,26.88,248.81,UA,35.12,259.76,US,23.96,207.51
Table 1a,200501,14210,63760,BTV,EWR,266,81.33,128.26,CO,96.31,127.81,CO,96.31,127.81
Table 1a,200501,14210,37320,BTV,HOU,1585,0.88,164.62,CO,50,166,DL,25,154.5
Table 1a,200501,14210,96460,BTV,IAD,442,193.33,106.91,DH,71.03,102.33,DH,71.03,102.33
