Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2009,4,Table 1a,50,248.53,50,248.53,2200,23210,ABE,DAL,1300,0.217391304,233.44,CO,CO
2009,4,Table 1a,100,205.5,100,205.5,2200,96460,ABE,DCA,151,1.956521739,205.5011111,US,US
2009,4,Table 1a,46.91,220.55,13.27,174.44,2200,23210,ABE,DFW,1308,35.2173913,202.8241975,US,DL
2009,4,Table 1a,85.71,292.86,85.71,292.86,2200,37320,ABE,HOU,1351,0.760869565,292.1614286,DL,DL
2009,4,Table 1a,98.85,236.77,98.85,236.77,2200,96460,ABE,IAD,160,9.456521739,236.7839081,UA,UA
2009,4,Table 1a,43.62,220.81,10.7,207.93,2200,37320,ABE,IAH,1339,26.41304348,224.534856,CO,UA
2009,4,Table 1a,36.84,258.87,36.84,258.87,2200,18500,ABE,MDW,646,2.065217391,279.2184211,NW,NW
2009,4,Table 1a,88.48,283.75,10.08,240.11,2200,18500,ABE,ORD,654,67.93478261,279.631008,UA,US
2009,4,Table 1a,100,102.91,100,102.91,2200,87870,ABE,PIE,971,86.08695652,102.9147096,G4,G4
2009,4,Table 1a,64.77,165.81,12.46,152.19,2200,87870,ABE,TPA,963,30.54347826,163.3688256,US,DL
2009,4,Table 1a,98.36,221.89,98.36,221.89,300,96460,ABI,DCA,1345,6.630434783,221.1657377,AA,AA
2009,4,Table 1a,100,119.36,100,119.36,300,23210,ABI,DFW,158,24.67391304,119.3571806,AA,AA
2009,4,Table 1a,96.59,158.25,96.59,158.25,300,37320,ABI,HOU,323,9.565217391,158.9707955,AA,AA
2009,4,Table 1a,93.75,236.91,93.75,236.91,300,96460,ABI,IAD,1325,3.47826087,236.06875,AA,AA
2009,4,Table 1a,94.9,177.05,94.9,177.05,300,37320,ABI,IAH,307,10.65217391,184.4665306,AA,AA
2009,4,Table 1a,99.84,159.71,99.84,159.71,1680,23210,ABQ,DAL,580,474.673913,159.7081406,WN,WN
2009,4,Table 1a,57.27,289.62,11.6,236.95,1680,96460,ABQ,DCA,1650,136.8478261,308.3882446,AA,F9
2009,4,Table 1a,96.11,167.45,96.11,167.45,1680,23210,ABQ,DFW,569,220.7608696,166.7606401,AA,AA
2009,4,Table 1a,35.94,211.77,13.64,207.16,1680,63760,ABQ,EWR,1805,129.1304348,210.625,CO,UA
2009,4,Table 1a,98.14,173.91,98.14,173.91,1680,37320,ABQ,HOU,759,245.4347826,173.8942958,WN,WN
2009,4,Table 1a,66.16,353.86,15.11,239.4,1680,96460,ABQ,IAD,1628,143.9130435,322.7651888,UA,WN
2009,4,Table 1a,89.23,164.48,89.23,164.48,1680,37320,ABQ,IAH,744,128.1521739,168.9762511,CO,CO
2009,4,Table 1a,52.57,173.83,52.57,173.83,1680,63760,ABQ,JFK,1825,38.04347826,196.0380286,DL,DL
2009,4,Table 1a,36.83,227.46,12.83,200.71,1680,63760,ABQ,LGA,1821,239.673913,213.5529841,AA,CO
2009,4,Table 1a,95.14,150.17,95.14,150.17,1680,18500,ABQ,MDW,1121,228.0434783,149.9261392,WN,WN
2009,4,Table 1a,66.18,150.72,66.18,150.72,1680,18500,ABQ,ORD,1118,201.1956522,165.9089789,AA,AA
2009,4,Table 1a,50.77,177.45,17.28,156.1,1680,87870,ABQ,TPA,1497,120.7608696,176.6561926,WN,CO
2009,4,Table 1a,98.78,324.12,98.78,324.12,1540,96460,ABY,DCA,647,8.913043478,325.7278049,DL,DL
2009,4,Table 1a,100,303.52,100,303.52,1540,96460,ABY,IAD,637,2.065217391,303.5231579,DL,DL
2009,4,Table 1a,75.64,262.57,23.08,179.1,95810,96460,ACT,DCA,1243,8.47826087,241.5720513,AA,CO
2009,4,Table 1a,100,268.27,100,268.27,95810,96460,ACT,IAD,1223,1.956521739,268.2722222,AA,AA
2009,4,Table 1a,96,268.04,96,268.04,27760,63760,ACV,EWR,2580,2.717391304,288.2676,UA,UA
2009,4,Table 1a,84.88,309.78,84.88,309.78,27760,63760,ACV,JFK,2601,9.347826087,312.0366279,UA,UA
2009,4,Table 1a,66.67,318.48,66.67,318.48,27760,63760,ACV,LGA,2593,1.630434783,340.964,UA,UA
2009,4,Table 1a,97.11,112.82,97.11,112.82,5870,87870,ACY,TPA,914,221.6304348,113.1796371,NK,NK
2009,4,Table 1a,43.4,382.54,17.92,342.17,1910,96460,AEX,DCA,1018,11.52173913,389.0741509,DL,NW
2009,4,Table 1a,97.9,195.47,97.9,195.47,1910,23210,AEX,DFW,285,15.54347826,195.4158042,AA,AA
2009,4,Table 1a,41.86,216.34,41.86,216.34,1910,63760,AEX,EWR,1211,9.347826087,266.3136047,CO,CO
2009,4,Table 1a,59.26,308.68,59.26,308.68,1910,96460,AEX,IAD,1001,2.934782609,358.0240741,DL,DL
2009,4,Table 1a,91.67,324.62,91.67,324.62,1910,63760,AEX,JFK,1228,1.304347826,308.4083333,DL,DL
2009,4,Table 1a,36.11,287.72,14.81,233.32,1910,63760,AEX,LGA,1228,11.73913044,279.4017593,DL,NW
2009,4,Table 1a,90.91,265.17,90.91,265.17,1910,18500,AEX,MDW,769,1.195652174,256.0963636,DL,DL
2009,4,Table 1a,32.77,234.91,32.77,234.91,1910,18500,AEX,ORD,778,12.93478261,257.9481513,CO,CO
2009,4,Table 1a,36.46,293.19,32.29,166.7,1910,87870,AEX,TPA,645,10.43478261,230.2801042,DL,CO
2009,4,Table 1a,100,207.98,100,207.98,5980,23210,AGS,DAL,863,0.108695652,207.98,DL,DL
2009,4,Table 1a,61.41,200.5,61.41,200.5,5980,96460,AGS,DCA,468,38.58695652,211.4061127,US,US
2009,4,Table 1a,71.92,214.4,71.92,214.4,5980,23210,AGS,DFW,874,28.26086957,221.6828462,DL,DL
2009,4,Table 1a,62.04,247.37,35.19,230.38,5980,63760,AGS,EWR,663,23.47826087,243.8724537,US,DL
2009,4,Table 1a,93.1,194.78,93.1,194.78,5980,37320,AGS,HOU,826,6.304347826,202.1406897,DL,DL
2009,4,Table 1a,54.63,285.92,40.74,247.69,5980,96460,AGS,IAD,459,11.73913044,270.4862963,DL,US
2009,4,Table 1a,72.48,218.6,72.48,218.6,5980,37320,AGS,IAH,821,16.19565217,227.6810067,DL,DL
2009,4,Table 1a,73.39,167.36,25.69,155.23,5980,63760,AGS,JFK,675,11.84782609,164.7269725,DL,US
2009,4,Table 1a,52.47,159.21,52.47,159.21,5980,63760,AGS,LGA,678,39.56521739,174.0803846,DL,DL
2009,4,Table 1a,100,174.07,100,174.07,5980,18500,AGS,MDW,661,11.84782609,174.0734862,DL,DL
2009,4,Table 1a,41.25,183.54,41.25,183.54,5980,18500,AGS,ORD,677,27.93478261,194.3468483,DL,DL
2009,4,Table 1a,59.49,193.52,39.24,183.58,5980,87870,AGS,TPA,373,17.17391304,189.3202532,DL,US
2009,4,Table 1a,98.98,236.01,98.98,236.01,1580,23210,ALB,DAL,1427,10.65217391,235.5653061,WN,WN
2009,4,Table 1a,98.71,235.95,98.71,235.95,1580,96460,ALB,DCA,318,92.7173913,236.6922861,US,US
2009,4,Table 1a,33.96,228.94,15.04,184.16,1580,23210,ALB,DFW,1435,103.3695652,212.3051735,US,CO
2009,4,Table 1a,95.45,249.46,95.45,249.46,1580,63760,ALB,EWR,143,4.782608696,245.8481818,CO,CO
2009,4,Table 1a,96.53,213.7,96.53,213.7,1580,37320,ALB,HOU,1495,34.45652174,216.0618297,WN,WN
2009,4,Table 1a,92.97,268.02,92.97,268.02,1580,96460,ALB,IAD,325,41.73913044,266.531901,UA,UA
2009,4,Table 1a,48.83,226.32,48.83,226.32,1580,37320,ALB,IAH,1482,60.54347826,233.7116876,CO,CO
2009,4,Table 1a,100,133.76,100,133.76,1580,63760,ALB,JFK,145,9.782608696,133.7634444,DL,DL
2009,4,Table 1a,100,123.76,100,123.76,1580,63760,ALB,LGA,136,0.760869565,123.7614286,US,US
2009,4,Table 1a,98.79,169.78,98.79,169.78,1580,18500,ALB,MDW,717,135.1086957,170.1527675,WN,WN
2009,4,Table 1a,89.86,201.87,89.86,201.87,1580,18500,ALB,ORD,723,192.9347826,201.6121352,UA,UA
2009,4,Table 1a,77.25,168.11,77.25,168.11,1580,87870,ALB,TPA,1130,321.0869565,171.3927251,WN,WN
2009,4,Table 1a,100,111.28,100,111.28,2780,23210,AMA,DAL,324,413.0434783,111.2803921,WN,WN
2009,4,Table 1a,54.24,302.04,54.24,302.04,2780,96460,AMA,DCA,1383,12.82608696,295.2181356,AA,AA
2009,4,Table 1a,97.32,112.84,97.32,112.84,2780,23210,AMA,DFW,313,101.5217391,113.133833,AA,AA
2009,4,Table 1a,61.81,283.55,32.64,243.13,2780,63760,AMA,EWR,1544,15.65217391,268.4977778,CO,AA
2009,4,Table 1a,97.58,156.86,97.58,156.86,2780,37320,AMA,HOU,538,125.8695652,156.365475,WN,WN
2009,4,Table 1a,96.77,254.14,96.77,254.14,2780,96460,AMA,IAD,1361,3.369565217,256.9716129,AA,AA
2009,4,Table 1a,56.94,140.25,56.94,140.25,2780,37320,AMA,IAH,519,7.826086957,155.7284722,CO,CO
2009,4,Table 1a,73.33,320.28,73.33,320.28,2780,63760,AMA,JFK,1564,1.630434783,301.0653333,AA,AA
2009,4,Table 1a,69.47,303.04,69.47,303.04,2780,63760,AMA,LGA,1560,10.32608696,331.28,AA,AA
2009,4,Table 1a,100,235.45,100,235.45,2780,18500,AMA,MDW,880,12.06521739,235.4535135,WN,WN
2009,4,Table 1a,76.92,234.7,76.92,234.7,2780,18500,AMA,ORD,879,18.36956522,243.8540237,AA,AA
2009,4,Table 1a,71.3,254.21,71.3,254.21,5540,96460,ASE,DCA,1598,12.5,273.8566957,F9,F9
2009,4,Table 1a,57.81,202.71,57.81,202.71,5540,23210,ASE,DFW,701,25.76086957,210.6224051,UA,UA
2009,4,Table 1a,73.68,428.53,73.68,428.53,5540,63760,ASE,EWR,1729,18.58695652,440.26,UA,UA
2009,4,Table 1a,0,0,0,9999,5540,37320,ASE,HOU,933,0.217391304,162.99,,
2009,4,Table 1a,96.83,349.46,96.83,349.46,5540,96460,ASE,IAD,1574,13.69565217,352.6838095,UA,UA
2009,4,Table 1a,54.69,242.16,31.43,230.77,5540,37320,ASE,IAH,914,26.63043478,249.236449,UA,F9
2009,4,Table 1a,75,577.43,75,577.43,5540,63760,ASE,JFK,1750,0.434782609,549.075,DL,DL
2009,4,Table 1a,81.71,422.08,14.02,297.38,5540,63760,ASE,LGA,1744,63.58695652,410.6731966,UA,F9
2009,4,Table 1a,95.19,198.25,95.19,198.25,5540,18500,ASE,MDW,1020,11.30434783,200.7822115,F9,F9
2009,4,Table 1a,96.18,269.79,96.18,269.79,5540,18500,ASE,ORD,1013,36.95652174,268.8375588,UA,UA
2009,4,Table 1a,63.06,285.16,29.73,279.88,5540,87870,ASE,TPA,1596,12.06521739,285.863964,UA,F9
2009,4,Table 1a,41.67,151.45,41.67,151.45,5850,23210,ATL,DAL,721,9.130434783,161.8446429,DL,DL
2009,4,Table 1a,75.91,172.07,19.63,127.11,5850,96460,ATL,DCA,547,2066.847826,163.851005,DL,FL
2009,4,Table 1a,43.04,179.79,16.39,155.79,5850,23210,ATL,DFW,732,2056.956522,177.97079,DL,FL
2009,4,Table 1a,54.47,189.39,54.47,189.39,5850,63760,ATL,EWR,745,1671.956522,188.0572325,DL,DL
2009,4,Table 1a,54.28,164.82,43.19,143.5,5850,37320,ATL,HOU,696,585.1086957,155.3483244,DL,FL
2009,4,Table 1a,60.6,165.9,20.85,126.38,5850,96460,ATL,IAD,533,841.9565217,161.0185102,DL,FL
2009,4,Table 1a,48.97,172.63,48.97,172.63,5850,37320,ATL,IAH,689,743.5869565,175.0924105,CO,CO
2009,4,Table 1a,84.32,188.86,10.39,152.44,5850,63760,ATL,JFK,760,439.5652174,184.8039763,DL,US
