Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2011,2,Table 1a,83.02,354.48,16.98,322.85,30135,30721,ABE,BOS,258,5.824175824,349.1050943,US,UA
2011,2,Table 1a,20,333.46,20,306.48,30135,32575,ABE,BUR,2378,0.54945055,252.518,DL,US
2011,2,Table 1a,100,503.01,100,503.01,30135,30852,ABE,BWI,121,0.21978022,503.01,US,US
2011,2,Table 1a,33.33,293,33.33,293,30135,30194,ABE,DAL,1300,0.32967033,363.7133333,DL,DL
2011,2,Table 1a,100,225.5,100,225.5,30135,30852,ABE,DCA,151,1.208791209,225.4972727,US,US
2011,2,Table 1a,37.7,208.9,37.7,208.9,30135,30194,ABE,DFW,1308,46.92307692,257.1765105,AA,AA
2011,2,Table 1a,44.57,202.86,12.17,167.35,30135,32467,ABE,FLL,1041,50.54945055,196.2241304,US,DL
2011,2,Table 1a,100,190.39,100,190.39,30135,31453,ABE,HOU,1351,1.318681319,190.39,DL,DL
2011,2,Table 1a,96.39,241.69,96.39,241.69,30135,30852,ABE,IAD,160,9.120879121,242.2814458,UA,UA
2011,2,Table 1a,36.8,286.93,26.41,200.83,30135,31453,ABE,IAH,1339,25.38461539,258.9582251,US,DL
2011,2,Table 1a,37.77,278.73,18.64,248.65,30135,32575,ABE,LAX,2388,45.38461539,301.2618644,UA,AA
2011,2,Table 1a,0,0,0,9999,30135,32575,ABE,LGB,2378,0.21978022,445.01,,
2011,2,Table 1a,100,249.02,100,249.02,30135,30977,ABE,MDW,646,1.538461539,249.0214286,DL,DL
2011,2,Table 1a,95.65,260.2,95.65,260.2,30135,30721,ABE,MHT,260,2.527472528,262.3421739,US,US
2011,2,Table 1a,49.41,215.84,49.41,215.84,30135,32467,ABE,MIA,1062,9.340659341,224.2681177,US,US
2011,2,Table 1a,50,378.06,16.67,263.65,30135,32457,ABE,OAK,2490,1.318681319,335.3675,US,UA
2011,2,Table 1a,32,185.36,32,185.36,30135,32575,ABE,ONT,2342,2.747252747,300.4588,UA,UA
2011,2,Table 1a,62.65,320.06,25.3,251.18,30135,30977,ABE,ORD,654,120.3296703,299.6619726,UA,AA
2011,2,Table 1a,99.77,116.67,99.77,116.67,30135,33195,ABE,PIE,971,94.61538462,116.6882927,G4,G4
2011,2,Table 1a,83.33,350.67,83.33,350.67,30135,30721,ABE,PVD,222,1.978021978,399.11,US,US
2011,2,Table 1a,53,277.96,53,277.96,30135,32457,ABE,SFO,2500,47.69230769,295.9312673,UA,UA
2011,2,Table 1a,71.05,250.03,13.16,214.04,30135,32457,ABE,SJC,2484,8.351648352,242.4259211,AA,UA
2011,2,Table 1a,46.01,209.2,46.01,209.2,30135,32575,ABE,SNA,2367,23.40659341,223.7467606,UA,UA
2011,2,Table 1a,64.44,185.89,19.44,150.1,30135,33195,ABE,TPA,963,39.56043956,173.8273056,US,UA
2011,2,Table 1a,96.3,338.98,96.3,338.98,30136,32575,ABI,BUR,1086,2.967032967,343.2807407,AA,AA
