tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200601,1540,96460,ABY,DCA,647,12.22,212.14,DL,97.27,209.79,DL,97.27,209.79
Table 1a,200601,1540,63760,ABY,EWR,844,7.11,259.85,DL,93.75,257.91,DL,93.75,257.91
Table 1a,200601,1540,96460,ABY,IAD,637,4.11,258.54,DL,100,258.54,DL,100,258.54
Table 1a,200601,1540,63760,ABY,JFK,856,1,158.11,DL,100,158.11,DL,100,158.11
Table 1a,200601,1540,63760,ABY,LGA,859,5.11,211.36,DL,97.82,210.35,DL,97.82,210.35
Table 1a,200601,95810,96460,ACT,DCA,1243,9.66,284.28,AA,71.26,295.51,CO,25.28,239
Table 1a,200601,95810,96460,ACT,IAD,1223,2.44,246.9,AA,90.9,245.7,AA,90.9,245.7
Table 1a,200601,5870,87870,ACY,TPA,914,227.44,117.22,NK,99.31,116.66,NK,99.31,116.66
Table 1a,200601,1910,96460,AEX,DCA,1018,12.11,349.22,CO,35.77,345.48,NW,25.68,327.1
Table 1a,200601,1910,63760,AEX,EWR,1211,4.66,297.19,CO,61.9,264.5,CO,61.9,264.5
Table 1a,200601,1910,96460,AEX,IAD,1001,3.11,329.25,CO,57.14,306.62,CO,57.14,306.62
Table 1a,200601,1910,37320,AEX,IAH,190,22.66,231.15,CO,100,231.15,CO,100,231.15
Table 1a,200601,1910,63760,AEX,JFK,1228,1.44,262.15,DL,76.92,259.6,DL,76.92,259.6
Table 1a,200601,1910,63760,AEX,LGA,1228,9.22,319.69,CO,49.39,335.51,DL,31.32,270.38
Table 1a,200601,1910,18500,AEX,MDW,769,2.33,246.38,DL,100,246.38,DL,100,246.38
Table 1a,200601,1910,18500,AEX,ORD,778,10.11,288.48,CO,47.25,292.79,DL,12.08,258.36
Table 1a,200601,1910,87870,AEX,TPA,645,10.55,197.23,DL,37.89,215.16,NW,26.31,164.2
Table 1a,200601,5980,96460,AGS,DCA,468,21.22,242.21,US,53.4,213.9,US,53.4,213.9
Table 1a,200601,5980,23210,AGS,DFW,874,14.11,314.51,DL,79.52,316.92,US,14.17,278.66
Table 1a,200601,5980,63760,AGS,EWR,663,13.88,302.36,DL,45.6,258.98,DL,45.6,258.98
Table 1a,200601,5980,37320,AGS,HOU,826,2.55,353.91,DL,95.65,355.95,DL,95.65,355.95
Table 1a,200601,5980,96460,AGS,IAD,459,7.88,318.18,US,45.07,281.21,US,45.07,281.21
Table 1a,200601,5980,37320,AGS,IAH,821,7.77,323.5,DL,70,289.26,DL,70,289.26
Table 1a,200601,5980,63760,AGS,JFK,675,3,199.25,DL,96.29,197.96,DL,96.29,197.96
Table 1a,200601,5980,63760,AGS,LGA,678,14.88,246.17,DL,49.25,244.8,US,44.02,244.16
Table 1a,200601,5980,18500,AGS,MDW,661,1.77,290.56,DL,100,290.56,DL,100,290.56
Table 1a,200601,5980,18500,AGS,ORD,677,17,264.01,DL,60.13,263.41,US,22.87,247.97
Table 1a,200601,5980,87870,AGS,TPA,373,15.33,254.4,DL,68.84,266,US,25.36,222.88
Table 1a,200601,1580,23210,ALB,DAL,1427,0.44,201,WN,50,203.5,WN,50,203.5
Table 1a,200601,1580,96460,ALB,DCA,318,79.88,205.63,US,96.66,205.94,CO,2.36,210
Table 1a,200601,1580,23210,ALB,DFW,1435,87.33,245.84,NW,20.48,217.3,NW,20.48,217.3
Table 1a,200601,1580,63760,ALB,EWR,143,16.88,268.99,CO,99.34,268.84,CO,99.34,268.84
Table 1a,200601,1580,37320,ALB,HOU,1495,29.77,184.3,WN,87.31,177.7,WN,87.31,177.7
Table 1a,200601,1580,96460,ALB,IAD,325,12.33,187.38,UA,88.28,175.85,UA,88.28,175.85
Table 1a,200601,1580,37320,ALB,IAH,1482,63,206.89,CO,37.03,223.25,US,17.81,164.45
Table 1a,200601,1580,63760,ALB,LGA,136,20.88,256.83,US,100,256.83,US,100,256.83
Table 1a,200601,1580,18500,ALB,MDW,717,93.33,107.21,WN,95.23,105.78,CO,1.3,122.54
Table 1a,200601,1580,18500,ALB,ORD,723,233.11,144.77,UA,74.88,140.46,UA,74.88,140.46
Table 1a,200601,1580,87870,ALB,TPA,1130,303.77,150.91,WN,42.39,150.05,WN,42.39,150.05
Table 1a,200601,2780,23210,AMA,DAL,324,527.44,83.09,WN,99.53,83.09,WN,99.53,83.09
Table 1a,200601,2780,96460,AMA,DCA,1383,19.33,313.62,AA,70.68,319.83,CO,25.28,291.65
Table 1a,200601,2780,23210,AMA,DFW,313,112.66,99.89,AA,96.94,99.9,AA,96.94,99.9
Table 1a,200601,2780,63760,AMA,EWR,1544,6.88,457.4,CO,54.83,567.5,AA,35.48,298.77
Table 1a,200601,2780,37320,AMA,HOU,538,130.44,143.29,WN,98.8,143.24,WN,98.8,143.24
Table 1a,200601,2780,96460,AMA,IAD,1361,2.11,355,AA,63.15,309.5,AA,63.15,309.5
Table 1a,200601,2780,37320,AMA,IAH,519,118.88,139.23,CO,93.08,139.73,AA,5.23,134.76
Table 1a,200601,2780,63760,AMA,JFK,1564,3.66,260.84,CO,51.51,255.82,CO,51.51,255.82
Table 1a,200601,2780,63760,AMA,LGA,1560,9.55,302.59,AA,62.79,294.79,AA,62.79,294.79
Table 1a,200601,2780,18500,AMA,MDW,880,9.11,211.58,WN,67.07,196.25,WN,67.07,196.25
Table 1a,200601,2780,18500,AMA,ORD,879,16.66,256.02,AA,78,256,AA,78,256
Table 1a,200601,2780,87870,AMA,TPA,1234,10.44,213.71,CO,45.74,217.86,AA,38.29,181.75
Table 1a,200601,5540,96460,ASE,DCA,1598,10.44,328.17,NW,60.63,335.52,UA,34.04,296.15
Table 1a,200601,5540,23210,ASE,DFW,701,43.22,236.04,UA,93.57,221.19,HP,1.02,238
Table 1a,200601,5540,63760,ASE,EWR,1729,49,338.67,UA,81.63,319.5,UA,81.63,319.5
Table 1a,200601,5540,96460,ASE,IAD,1574,38.22,311.85,UA,96.8,311.38,NW,1.16,352.25
Table 1a,200601,5540,37320,ASE,IAH,914,33.44,269.38,UA,94.68,259.45,UA,94.68,259.45
Table 1a,200601,5540,63760,ASE,JFK,1750,2.44,501.77,NW,40.9,471.88,NW,40.9,471.88
Table 1a,200601,5540,63760,ASE,LGA,1744,110.11,377.8,UA,81.63,374.87,UA,81.63,374.87
Table 1a,200601,5540,18500,ASE,MDW,1020,11.11,234.85,UA,82,226.31,UA,82,226.31
Table 1a,200601,5540,18500,ASE,ORD,1013,72.88,288.92,UA,93.75,283.82,NW,2.89,336.68
Table 1a,200601,5540,87870,ASE,TPA,1596,26.44,282.08,UA,92.85,273.57,NW,5.46,448.61
Table 1a,200601,5850,23210,ATL,DAL,721,7.77,200.48,CO,85.71,204.66,CO,85.71,204.66
Table 1a,200601,5850,96460,ATL,DCA,547,2016,157.44,DL,71.84,172.91,FL,21.23,109.49
Table 1a,200601,5850,23210,ATL,DFW,732,2487.33,187.36,DL,40.32,193.78,FL,18.23,160.9
Table 1a,200601,5850,63760,ATL,EWR,745,2302,168.34,DL,43.55,174.31,FL,16.94,137.93
Table 1a,200601,5850,37320,ATL,HOU,696,559.55,160.35,FL,51.82,149.92,FL,51.82,149.92
Table 1a,200601,5850,96460,ATL,IAD,533,1310.22,131.68,DL,54.99,144.84,FL,33.78,102.66
Table 1a,200601,5850,37320,ATL,IAH,689,958.55,191.05,CO,59.89,187.67,CO,59.89,187.67
Table 1a,200601,5850,63760,ATL,JFK,760,305.66,179.11,DL,93.05,177.3,DL,93.05,177.3
Table 1a,200601,5850,63760,ATL,LGA,761,3687.55,166.97,DL,60.81,184.11,FL,23.87,131.85
Table 1a,200601,5850,18500,ATL,MDW,590,788.33,141.44,FL,69,133.71,FL,69,133.71
Table 1a,200601,5850,18500,ATL,ORD,606,1920.88,186.36,DL,40.22,192.84,AA,26.85,177.62
Table 1a,200601,5850,87870,ATL,TPA,406,1521.33,168.78,DL,63.65,179.57,FL,34.37,147.09
Table 1a,200601,4350,96460,ATW,DCA,702,21.77,158.79,NW,35.71,151.08,NW,35.71,151.08
Table 1a,200601,4350,23210,ATW,DFW,908,36.44,217.76,YX,49.08,218.2,NW,15.54,185.7
Table 1a,200601,4350,63760,ATW,EWR,772,13.55,247.72,UA,34.42,231.88,YX,24.59,207.46
Table 1a,200601,4350,37320,ATW,HOU,1074,1.77,176.5,DL,75,173.83,NW,12.5,114.5
Table 1a,200601,4350,96460,ATW,IAD,680,7.66,192.86,UA,56.52,195.53,NW,30.43,163.76
Table 1a,200601,4350,37320,ATW,IAH,1053,16.22,279.53,UA,54.1,247.51,UA,54.1,247.51
Table 1a,200601,4350,63760,ATW,JFK,793,1.22,139.18,NW,72.72,127.87,NW,72.72,127.87
Table 1a,200601,4350,63760,ATW,LGA,784,27.55,209.03,UA,37.09,212.57,NW,22.98,206.49
Table 1a,200601,4350,18500,ATW,ORD,160,24.77,210.46,UA,100,210.46,UA,100,210.46
Table 1a,200601,4350,87870,ATW,TPA,1171,47.55,164.53,DL,43.22,146.28,DL,43.22,146.28
Table 1a,200601,6100,23210,AUS,DAL,189,1251.66,100.64,WN,94.86,101.94,AA,4.94,74.73
Table 1a,200601,6100,96460,AUS,DCA,1316,197.77,236.98,AA,49.55,239.94,CO,30.84,235.44
Table 1a,200601,6100,23210,AUS,DFW,190,338.88,111.46,AA,98.62,111.14,AA,98.62,111.14
Table 1a,200601,6100,63760,AUS,EWR,1504,264.66,293.32,CO,79,299.21,AA,13.09,266.38
Table 1a,200601,6100,37320,AUS,HOU,148,412.55,100.63,WN,98.43,100.72,AA,1.56,94.81
Table 1a,200601,6100,96460,AUS,IAD,1297,160.33,263.21,UA,72.41,263.2,UA,72.41,263.2
Table 1a,200601,6100,37320,AUS,IAH,140,184.55,99.14,CO,99.93,99.17,CO,99.93,99.17
Table 1a,200601,6100,63760,AUS,JFK,1522,526.44,152,B6,67.28,136.16,B6,67.28,136.16
Table 1a,200601,6100,63760,AUS,LGA,1520,332.55,190.58,AA,64.95,186.81,AA,64.95,186.81
Table 1a,200601,6100,18500,AUS,MDW,972,99.88,162.2,WN,92.43,160.79,AA,4.33,149.61
Table 1a,200601,6100,18500,AUS,ORD,978,567.77,187.32,AA,75.22,180.27,AA,75.22,180.27
Table 1a,200601,6100,87870,AUS,TPA,928,183.55,189.63,WN,52.36,162.83,WN,52.36,162.83
Table 1a,200601,5420,23210,AVL,DAL,838,0.44,344.25,CO,100,344.25,CO,100,344.25
Table 1a,200601,5420,96460,AVL,DCA,384,23.55,198.38,US,55.66,221.59,DL,41.03,167.52
Table 1a,200601,5420,23210,AVL,DFW,848,19.44,287.09,DL,66.28,265.41,DL,66.28,265.41
Table 1a,200601,5420,63760,AVL,EWR,583,46.77,215.82,CO,78.14,195.38,CO,78.14,195.38
Table 1a,200601,5420,37320,AVL,HOU,843,1.55,260.28,DL,92.85,248.07,DL,92.85,248.07
Table 1a,200601,5420,96460,AVL,IAD,370,11,191.65,DL,49.49,176.22,DL,49.49,176.22
Table 1a,200601,5420,37320,AVL,IAH,834,20.22,279.65,CO,62.08,287.96,US,10.98,210.15
Table 1a,200601,5420,63760,AVL,JFK,597,3.44,226.51,DL,100,226.51,DL,100,226.51
Table 1a,200601,5420,63760,AVL,LGA,599,17.11,285.88,US,51.29,314.77,DL,39.61,244.81
Table 1a,200601,5420,18500,AVL,MDW,521,4.44,144.42,DL,87.5,144.97,DL,87.5,144.97
Table 1a,200601,5420,18500,AVL,ORD,536,39.22,184.37,DL,48.44,164.91,DL,48.44,164.91
Table 1a,200601,5420,87870,AVL,TPA,514,32.22,212.77,US,52.41,220.4,DL,36.89,189.73
Table 1a,200601,82600,87870,AVP,TPA,999,46.44,160.34,US,68.18,162.02,DL,23.68,150.79
Table 1a,200601,41900,96460,AZO,DCA,505,29.88,179.73,NW,74.72,182.17,UA,10.4,123.78
Table 1a,200601,41900,63760,AZO,EWR,600,13.77,348.54,NW,61.29,341.82,AA,9.67,264.83
Table 1a,200601,41900,96460,AZO,IAD,482,9.33,190.14,NW,70.23,188.05,NW,70.23,188.05
Table 1a,200601,41900,63760,AZO,JFK,621,3.11,179.42,NW,75,165,NW,75,165
Table 1a,200601,41900,63760,AZO,LGA,614,26.77,200.58,NW,56.01,206.02,DL,16.18,149.07
Table 1a,200601,41900,87870,AZO,TPA,998,26.33,217.58,NW,59.91,215.45,NW,59.91,215.45
Table 1a,200601,35510,96460,BDL,DCA,313,209.33,199.14,US,98.83,199.49,US,98.83,199.49
Table 1a,200601,35510,63760,BDL,EWR,116,19.88,284.06,CO,99.44,283.77,CO,99.44,283.77
Table 1a,200601,35510,37320,BDL,HOU,1519,55.11,194.32,WN,67.74,188.78,WN,67.74,188.78
Table 1a,200601,35510,96460,BDL,IAD,326,167.33,164.01,UA,98.47,162.79,UA,98.47,162.79
Table 1a,200601,35510,37320,BDL,IAH,1507,158.22,210.51,CO,34.83,222.57,US,19.45,187.16
Table 1a,200601,35510,63760,BDL,LGA,101,0.22,608.5,US,100,608.5,US,100,608.5
Table 1a,200601,35510,87870,BDL,TPA,1111,1068.88,134.24,DL,51.47,135.62,WN,37.85,127.17
Table 1a,200601,6920,23210,BFL,DAL,1282,1.55,164.64,CO,85.71,168.66,CO,85.71,168.66
Table 1a,200601,6920,96460,BFL,DCA,2311,6.33,280.7,HP,66.66,299.92,UA,12.28,197.28
Table 1a,200601,6920,23210,BFL,DFW,1271,27.66,231.24,HP,46.18,236.22,DL,27.3,194.83
Table 1a,200601,6920,63760,BFL,EWR,2448,4,295.44,CO,25,328.88,DL,16.66,285.5
Table 1a,200601,6920,96460,BFL,IAD,2288,8.33,299.09,UA,62.66,315.63,HP,14.66,208.45
Table 1a,200601,6920,37320,BFL,IAH,1428,84.55,197.74,CO,83.04,194.77,CO,83.04,194.77
Table 1a,200601,6920,63760,BFL,JFK,2469,4.66,360.64,UA,42.85,437.38,DL,14.28,232.16
Table 1a,200601,6920,63760,BFL,LGA,2462,1.55,186.28,DL,57.14,177.12,DL,57.14,177.12
Table 1a,200601,6920,18500,BFL,MDW,1739,0.22,187.5,UA,100,187.5,UA,100,187.5
Table 1a,200601,6920,18500,BFL,ORD,1733,18.88,235.37,UA,50.58,255.46,DL,16.47,151.32
Table 1a,200601,10940,23210,BGM,DFW,1318,16.44,344.78,US,58.1,352.79,UA,10.81,294.81
Table 1a,200601,10940,18500,BGM,MDW,607,0.88,249.25,NW,75,240.66,NW,75,240.66
Table 1a,200601,10940,18500,BGM,ORD,613,10.22,271.22,US,53.26,276,DL,16.3,231.46
Table 1a,200601,10940,87870,BGM,TPA,1048,31,188.07,US,57.7,201.85,UA,17.56,153.83
Table 1a,200601,7540,96460,BGR,DCA,590,18.11,249.98,DL,42.33,232.26,DL,42.33,232.26
Table 1a,200601,7540,23210,BGR,DFW,1717,10.22,296.95,AA,38.04,275.05,AA,38.04,275.05
Table 1a,200601,7540,63760,BGR,EWR,393,11.44,325.07,CO,74.75,284.32,CO,74.75,284.32
Table 1a,200601,7540,96460,BGR,IAD,601,2.77,305.44,CO,40,301.3,DL,24,211.83
Table 1a,200601,7540,63760,BGR,JFK,382,1.55,260.21,AA,57.14,282.87,DL,42.85,230
Table 1a,200601,7540,63760,BGR,LGA,378,21.22,250.95,AA,65.96,237.53,AA,65.96,237.53
Table 1a,200601,7540,18500,BGR,MDW,974,1.22,330.27,NW,90.9,317,DL,9.09,463
Table 1a,200601,7540,18500,BGR,ORD,978,11.44,249.59,AA,32.03,243.12,NW,29.12,212.13
Table 1a,200601,7540,87870,BGR,TPA,1385,61.22,176.09,US,47.73,176.38,DL,39.2,171.53
Table 1a,200601,11030,23210,BHM,DAL,587,33.88,204.2,WN,76.72,203.26,WN,76.72,203.26
Table 1a,200601,11030,96460,BHM,DCA,654,55.77,299.98,DL,71.71,307.82,US,14.14,300.53
Table 1a,200601,11030,23210,BHM,DFW,597,261,199.05,AA,86.54,196.1,AA,86.54,196.1
Table 1a,200601,11030,63760,BHM,EWR,850,76.22,306.23,CO,73.32,314.62,DL,12.24,260.78
Table 1a,200601,11030,37320,BHM,HOU,570,143.44,145.03,WN,97.13,143.8,DL,1.62,177.19
Table 1a,200601,11030,96460,BHM,IAD,638,17.66,288.54,US,40.88,275.43,US,40.88,275.43
Table 1a,200601,11030,37320,BHM,IAH,562,189.22,154.21,CO,94.59,152.33,CO,94.59,152.33
Table 1a,200601,11030,63760,BHM,JFK,866,6.77,223.14,DL,73.77,218.26,NW,14.75,197.55
Table 1a,200601,11030,63760,BHM,LGA,866,214.44,219.73,DL,80.2,222.58,DL,80.2,222.58
Table 1a,200601,11030,18500,BHM,MDW,570,207.22,145.59,WN,96.99,145.03,DL,2.68,167.1
Table 1a,200601,11030,18500,BHM,ORD,584,148.55,166.75,UA,84.81,163.51,DL,9.49,180.03
Table 1a,200601,11030,87870,BHM,TPA,460,287.66,126.55,WN,87.71,118.97,DL,8.45,165.92
Table 1a,200601,10830,23210,BIL,DAL,1089,0.11,303,,,,,,
Table 1a,200601,10830,96460,BIL,DCA,1671,20.22,326.7,NW,63.18,337.3,UA,26.92,287.71
Table 1a,200601,10830,23210,BIL,DFW,1080,35.22,221.09,UA,35.96,222.09,F9,20.18,185.87
Table 1a,200601,10830,63760,BIL,EWR,1756,9.66,282.52,UA,42.52,226.27,UA,42.52,226.27
Table 1a,200601,10830,96460,BIL,IAD,1648,9.44,327.09,UA,42.35,323.86,UA,42.35,323.86
Table 1a,200601,10830,37320,BIL,IAH,1304,36.44,272.85,UA,39.63,271.21,F9,15.54,181.98
Table 1a,200601,10830,63760,BIL,JFK,1776,4,251.05,DL,63.88,205.95,DL,63.88,205.95
Table 1a,200601,10830,63760,BIL,LGA,1768,9.77,272.54,NW,56.81,250.26,NW,56.81,250.26
Table 1a,200601,10830,18500,BIL,MDW,1073,7.22,212.32,NW,41.53,227.4,UA,24.61,197.37
Table 1a,200601,10830,18500,BIL,ORD,1060,15.66,289.55,UA,52.48,308.79,NW,31.91,229.64
Table 1a,200601,10830,87870,BIL,TPA,1879,11.33,289.76,NW,48.03,256.89,NW,48.03,256.89
Table 1a,200601,11160,96460,BIS,DCA,1317,21.77,287.55,NW,94.89,283.82,NW,94.89,283.82
Table 1a,200601,11160,23210,BIS,DFW,978,17.55,241.29,NW,82.91,228.07,NW,82.91,228.07
Table 1a,200601,11160,63760,BIS,EWR,1388,3.11,395.1,NW,85.71,389.2,CO,7.14,433.5
Table 1a,200601,11160,96460,BIS,IAD,1294,2.22,279.6,NW,85,251.23,NW,85,251.23
Table 1a,200601,11160,37320,BIS,IAH,1194,14.22,315.99,NW,76.56,309.59,UA,13.28,190.76
Table 1a,200601,11160,63760,BIS,JFK,1408,2,256.27,NW,83.33,265.4,NW,83.33,265.4
Table 1a,200601,11160,63760,BIS,LGA,1399,5.22,247.02,NW,87.23,244.14,NW,87.23,244.14
Table 1a,200601,11160,18500,BIS,MDW,730,4.33,271.15,NW,82.05,284.18,NW,82.05,284.18
Table 1a,200601,11160,18500,BIS,ORD,716,12.33,313.67,NW,88.28,292.74,NW,88.28,292.74
Table 1a,200601,11420,96460,BMI,DCA,643,20.33,150.97,AA,28.96,141.07,NW,27.86,139.17
Table 1a,200601,11420,23210,BMI,DFW,690,25.22,196.65,AA,51.98,219.7,FL,29.07,168.87
Table 1a,200601,11420,63760,BMI,EWR,775,9.11,217.91,UA,43.9,236.97,FL,15.85,160.23
Table 1a,200601,11420,37320,BMI,HOU,829,10.77,150.19,FL,83.5,147.74,FL,83.5,147.74
Table 1a,200601,11420,96460,BMI,IAD,620,7.55,155.72,UA,47.05,178.37,NW,23.52,108.56
Table 1a,200601,11420,37320,BMI,IAH,809,6,198.27,DL,35.18,164.36,DL,35.18,164.36
Table 1a,200601,11420,63760,BMI,JFK,796,1.55,154.14,NW,50,111.28,NW,50,111.28
Table 1a,200601,11420,63760,BMI,LGA,791,19.66,178.04,UA,40.67,155.63,UA,40.67,155.63
Table 1a,200601,11420,87870,BMI,TPA,936,44.33,153.6,FL,75.93,149.46,AA,9.52,171.63
Table 1a,200601,62860,96460,BNA,DCA,562,237.77,170.06,AA,57.24,166.33,AA,57.24,166.33
Table 1a,200601,62860,63760,BNA,EWR,748,228.22,287.82,CO,83,300.26,AA,2.72,218.26
Table 1a,200601,62860,96460,BNA,IAD,542,145.44,166.15,UA,86.47,166,DL,3.97,181.48
Table 1a,200601,62860,63760,BNA,JFK,766,38.77,200.39,DL,83.09,190.69,AA,2,348.14
Table 1a,200601,62860,63760,BNA,LGA,764,409.33,233.87,AA,86.29,234.77,AA,86.29,234.77
Table 1a,200601,62860,87870,BNA,TPA,612,564.33,140.42,WN,91.47,136.89,AA,1.41,128.34
Table 1a,200601,11800,23210,BOI,DAL,1283,0.77,263.28,CO,85.71,233.16,CO,85.71,233.16
Table 1a,200601,11800,96460,BOI,DCA,2049,33.66,273.96,NW,39.27,271.36,DL,10.89,260.27
Table 1a,200601,11800,23210,BOI,DFW,1272,100.22,231.51,UA,31.04,221.18,F9,14.74,217.6
Table 1a,200601,11800,63760,BOI,EWR,2147,21.77,335.67,UA,25.51,350.42,NW,17.34,319.29
Table 1a,200601,11800,37320,BOI,HOU,1501,6.77,221.5,WN,91.8,224.25,CO,1.63,278
Table 1a,200601,11800,96460,BOI,IAD,2025,43,297.67,UA,61.75,309.8,DL,11.88,260.89
Table 1a,200601,11800,37320,BOI,IAH,1482,84.88,200.91,CO,48.03,199.42,DL,13.61,158.79
Table 1a,200601,11800,63760,BOI,JFK,2167,12.88,269.78,DL,36.2,247.35,NW,15.51,244.44
Table 1a,200601,11800,63760,BOI,LGA,2159,45.55,259.03,NW,45.36,222.95,NW,45.36,222.95
Table 1a,200601,11800,18500,BOI,MDW,1448,17.44,198.81,F9,38.85,197.59,WN,33.75,182.62
Table 1a,200601,11800,18500,BOI,ORD,1437,89.77,263.79,UA,79.95,268.31,AS,4.7,216.92
Table 1a,200601,11800,87870,BOI,TPA,2155,38.33,212.99,DL,36.52,219.23,UA,20.86,179.01
Table 1a,200601,12200,23210,BOS,DAL,1554,1.55,328.14,CO,92.85,343.92,CO,92.85,343.92
Table 1a,200601,12200,96460,BOS,DCA,399,1451.77,212.85,US,61.5,235.39,DL,15.44,174.32
Table 1a,200601,12200,23210,BOS,DFW,1562,1003.33,290.7,AA,78.47,311.46,AA,78.47,311.46
Table 1a,200601,12200,63760,BOS,EWR,200,815.55,273.25,CO,89.59,277.98,AA,9.79,230.64
Table 1a,200601,12200,37320,BOS,HOU,1609,33.11,185.28,FL,52.68,168.45,FL,52.68,168.45
Table 1a,200601,12200,96460,BOS,IAD,413,1509.77,98.26,UA,51.15,117.41,B6,47.32,74.62
Table 1a,200601,12200,37320,BOS,IAH,1597,572.66,234.58,CO,83.02,237.91,AA,4.11,189.12
Table 1a,200601,12200,63760,BOS,JFK,187,1335,75.97,B6,80.43,66.51,B6,80.43,66.51
Table 1a,200601,12200,63760,BOS,LGA,185,2939.33,140.79,DL,53.9,137.22,DL,53.9,137.22
Table 1a,200601,12200,18500,BOS,MDW,861,257.33,103.2,FL,97.49,101.52,FL,97.49,101.52
Table 1a,200601,12200,18500,BOS,ORD,867,1560.33,190.29,UA,51.76,200.37,AA,42.05,175.8
Table 1a,200601,12200,87870,BOS,TPA,1185,1812.55,131.94,DL,44.93,131.81,B6,42.3,123.28
Table 1a,200601,9130,23210,BPT,DAL,260,5.88,153.69,CO,100,153.69,CO,100,153.69
Table 1a,200601,9130,23210,BPT,DFW,270,9.22,145.24,CO,96.38,146.03,CO,96.38,146.03
Table 1a,200601,13260,23210,BRO,DAL,479,4.11,137.64,CO,89.18,137,CO,89.18,137
Table 1a,200601,13260,23210,BRO,DFW,482,11.66,167.11,CO,84.76,162.68,CO,84.76,162.68
Table 1a,200601,13260,63760,BRO,EWR,1679,7.22,300.66,CO,90.76,292.81,CO,90.76,292.81
Table 1a,200601,13260,37320,BRO,IAH,308,61.55,102.48,CO,98.73,102.43,CO,98.73,102.43
Table 1a,200601,13260,63760,BRO,JFK,1695,1.55,241.28,CO,100,241.28,CO,100,241.28
Table 1a,200601,13260,63760,BRO,LGA,1695,12.11,285.72,CO,98.16,280.22,CO,98.16,280.22
Table 1a,200601,13260,18500,BRO,MDW,1226,0.11,371,CO,100,371,CO,100,371
Table 1a,200601,13260,18500,BRO,ORD,1233,29.77,204.13,CO,89.55,201.83,CO,89.55,201.83
Table 1a,200601,8860,23210,BTR,DAL,372,4.66,178.59,CO,83.33,178.91,DL,16.66,177
Table 1a,200601,8860,96460,BTR,DCA,985,107.88,217.42,DL,65.19,206.91,DL,65.19,206.91
Table 1a,200601,8860,23210,BTR,DFW,383,262.11,159.59,AA,96.69,157.57,AA,96.69,157.57
Table 1a,200601,8860,63760,BTR,EWR,1182,60.44,216.38,CO,72.05,199.74,CO,72.05,199.74
Table 1a,200601,8860,37320,BTR,HOU,255,1,262.88,AA,100,262.88,AA,100,262.88
Table 1a,200601,8860,96460,BTR,IAD,969,15.77,264.81,DL,63.38,273.72,CO,14.78,205
Table 1a,200601,8860,37320,BTR,IAH,253,133.44,247.97,CO,98.08,248.75,CO,98.08,248.75
Table 1a,200601,8860,63760,BTR,JFK,1198,4.44,193.37,DL,60,206.54,CO,20,186.5
Table 1a,200601,8860,63760,BTR,LGA,1198,79.55,178.62,DL,66.62,179.38,NW,10.47,161.28
