tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200401,2200,23210,ABE,DAL,1300,0.21,418.5,,,,,,
Table 1a,200401,2200,23210,ABE,DFW,1308,31.53,333.43,DL,33.1,362.9,US,21.25,313.22
Table 1a,200401,2200,37320,ABE,HOU,1351,1.75,576.62,DL,100,576.62,DL,100,576.62
Table 1a,200401,2200,37320,ABE,IAH,1339,19.12,377.79,US,35.63,336.09,DL,14.94,330.96
Table 1a,200401,2200,18500,ABE,MDW,646,1.86,254.23,NW,41.17,356.85,CO,29.41,190
Table 1a,200401,2200,18500,ABE,ORD,654,78.9,250.7,UA,90.8,249.07,DL,1.67,253
Table 1a,200401,2200,87870,ABE,TPA,963,46.37,151.19,US,34.59,160.49,UA,22.03,130.64
Table 1a,200401,300,23210,ABI,DFW,158,20,107.88,AA,100,107.88,AA,100,107.88
Table 1a,200401,300,37320,ABI,HOU,323,3.18,124.51,AA,100,124.51,AA,100,124.51
Table 1a,200401,300,37320,ABI,IAH,307,8.35,113.85,CO,88.15,109.67,AA,7.89,179
Table 1a,200401,1680,23210,ABQ,DAL,580,485.27,122.72,WN,99.77,122.62,WN,99.77,122.62
Table 1a,200401,1680,96460,ABQ,DCA,1650,225.49,212.09,AA,46.78,215.66,CO,15.05,170.77
Table 1a,200401,1680,23210,ABQ,DFW,569,224.28,125.24,AA,87.06,125.1,DL,10.48,116.1
Table 1a,200401,1680,37320,ABQ,EFD,767,2.74,160.04,CO,100,160.04,CO,100,160.04
Table 1a,200401,1680,63760,ABQ,EWR,1805,66.48,289.78,AA,22.97,326.3,UA,12.23,243.13
Table 1a,200401,1680,37320,ABQ,HOU,759,137.03,162.74,WN,97.03,162.68,DL,1.76,166
Table 1a,200401,1680,96460,ABQ,IAD,1628,119.23,207.21,UA,39.17,238.36,AA,30.78,177.85
Table 1a,200401,1680,37320,ABQ,IAH,744,192.63,160.8,CO,88.02,159.22,AA,3.13,155.67
Table 1a,200401,1680,63760,ABQ,JFK,1825,27.14,219.34,DL,36.84,224.75,HP,20.64,212.45
Table 1a,200401,1680,63760,ABQ,LGA,1821,151.64,209.94,AA,35.57,209.08,AA,35.57,209.08
Table 1a,200401,1680,18500,ABQ,MDW,1121,94.5,164.71,WN,81.62,168.47,F9,11.39,150.51
Table 1a,200401,1680,18500,ABQ,ORD,1118,186.37,178.27,AA,80.3,170.86,AA,80.3,170.86
Table 1a,200401,1680,87870,ABQ,TPA,1497,123.18,159.79,WN,49.5,152.65,WN,49.5,152.65
Table 1a,200401,1540,96460,ABY,DCA,647,10.98,297.36,DL,99,298.84,DL,99,298.84
Table 1a,200401,1540,96460,ABY,IAD,637,3.29,299.56,DL,100,299.56,DL,100,299.56
Table 1a,200401,95810,96460,ACT,DCA,1243,10,308.03,AA,92.3,296.38,AA,92.3,296.38
Table 1a,200401,95810,96460,ACT,IAD,1223,2.41,282.36,AA,81.81,304.88,CO,18.18,181
Table 1a,200401,5870,87870,ACY,TPA,914,274.06,98.7,NK,98.27,97.92,DL,1.6,138.55
Table 1a,200401,1910,23210,AEX,DAL,273,0.87,198.62,CO,75,211.5,NW,25,160
Table 1a,200401,1910,96460,AEX,DCA,1018,14.83,249,DL,31.85,210.48,DL,31.85,210.48
Table 1a,200401,1910,23210,AEX,DFW,285,14.28,157.54,DL,90,154.41,CO,3.84,231.6
Table 1a,200401,1910,37320,AEX,EFD,196,0.21,132,CO,100,132,CO,100,132
Table 1a,200401,1910,63760,AEX,EWR,1211,2.74,415.44,CO,48,494,DL,16,218.75
Table 1a,200401,1910,96460,AEX,IAD,1001,2.08,270.42,CO,52.63,343.4,DL,42.1,156.5
Table 1a,200401,1910,37320,AEX,IAH,190,20.43,163.58,CO,96.77,166.68,CO,96.77,166.68
Table 1a,200401,1910,63760,AEX,JFK,1228,1.31,206.66,DL,66.66,216.5,CO,33.33,187
Table 1a,200401,1910,63760,AEX,LGA,1228,8.46,240.03,DL,40.25,192.45,DL,40.25,192.45
Table 1a,200401,1910,18500,AEX,MDW,769,0.54,300.6,DL,100,300.6,DL,100,300.6
Table 1a,200401,1910,18500,AEX,ORD,778,10.43,201.65,CO,36.84,211.71,NW,32.63,161.03
Table 1a,200401,5980,23210,AGS,DAL,863,0.54,233.6,CO,80,215.25,CO,80,215.25
Table 1a,200401,5980,96460,AGS,DCA,468,31.64,223.87,DL,70.48,228.49,US,19.44,180.67
Table 1a,200401,5980,23210,AGS,DFW,874,19.12,226.32,DL,78.73,226.63,CO,5.17,246.11
Table 1a,200401,5980,37320,AGS,EFD,820,0.21,142,CO,100,142,CO,100,142
Table 1a,200401,5980,63760,AGS,EWR,663,66.15,173.51,CO,75.41,168.43,CO,75.41,168.43
Table 1a,200401,5980,37320,AGS,HOU,826,4.06,203.16,DL,97.29,201.72,DL,97.29,201.72
Table 1a,200401,5980,96460,AGS,IAD,459,9.89,251.7,DL,52.22,266.25,US,25.55,191.47
Table 1a,200401,5980,37320,AGS,IAH,821,28.02,198.57,CO,72.54,189.75,CO,72.54,189.75
