Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2010,4,Table 1a,97.22,253.86,97.22,253.86,2200,96460,ABE,DCA,151,3.913043478,252.5277778,US,US
2010,4,Table 1a,100,191.48,100,191.48,2200,37320,ABE,HOU,1351,0.434782609,191.475,DL,DL
2010,4,Table 1a,100,203.46,100,203.46,2200,96460,ABE,IAD,160,8.260869565,203.4609211,UA,UA
2010,4,Table 1a,40.11,225.27,22.6,220.76,2200,37320,ABE,IAH,1339,19.23913044,221.4909605,US,UA
2010,4,Table 1a,100,119.2,100,119.2,2200,18500,ABE,MDW,646,0.543478261,119.198,DL,DL
2010,4,Table 1a,66.92,276.35,24.72,256.75,2200,18500,ABE,ORD,654,115.6521739,268.1030451,UA,AA
2010,4,Table 1a,98.73,107.37,98.73,107.37,2200,87870,ABE,PIE,971,76.84782609,107.2104385,G4,G4
2010,4,Table 1a,74.74,181.92,13.68,162.42,2200,87870,ABE,TPA,963,30.97826087,181.8548772,US,DL
2010,4,Table 1a,86.67,327.02,86.67,327.02,300,63760,ABI,EWR,1523,1.630434783,338.964,AA,AA
2010,4,Table 1a,95.16,190.72,95.16,190.72,300,37320,ABI,HOU,323,6.739130435,189.468871,AA,AA
2010,4,Table 1a,98.11,179.44,98.11,179.44,300,37320,ABI,IAH,307,11.52173913,181.2626415,AA,AA
2010,4,Table 1a,73.33,264.25,73.33,264.25,300,63760,ABI,JFK,1542,1.630434783,283,AA,AA
2010,4,Table 1a,85.07,260.06,85.07,260.06,300,63760,ABI,LGA,1539,7.282608696,276.709403,AA,AA
2010,4,Table 1a,0,0,0,9999,300,18500,ABI,MDW,921,0.217391304,258.56,,
2010,4,Table 1a,99.17,269.4,99.17,269.4,300,18500,ABI,ORD,924,13.15217391,268.7580165,AA,AA
2010,4,Table 1a,54.02,288.43,14.21,232.96,1680,96460,ABQ,DCA,1650,169.0217391,274.3453119,AA,CO
2010,4,Table 1a,36.51,209.66,36.51,209.66,1680,63760,ABQ,EWR,1805,128.9130435,227.6909022,AA,AA
2010,4,Table 1a,99.06,190.55,99.06,190.55,1680,37320,ABQ,HOU,759,244.0217391,190.4409933,WN,WN
2010,4,Table 1a,68.4,297.67,15.94,223.94,1680,96460,ABQ,IAD,1628,192.2826087,279.8455512,UA,WN
2010,4,Table 1a,89.3,218.91,89.3,218.91,1680,37320,ABQ,IAH,744,142.173913,217.8486621,CO,CO
2010,4,Table 1a,60,211.71,60,211.71,1680,63760,ABQ,JFK,1825,35.32608696,225.6563692,DL,DL
2010,4,Table 1a,47.57,234.82,14.95,209.33,1680,63760,ABQ,LGA,1821,239.2391304,227.7988278,AA,DL
2010,4,Table 1a,95.34,184.49,95.34,184.49,1680,18500,ABQ,MDW,1121,188.8043478,183.722251,WN,WN
2010,4,Table 1a,66.47,187.07,66.47,187.07,1680,18500,ABQ,ORD,1118,202.2826087,194.3464267,AA,AA
2010,4,Table 1a,55.59,188.44,55.59,188.44,1680,87870,ABQ,TPA,1497,118.6956522,191.3009066,WN,WN
2010,4,Table 1a,96.59,336.99,96.59,336.99,1540,96460,ABY,DCA,647,9.565217391,335.8820455,DL,DL
2010,4,Table 1a,95.45,307.57,95.45,307.57,1540,96460,ABY,IAD,637,2.391304348,298.6559091,DL,DL
2010,4,Table 1a,60.71,298.92,60.71,298.92,27760,63760,ACV,EWR,2580,6.086956522,330.5898214,UA,UA
2010,4,Table 1a,66.67,306.9,30.77,288.21,27760,63760,ACV,JFK,2601,4.239130435,301.78,UA,AS
2010,4,Table 1a,60,315.64,60,315.64,27760,63760,ACV,LGA,2593,0.543478261,319.972,UA,UA
2010,4,Table 1a,98.31,98.53,98.31,98.53,5870,87870,ACY,TPA,914,193.4782609,99.69592697,NK,NK
2010,4,Table 1a,66.67,321.71,22.84,214.5,1911,96460,AEX,DCA,1018,17.60869565,292.3862346,DL,CO
2010,4,Table 1a,46.55,314.49,13.79,268.97,1911,63760,AEX,EWR,1211,6.304347826,335.9963793,DL,AA
2010,4,Table 1a,58.33,275.65,16.67,212.24,1911,96460,AEX,IAD,1001,3.913043478,260.3088889,DL,CO
2010,4,Table 1a,100,300.61,100,300.61,1911,37320,AEX,IAH,190,12.5,300.6125217,CO,CO
2010,4,Table 1a,96.67,224.13,96.67,224.13,1911,63760,AEX,JFK,1228,3.260869565,221.731,DL,DL
2010,4,Table 1a,40.17,265.59,35.9,249.95,1911,63760,AEX,LGA,1228,12.7173913,258.3816239,CO,DL
2010,4,Table 1a,100,236.34,100,236.34,1911,18500,AEX,MDW,769,2.934782609,236.3396296,DL,DL
2010,4,Table 1a,41.6,211.99,41.6,211.99,1911,18500,AEX,ORD,778,13.58695652,231.7228,CO,CO
2010,4,Table 1a,44.44,231.24,16.16,211.74,1911,87870,AEX,TPA,645,10.76086957,227.2718182,CO,AA
2010,4,Table 1a,49.49,217.72,48.21,195.76,5980,96460,AGS,DCA,468,42.39130435,206.932359,DL,US
2010,4,Table 1a,61.03,254.35,61.03,254.35,5980,63760,AGS,EWR,663,21.19565217,254.971641,US,US
2010,4,Table 1a,94.34,182.96,94.34,182.96,5980,37320,AGS,HOU,826,11.52173913,180.3101887,DL,DL
2010,4,Table 1a,53.68,206.12,53.68,206.12,5980,96460,AGS,IAD,459,14.7826087,225.1456618,US,US
2010,4,Table 1a,62.18,141.94,62.18,141.94,5980,37320,AGS,IAH,821,25.86956522,165.8905042,DL,DL
2010,4,Table 1a,49,205,43,166.13,5980,63760,AGS,JFK,675,10.86956522,184.0087,DL,US
2010,4,Table 1a,62.6,182.55,62.6,182.55,5980,63760,AGS,LGA,678,40.10869565,184.7286179,US,US
2010,4,Table 1a,98.91,176.84,98.91,176.84,5980,18500,AGS,MDW,661,10,178.74,DL,DL
2010,4,Table 1a,45.19,164.71,45.19,164.71,5980,18500,AGS,ORD,677,37.2826087,171.5736735,DL,DL
2010,4,Table 1a,49.66,162.07,49.66,162.07,5980,87870,AGS,TPA,373,15.97826087,191.5716327,US,US
2010,4,Table 1a,98.11,263.95,98.11,263.95,1580,96460,ALB,DCA,318,92.06521739,263.2352893,US,US
2010,4,Table 1a,100,263.05,100,263.05,1580,63760,ALB,EWR,143,6.304347826,263.0489655,CO,CO
2010,4,Table 1a,93.93,221.54,93.93,221.54,1580,37320,ALB,HOU,1495,37.60869565,228.8110405,WN,WN
2010,4,Table 1a,97.27,272.58,97.27,272.58,1580,96460,ALB,IAD,325,51.84782609,272.1042138,UA,UA
2010,4,Table 1a,53.83,240.01,11.5,229.15,1580,37320,ALB,IAH,1482,68.04347826,243.4509425,CO,UA
2010,4,Table 1a,100,123.96,100,123.96,1580,63760,ALB,JFK,145,5.217391304,123.96,DL,DL
2010,4,Table 1a,100,136.28,100,136.28,1580,63760,ALB,LGA,136,1.413043478,136.2761539,US,US
2010,4,Table 1a,98.13,189.45,98.13,189.45,1580,18500,ALB,MDW,717,116.4130435,190.7248833,WN,WN
2010,4,Table 1a,92.13,207.36,92.13,207.36,1580,18500,ALB,ORD,723,205.8695652,209.0322123,UA,UA
2010,4,Table 1a,79.36,186.3,79.36,186.3,1580,87870,ALB,TPA,1130,272.826087,187.203247,WN,WN
2010,4,Table 1a,58.12,319.79,14.53,218.2,2770,96460,AMA,DCA,1383,12.7173913,297.4311966,AA,CO
2010,4,Table 1a,52.85,210.61,52.85,210.61,2770,63760,AMA,EWR,1544,13.36956522,232.6281301,AA,AA
2010,4,Table 1a,97.36,172.9,97.36,172.9,2770,37320,AMA,HOU,538,119.2391304,173.2513491,WN,WN
2010,4,Table 1a,53.06,202.25,53.06,202.25,2770,96460,AMA,IAD,1361,5.326086957,228.8508163,AA,AA
2010,4,Table 1a,95.33,177.79,95.33,177.79,2770,37320,AMA,IAH,519,97.82608696,179.4889778,CO,CO
