Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2008,1,Table 1a,0.00,0.00,0.00,9999.00,02200,23210,ABE,DAL,1300,0.1098901099,393.03,,
2008,1,Table 1a,36.41,301.27,32.31,282.57,02200,23210,ABE,DFW,1308,21.428571429,294.17517949,US,DL
2008,1,Table 1a,93.33,308.87,93.33,308.87,02200,37320,ABE,HOU,1351,1.6483516484,303.34133333,DL,DL
2008,1,Table 1a,58.40,268.94,58.40,268.94,02200,37320,ABE,IAH,1339,13.736263736,286.73936,US,US
2008,1,Table 1a,66.67,213.76,33.33,158.97,02200,18500,ABE,MDW,646,0.6593406593,195.49666667,NW,DL
2008,1,Table 1a,93.28,242.01,93.28,242.01,02200,18500,ABE,ORD,654,101.42857143,240.85160347,UA,UA
2008,1,Table 1a,100.00,108.71,100.00,108.71,02200,87870,ABE,PIE,971,118.02197802,108.71248603,G4,G4
2008,1,Table 1a,63.21,178.42,24.74,172.69,02200,87870,ABE,TPA,963,51.978021978,179.62408034,US,DL
2008,1,Table 1a,100.00,110.57,100.00,110.57,00300,23210,ABI,DFW,158,25.934065934,110.57389831,AA,AA
2008,1,Table 1a,0.00,0.00,0.00,9999.00,00300,18500,ABI,MDW,921,0.2197802198,161.01,,
2008,1,Table 1a,92.08,198.27,92.08,198.27,00300,18500,ABI,ORD,924,11.098901099,203.96881188,AA,AA
2008,1,Table 1a,99.92,129.37,99.92,129.37,01680,23210,ABQ,DAL,580,528.02197802,129.38149636,WN,WN
2008,1,Table 1a,56.15,274.49,56.15,274.49,01680,96460,ABQ,DCA,1650,171.42857143,294.79809615,AA,AA
2008,1,Table 1a,97.95,134.27,97.95,134.27,01680,23210,ABQ,DFW,569,289.12087912,134.66778031,AA,AA
2008,1,Table 1a,62.21,282.58,16.89,244.51,01680,63760,ABQ,EWR,1805,112.52747253,273.72737305,CO,AA
2008,1,Table 1a,98.12,152.08,98.12,152.08,01680,37320,ABQ,HOU,759,256.7032967,152.42019264,WN,WN
2008,1,Table 1a,72.03,318.83,14.97,208.82,01680,96460,ABQ,IAD,1628,156.37362637,296.89258609,UA,WN
2008,1,Table 1a,91.67,175.82,91.67,175.82,01680,37320,ABQ,IAH,744,143.84615385,176.94434683,CO,CO
2008,1,Table 1a,28.96,245.00,11.11,149.43,01680,63760,ABQ,JFK,1825,32.637362637,218.14299663,AA,NW
2008,1,Table 1a,48.33,206.46,48.33,206.46,01680,63760,ABQ,LGA,1821,190.76923077,209.91584101,AA,AA
2008,1,Table 1a,93.19,187.79,93.19,187.79,01680,18500,ABQ,MDW,1121,154.94505495,186.20557447,WN,WN
2008,1,Table 1a,52.00,174.49,52.00,174.49,01680,18500,ABQ,ORD,1118,181.31868132,196.80990909,AA,AA
2008,1,Table 1a,59.55,158.80,59.55,158.80,01680,87870,ABQ,TPA,1497,152.41758242,172.82262437,WN,WN
2008,1,Table 1a,99.28,301.48,99.28,301.48,01540,96460,ABY,DCA,647,15.164835165,299.96637681,DL,DL
2008,1,Table 1a,97.62,211.98,97.62,211.98,01540,63760,ABY,EWR,844,4.6153846154,227.46047619,DL,DL
2008,1,Table 1a,100.00,235.10,100.00,235.10,01540,96460,ABY,IAD,637,3.2967032967,235.10366667,DL,DL
2008,1,Table 1a,100.00,212.47,100.00,212.47,01540,63760,ABY,JFK,856,1.6483516484,212.47466667,DL,DL
2008,1,Table 1a,96.88,223.31,96.88,223.31,01540,63760,ABY,LGA,859,7.032967033,228.57,DL,DL
2008,1,Table 1a,98.94,112.55,98.94,112.55,05870,87870,ACY,TPA,914,270.54945055,113.07597888,NK,NK
2008,1,Table 1a,42.11,308.83,18.95,271.50,01910,96460,AEX,DCA,1018,10.43956044,300.052,DL,CO
2008,1,Table 1a,93.05,210.19,93.05,210.19,01910,23210,AEX,DFW,285,20.549450549,213.84251337,AA,AA
2008,1,Table 1a,34.25,316.11,31.51,164.04,01910,63760,AEX,EWR,1211,8.021978022,256.29054795,CO,NW
2008,1,Table 1a,73.68,376.43,73.68,376.43,01910,96460,AEX,IAD,1001,2.0879120879,383.32526316,DL,DL
2008,1,Table 1a,42.86,432.77,14.29,168.94,01910,63760,AEX,JFK,1228,1.5384615385,316.96428571,DL,AA
2008,1,Table 1a,45.95,267.20,18.92,249.12,01910,63760,AEX,LGA,1228,4.0659340659,295.54405405,DL,NW
2008,1,Table 1a,50.00,384.67,50.00,384.67,05980,23210,AGS,DAL,863,0.2197802198,429.955,DL,DL
2008,1,Table 1a,74.19,229.57,74.19,229.57,05980,96460,AGS,DCA,468,34.065934066,234.96816129,US,US
2008,1,Table 1a,65.07,249.06,65.07,249.06,05980,23210,AGS,DFW,874,22.967032967,260.86181818,DL,DL
2008,1,Table 1a,52.82,237.74,52.82,237.74,05980,63760,AGS,EWR,663,15.604395604,241.60330986,US,US
2008,1,Table 1a,100.00,196.00,100.00,196.00,05980,37320,AGS,HOU,826,3.8461538462,196,DL,DL
2008,1,Table 1a,62.22,274.88,62.22,274.88,05980,96460,AGS,IAD,459,9.8901098901,303.31422222,US,US
2008,1,Table 1a,60.61,251.71,60.61,251.71,05980,37320,AGS,IAH,821,10.879120879,258.22,DL,DL
2008,1,Table 1a,62.07,170.00,62.07,170.00,05980,63760,AGS,JFK,675,3.1868131868,220.83310345,DL,DL
2008,1,Table 1a,49.02,199.69,49.02,199.69,05980,63760,AGS,LGA,678,16.813186813,232.39908497,DL,DL
2008,1,Table 1a,97.78,259.22,97.78,259.22,05980,18500,AGS,MDW,661,4.9450549451,256.53044444,DL,DL
2008,1,Table 1a,46.79,244.87,46.79,244.87,05980,18500,AGS,ORD,677,11.978021978,257.37862385,US,US
2008,1,Table 1a,53.60,246.82,53.60,246.82,05980,87870,AGS,TPA,373,13.736263736,285.93256,DL,DL
2008,1,Table 1a,100.00,181.00,100.00,181.00,01580,23210,ALB,DAL,1427,10.32967033,180.99702128,WN,WN
2008,1,Table 1a,98.85,277.74,98.85,277.74,01580,96460,ALB,DCA,318,95.604395604,277.23196552,US,US
2008,1,Table 1a,32.49,223.98,11.23,169.46,01580,23210,ALB,DFW,1435,90.989010989,225.79275362,US,NW
2008,1,Table 1a,86.92,206.01,86.92,206.01,01580,37320,ALB,HOU,1495,26.043956044,206.96827004,WN,WN
2008,1,Table 1a,77.94,206.08,77.94,206.08,01580,96460,ALB,IAD,325,7.4725274725,230.99058824,UA,UA
2008,1,Table 1a,38.92,265.25,13.55,177.42,01580,37320,ALB,IAH,1482,51.098901099,241.7283871,CO,NW
2008,1,Table 1a,97.83,166.55,97.83,166.55,01580,18500,ALB,MDW,717,70.879120879,166.16182946,WN,WN
2008,1,Table 1a,71.94,182.17,22.09,181.50,01580,18500,ALB,ORD,723,176.59340659,186.14935283,UA,AA
2008,1,Table 1a,72.77,155.84,72.77,155.84,01580,87870,ALB,TPA,1130,390.98901099,160.14808038,WN,WN
2008,1,Table 1a,99.57,95.33,99.57,95.33,02780,23210,AMA,DAL,324,459.34065934,95.378564593,WN,WN
2008,1,Table 1a,86.67,367.58,86.67,367.58,02780,96460,AMA,DCA,1383,14.835164835,375.52548148,AA,AA
2008,1,Table 1a,97.29,107.15,97.29,107.15,02780,23210,AMA,DFW,313,109.45054945,106.6385241,AA,AA
2008,1,Table 1a,61.90,368.04,61.90,368.04,02780,63760,AMA,EWR,1544,4.6153846154,397.52428571,AA,AA
2008,1,Table 1a,98.97,148.01,98.97,148.01,02780,37320,AMA,HOU,538,127.91208791,147.90715636,WN,WN
2008,1,Table 1a,91.30,334.54,91.30,334.54,02780,96460,AMA,IAD,1361,5.0549450549,339.90956522,AA,AA
2008,1,Table 1a,46.58,173.92,46.58,173.92,02780,37320,AMA,IAH,519,8.021978022,175.65958904,AA,AA
2008,1,Table 1a,72.73,343.77,18.18,211.51,02780,63760,AMA,JFK,1564,2.4175824176,323.38136364,CO,AA
2008,1,Table 1a,68.32,261.63,68.32,261.63,02780,63760,AMA,LGA,1560,11.098901099,302.04762376,AA,AA
2008,1,Table 1a,100.00,230.38,100.00,230.38,02780,18500,AMA,MDW,880,7.9120879121,230.38069444,WN,WN
2008,1,Table 1a,90.52,236.10,90.52,236.10,02780,18500,AMA,ORD,879,12.747252747,267.1637069,AA,AA
2008,1,Table 1a,44.66,269.67,32.04,205.09,02780,87870,AMA,TPA,1234,11.318681319,245.37291262,AA,WN
2008,1,Table 1a,74.29,324.47,16.19,245.15,05540,96460,ASE,DCA,1598,11.538461538,314.99428571,UA,DL
2008,1,Table 1a,88.92,278.46,88.92,278.46,05540,23210,ASE,DFW,701,34.725274725,279.21781646,UA,UA
2008,1,Table 1a,85.97,381.47,10.56,265.20,05540,63760,ASE,EWR,1729,60.32967033,377.61034608,UA,DL
2008,1,Table 1a,0.00,0.00,0.00,9999.00,05540,37320,ASE,HOU,933,0.1098901099,288.3,,
2008,1,Table 1a,92.60,322.92,92.60,322.92,05540,96460,ASE,IAD,1574,40.10989011,318.63690411,UA,UA
2008,1,Table 1a,83.91,310.35,83.91,310.35,05540,37320,ASE,IAH,914,25.274725275,322.766,UA,UA
2008,1,Table 1a,79.37,413.34,79.37,413.34,05540,63760,ASE,JFK,1750,6.9230769231,479.78952381,DL,DL
