Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2012,1,Table 1a,100.00,168.93,100.00,168.93,30135,32575,ABE,BUR,2378,0.2197802198,168.93,US,US
2012,1,Table 1a,64.00,214.16,64.00,214.16,30135,30647,ABE,CAK,315,2.7472527473,218.7104,US,US
2012,1,Table 1a,54.42,184.21,54.42,184.21,30135,30647,ABE,CLE,339,16.153846154,188.52428571,UA,UA
2012,1,Table 1a,50.00,154.40,50.00,154.40,30135,30194,ABE,DAL,1300,0.2197802198,152.55,DL,DL
2012,1,Table 1a,100.00,172.31,100.00,172.31,30135,30852,ABE,DCA,151,3.8461538462,172.30971429,US,US
2012,1,Table 1a,35.98,213.35,35.98,213.35,30135,30194,ABE,DFW,1307,47.032967033,236.66191589,DL,DL
2012,1,Table 1a,67.25,212.54,25.09,174.05,30135,32467,ABE,FLL,1041,31.538461538,200.30961672,US,DL
2012,1,Table 1a,97.06,256.39,97.06,256.39,30135,31453,ABE,HOU,1350,3.7362637363,253.41264706,DL,DL
2012,1,Table 1a,94.64,222.89,94.64,222.89,30135,30852,ABE,IAD,159,6.1538461538,224.32267857,UA,UA
2012,1,Table 1a,36.76,248.00,30.84,195.31,30135,31453,ABE,IAH,1339,35.274725275,237.5817757,UA,DL
2012,1,Table 1a,52.96,267.95,52.96,267.95,30135,32575,ABE,LAX,2388,29.67032967,288.98518519,UA,UA
2012,1,Table 1a,80.00,255.48,20.00,218.98,30135,32575,ABE,LGB,2378,0.5494505495,248.178,US,DL
2012,1,Table 1a,100.00,385.89,100.00,385.89,30135,30977,ABE,MDW,646,0.8791208791,385.885,DL,DL
2012,1,Table 1a,58.39,228.88,12.75,177.52,30135,32467,ABE,MIA,1061,16.373626374,214.5704698,US,UA
2012,1,Table 1a,42.86,236.24,42.86,236.24,30135,32457,ABE,OAK,2490,1.5384615385,277.39428571,UA,UA
2012,1,Table 1a,48.28,377.08,13.79,265.07,30135,32575,ABE,ONT,2342,3.1868131868,336.61413793,US,UA
2012,1,Table 1a,79.78,340.44,18.31,315.00,30135,30977,ABE,ORD,654,69.010989011,336.94950637,UA,US
2012,1,Table 1a,99.39,123.90,99.39,123.90,30135,33195,ABE,PIE,970,90.659340659,124.00027879,G4,G4
2012,1,Table 1a,73.73,336.36,73.73,336.36,30135,32457,ABE,SFO,2500,23.846153846,341.4437788,UA,UA
2012,1,Table 1a,52.63,300.26,10.53,199.06,30135,32457,ABE,SJC,2483,2.0879120879,317.84526316,DL,UA
2012,1,Table 1a,71.43,291.09,71.43,291.09,30135,32575,ABE,SNA,2367,6.9230769231,307.50809524,UA,UA
2012,1,Table 1a,50.51,222.26,28.21,186.94,30135,33195,ABE,TPA,962,42.857142857,206.70289744,US,UA
2012,1,Table 1a,66.67,166.54,66.67,166.54,30136,32575,ABI,BUR,1086,0.3296703297,216.02333333,AA,AA
2012,1,Table 1a,100.00,118.54,100.00,118.54,30136,30194,ABI,DFW,158,31.868131868,118.54341379,AA,AA
2012,1,Table 1a,96.43,211.94,96.43,211.94,30136,31453,ABI,HOU,323,3.0769230769,211.89357143,AA,AA
2012,1,Table 1a,96.00,206.10,96.00,206.10,30136,31453,ABI,IAH,307,10.989010989,207.1578,AA,AA
2012,1,Table 1a,95.45,318.78,95.45,318.78,30136,32575,ABI,LAX,1089,9.6703296703,314.44613636,AA,AA
2012,1,Table 1a,0.00,0.00,0.00,9999.00,30136,32575,ABI,LGB,1074,0.1098901099,327.05,,
2012,1,Table 1a,95.65,446.86,95.65,446.86,30136,32575,ABI,ONT,1043,2.5274725275,441.73391304,AA,AA
2012,1,Table 1a,100.00,360.46,100.00,360.46,30136,32575,ABI,SNA,1058,1.978021978,360.46111111,AA,AA
2012,1,Table 1a,41.56,256.76,41.56,256.76,30140,30721,ABQ,BOS,1974,115.82417582,272.53913662,AA,AA
2012,1,Table 1a,80.20,205.47,13.86,202.22,30140,32575,ABQ,BUR,672,44.395604396,205.37938119,WN,US
2012,1,Table 1a,66.32,260.40,15.40,210.84,30140,30852,ABQ,BWI,1670,202.63736264,244.57764642,WN,AA
