tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200204,1580,96460,ALB,DCA,318,18.69,187.56,US,90.69,192.26,AA,2.32,189.5
Table 1a,200204,1580,23210,ALB,DFW,1435,115.1,188.31,DL,28.23,177.12,DL,28.23,177.12
Table 1a,200204,1580,37320,ALB,EFD,1491,0.43,129,CO,100,129,CO,100,129
Table 1a,200204,1580,63760,ALB,EWR,143,14.45,213.24,CO,99.24,213.26,CO,99.24,213.26
Table 1a,200204,1580,37320,ALB,HOU,1495,31.63,190.7,WN,69.41,192.09,DL,28.52,185.46
Table 1a,200204,1580,96460,ALB,IAD,325,4.02,110.48,US,67.56,115.8,UA,18.91,56.42
Table 1a,200204,1580,37320,ALB,IAH,1482,65.43,215.24,CO,26.57,219.93,NW,22.09,203.22
Table 1a,200204,1580,63760,ALB,JFK,145,15.65,145.3,AA,100,145.3,AA,100,145.3
Table 1a,200204,1580,63760,ALB,LGA,136,0.43,155,US,100,155,US,100,155
Table 1a,200204,1580,18500,ALB,MDW,717,54.34,147.64,WN,88.4,145.42,CO,1.8,148
Table 1a,200204,1580,18500,ALB,ORD,723,258.69,160.33,UA,48.15,161.36,AA,40.92,158.51
Table 1a,200204,1580,87870,ALB,TPA,1130,202.93,134.17,US,35.4,132.91,DL,26.4,124.78
Table 1a,200204,2780,23210,AMA,DAL,324,507.93,71.65,WN,99.35,71.51,WN,99.35,71.51
Table 1a,200204,2780,96460,AMA,DCA,1383,13.04,295.6,AA,70,303.57,AA,70,303.57
Table 1a,200204,2780,23210,AMA,DFW,313,107.17,89.88,AA,78.19,91.72,DL,19.06,82.5
Table 1a,200204,2780,37320,AMA,EFD,545,0.76,205.57,CO,100,205.57,CO,100,205.57
Table 1a,200204,2780,63760,AMA,EWR,1544,8.8,317.79,CO,46.91,414.07,AA,44.44,206.83
Table 1a,200204,2780,37320,AMA,HOU,538,118.15,121.05,WN,97.88,120.39,AA,1.1,170.16
Table 1a,200204,2780,96460,AMA,IAD,1361,4.23,260.43,AA,69.23,211.51,AA,69.23,211.51
Table 1a,200204,2780,37320,AMA,IAH,519,110.86,119.33,CO,77.15,117.27,WN,17.54,116.02
Table 1a,200204,2780,63760,AMA,JFK,1564,1.63,234.06,AA,73.33,252.18,DL,20,161
Table 1a,200204,2780,63760,AMA,LGA,1560,12.5,304.8,AA,50.43,294.24,DL,34.78,268.32
Table 1a,200204,2780,18500,AMA,MDW,880,5.86,224.7,WN,59.25,217.5,WN,59.25,217.5
Table 1a,200204,2780,18500,AMA,ORD,879,16.63,236.22,AA,69.93,254.07,DL,15.03,178.52
Table 1a,200204,2780,87870,AMA,TPA,1234,12.28,207.91,AA,43.36,177.91,AA,43.36,177.91
Table 1a,200204,5540,96460,ASE,DCA,1598,2.82,244.42,NW,73.07,227.47,NW,73.07,227.47
Table 1a,200204,5540,23210,ASE,DFW,701,22.93,217.94,UA,88.15,205.32,HP,7.1,300.86
Table 1a,200204,5540,63760,ASE,EWR,1729,25.43,273.92,UA,82.47,250.45,HP,7.26,344.41
Table 1a,200204,5540,96460,ASE,IAD,1574,19.34,281.06,UA,97.75,280.64,NW,1.12,266
Table 1a,200204,5540,37320,ASE,IAH,914,20.54,202.84,UA,84.65,202.44,UA,84.65,202.44
Table 1a,200204,5540,63760,ASE,JFK,1750,2.28,347.42,HP,52.38,266.9,HP,52.38,266.9
Table 1a,200204,5540,63760,ASE,LGA,1744,45.1,330.1,UA,91.8,317.32,NW,5.78,561.66
Table 1a,200204,5540,18500,ASE,MDW,1020,0.43,118.5,NW,100,118.5,NW,100,118.5
Table 1a,200204,5540,18500,ASE,ORD,1013,37.93,231.16,UA,92.26,233.04,HP,2.86,250.9
Table 1a,200204,5850,23210,ATL,DAL,721,51.3,129.76,DL,92.79,128.62,CO,6.35,150.36
Table 1a,200204,5850,96460,ATL,DCA,547,930.1,194.73,DL,92.54,199.75,DL,92.54,199.75
Table 1a,200204,5850,23210,ATL,DFW,732,2306.73,147.9,DL,54.53,153.72,AA,34.2,143.65
Table 1a,200204,5850,37320,ATL,EFD,691,2.39,109.72,CO,100,109.72,CO,100,109.72
Table 1a,200204,5850,63760,ATL,EWR,745,2495.32,144.39,DL,47.89,154.43,FL,13.62,121.21
Table 1a,200204,5850,37320,ATL,HOU,696,608.36,129.14,DL,62.81,134.43,FL,34.35,118.58
Table 1a,200204,5850,96460,ATL,IAD,533,1628.36,134.38,DL,63.82,142.35,FL,20.9,117.23
Table 1a,200204,5850,37320,ATL,IAH,689,842.28,141.09,CO,51.02,137.07,CO,51.02,137.07
Table 1a,200204,5850,63760,ATL,JFK,760,247.39,148.01,DL,92.7,148.71,DL,92.7,148.71
Table 1a,200204,5850,63760,ATL,LGA,761,3442.71,154.89,DL,74.78,162.22,FL,19.86,125.57
Table 1a,200204,5850,18500,ATL,MDW,590,1206.63,118.4,FL,62.37,111.32,FL,62.37,111.32
Table 1a,200204,5850,18500,ATL,ORD,606,1679.13,165.95,DL,42.83,181.8,AA,21.07,150.65
Table 1a,200204,5850,87870,ATL,TPA,406,1486.52,128.75,DL,70.94,131.27,FL,27.27,120.26
Table 1a,200204,4350,96460,ATW,DCA,702,25.54,161.31,YX,47.65,163.87,NW,14.04,153.72
Table 1a,200204,4350,23210,ATW,DFW,908,42.39,209.74,UA,42.05,191.27,UA,42.05,191.27
Table 1a,200204,4350,37320,ATW,EFD,1074,0.21,115,CO,100,115,CO,100,115
Table 1a,200204,4350,63760,ATW,EWR,772,22.93,218.83,UA,43.6,201.56,UA,43.6,201.56
Table 1a,200204,4350,37320,ATW,HOU,1074,0.65,312.33,DL,100,312.33,DL,100,312.33
Table 1a,200204,4350,96460,ATW,IAD,680,10.86,190.02,UA,57,219.63,NW,20,139.75
Table 1a,200204,4350,37320,ATW,IAH,1053,10.54,281.06,UA,52.57,260.17,UA,52.57,260.17
Table 1a,200204,4350,63760,ATW,JFK,793,4.13,124.81,NW,52.63,120.8,DL,36.84,109.21
Table 1a,200204,4350,63760,ATW,LGA,784,40,177.7,UA,41.3,185.08,DL,19.02,119.67
Table 1a,200204,4350,18500,ATW,ORD,160,37.39,110.62,UA,100,110.62,UA,100,110.62
Table 1a,200204,4350,87870,ATW,TPA,1171,16.63,195.79,UA,37.9,212.67,NW,34.64,175.79
Table 1a,200204,6100,23210,AUS,DAL,183,1004.56,86.78,WN,99.76,86.78,WN,99.76,86.78
Table 1a,200204,6100,96460,AUS,DCA,1313,214.89,230.65,AA,36.11,258.66,UA,11.63,187.06
Table 1a,200204,6100,23210,AUS,DFW,183,262.17,105.71,AA,82.5,108.29,DL,15.92,92.88
Table 1a,200204,6100,37320,AUS,EFD,160,4.78,69.15,CO,97.72,69.67,CO,97.72,69.67
Table 1a,200204,6100,63760,AUS,EWR,1501,333.8,287.65,CO,69.16,302.74,AA,14.88,282.81
Table 1a,200204,6100,37320,AUS,HOU,152,441.95,82.94,WN,98.67,82.96,AA,1.32,81.75
Table 1a,200204,6100,96460,AUS,IAD,1294,99.02,277.99,AA,45.11,296.25,CO,12.84,184.19
Table 1a,200204,6100,37320,AUS,IAH,143,149.23,102.42,CO,99.92,102.48,CO,99.92,102.48
Table 1a,200204,6100,63760,AUS,JFK,1519,28.36,260.16,AA,40.99,261,CO,13.79,186.25
Table 1a,200204,6100,63760,AUS,LGA,1518,294.78,253.35,AA,58.81,259.04,AA,58.81,259.04
Table 1a,200204,6100,18500,AUS,MDW,967,50.1,182.93,WN,72.01,189.91,AA,15.61,160.56
Table 1a,200204,6100,18500,AUS,ORD,972,539.67,176.19,AA,71.72,175.21,AA,71.72,175.21
Table 1a,200204,6100,87870,AUS,TPA,930,158.04,164.37,WN,47.04,161.39,AA,17.33,156.07
Table 1a,200204,5420,23210,AVL,DAL,838,1.08,148.8,DL,100,148.8,DL,100,148.8
Table 1a,200204,5420,96460,AVL,DCA,384,28.15,190.35,US,71.04,194.85,DL,26.64,180.97
Table 1a,200204,5420,23210,AVL,DFW,848,26.08,206.97,DL,71.66,205.39,DL,71.66,205.39
Table 1a,200204,5420,63760,AVL,EWR,583,101.08,176.14,CO,81.39,172.36,CO,81.39,172.36
Table 1a,200204,5420,37320,AVL,HOU,843,2.71,183.68,DL,96,184.12,DL,96,184.12
Table 1a,200204,5420,96460,AVL,IAD,370,12.93,220.13,US,64.7,188.03,US,64.7,188.03
Table 1a,200204,5420,37320,AVL,IAH,834,14.67,236.71,DL,62.22,259.65,US,34.07,196.3
Table 1a,200204,5420,63760,AVL,JFK,597,2.17,202.3,DL,90,214.33,DL,90,214.33
Table 1a,200204,5420,63760,AVL,LGA,599,25.1,215.62,US,62.33,216.2,DL,34.63,209.1
Table 1a,200204,5420,18500,AVL,MDW,521,1.84,208.58,DL,100,208.58,DL,100,208.58
Table 1a,200204,5420,18500,AVL,ORD,536,27.5,185.46,US,52.96,189.98,DL,46.24,181.27
Table 1a,200204,5420,87870,AVL,TPA,514,33.91,188.35,DL,52.56,197.82,US,45.19,178.98
Table 1a,200204,82600,87870,AVP,TPA,999,32.28,148.81,US,64.98,155.18,DL,31.64,132.5
Table 1a,200204,41900,96460,AZO,DCA,505,31.84,162.82,NW,53.24,175.15,UA,24.23,136.47
Table 1a,200204,41900,63760,AZO,EWR,600,28.69,243.21,NW,56.81,251.14,AA,9.84,263.8
Table 1a,200204,41900,96460,AZO,IAD,482,7.71,201.28,UA,42.25,190.56,DL,19.71,182.07
Table 1a,200204,41900,63760,AZO,JFK,621,1.52,187.42,NW,71.42,216.9,DL,21.42,111.66
Table 1a,200204,41900,63760,AZO,LGA,614,34.67,175.59,NW,46.7,201.15,AA,21,129
Table 1a,200204,41900,87870,AZO,TPA,998,29.45,161.98,NW,47.6,166.52,AA,10.7,145.06
Table 1a,200204,35510,96460,BDL,DCA,313,257.17,162.53,US,98.39,162.36,US,98.39,162.36
Table 1a,200204,35510,37320,BDL,EFD,1515,0.65,429,CO,100,429,CO,100,429
Table 1a,200204,35510,63760,BDL,EWR,116,23.91,219.48,CO,100,219.48,CO,100,219.48
Table 1a,200204,35510,37320,BDL,HOU,1519,83.15,180.94,WN,59.47,195.58,DL,35.94,158.4
Table 1a,200204,35510,96460,BDL,IAD,326,67.39,175.78,UA,93.38,178.35,UA,93.38,178.35
Table 1a,200204,35510,37320,BDL,IAH,1507,133.58,212.2,CO,28.72,219.09,DL,21.56,166.83
Table 1a,200204,35510,63760,BDL,JFK,106,9.89,208.67,AA,97.8,206.71,AA,97.8,206.71
Table 1a,200204,35510,63760,BDL,LGA,101,0.1,167,US,100,167,US,100,167
Table 1a,200204,35510,87870,BDL,TPA,1111,729.13,125.98,DL,70.85,123.03,DL,70.85,123.03
Table 1a,200204,6920,23210,BFL,DFW,1271,16.19,264.05,HP,72.48,283.24,UA,24.16,211.22
Table 1a,200204,6920,37320,BFL,EFD,1448,0.1,357,,,,,,
Table 1a,200204,6920,37320,BFL,IAH,1428,29.23,305.22,HP,86.24,299.25,HP,86.24,299.25
Table 1a,200204,6920,18500,BFL,ORD,1733,17.28,206.31,UA,67.92,202.67,HP,28.3,202.28
Table 1a,200204,10940,23210,BGM,DFW,1318,15,309.44,US,84.05,314.16,UA,10.14,190.71
Table 1a,200204,10940,18500,BGM,MDW,607,1.52,171.42,NW,100,171.42,NW,100,171.42
Table 1a,200204,10940,18500,BGM,ORD,613,12.5,302.14,US,66.95,314.12,NW,12.17,281.21
Table 1a,200204,10940,87870,BGM,TPA,1048,31.63,134.6,US,81.09,135.39,NW,7.9,129.26
Table 1a,200204,7540,96460,BGR,DCA,590,19.13,205.09,AA,67.61,200.63,AA,67.61,200.63
Table 1a,200204,7540,23210,BGR,DFW,1717,14.13,232.4,AA,73.84,226.76,AA,73.84,226.76
Table 1a,200204,7540,63760,BGR,EWR,393,13.04,217.38,AA,49.16,186.38,AA,49.16,186.38
Table 1a,200204,7540,96460,BGR,IAD,601,0.54,240.8,DL,100,240.8,DL,100,240.8
Table 1a,200204,7540,63760,BGR,JFK,382,2.82,214.3,AA,61.53,184.06,AA,61.53,184.06
Table 1a,200204,7540,63760,BGR,LGA,378,17.39,209.9,AA,55,187,AA,55,187
Table 1a,200204,7540,18500,BGR,MDW,974,0.65,166.83,DL,66.66,156.5,DL,66.66,156.5
Table 1a,200204,7540,18500,BGR,ORD,978,17.39,206.66,AA,78.75,199.34,AA,78.75,199.34
Table 1a,200204,7540,87870,BGR,TPA,1385,35.43,157.79,DL,72.39,160.53,US,19.01,151.19
Table 1a,200204,11030,23210,BHM,DAL,587,48.15,174.56,WN,92.32,174.98,CO,5.86,175.73
Table 1a,200204,11030,96460,BHM,DCA,654,69.56,215.15,DL,48.12,232.26,US,41.09,193.5
Table 1a,200204,11030,23210,BHM,DFW,597,200.86,169.2,AA,59.9,157.72,AA,59.9,157.72
Table 1a,200204,11030,37320,BHM,EFD,565,1.08,151.6,CO,100,151.6,CO,100,151.6
Table 1a,200204,11030,63760,BHM,EWR,850,139.23,227.3,CO,59.95,236.74,DL,24.66,214.73
Table 1a,200204,11030,37320,BHM,HOU,570,180.43,132.96,WN,96.74,131.94,DL,3.01,163.56
Table 1a,200204,11030,96460,BHM,IAD,638,19.34,174.74,US,41.01,177.41,UA,21.91,101.64
Table 1a,200204,11030,37320,BHM,IAH,562,136.84,139.68,CO,87.52,139.22,CO,87.52,139.22
Table 1a,200204,11030,63760,BHM,JFK,866,5.32,186.02,DL,85.71,195.92,DL,85.71,195.92
Table 1a,200204,11030,63760,BHM,LGA,866,199.34,203.87,DL,84.18,209.05,US,10.95,173.41
Table 1a,200204,11030,18500,BHM,MDW,570,270.1,125.51,WN,94.76,125.76,DL,3.34,127.18
Table 1a,200204,11030,18500,BHM,ORD,584,66.08,161.67,DL,72.2,157.8,DL,72.2,157.8
Table 1a,200204,11030,87870,BHM,TPA,460,270.54,109.96,WN,82.28,106.2,WN,82.28,106.2
Table 1a,200204,10830,96460,BIL,DCA,1671,14.67,291.88,NW,82.96,295.49,DL,5.18,168.42
Table 1a,200204,10830,23210,BIL,DFW,1080,33.8,226.64,UA,45.33,207.99,UA,45.33,207.99
Table 1a,200204,10830,63760,BIL,EWR,1756,11.41,252.51,UA,34.28,206.58,DL,13.33,88.21
Table 1a,200204,10830,96460,BIL,IAD,1648,12.82,267.48,UA,52.54,322.56,NW,26.27,175.25
Table 1a,200204,10830,37320,BIL,IAH,1304,22.93,237.19,UA,40.28,252.08,DL,27.48,184.13
Table 1a,200204,10830,63760,BIL,JFK,1776,3.26,306.7,DL,60,369.16,NW,26.66,167.75
Table 1a,200204,10830,63760,BIL,LGA,1768,10,272.59,NW,42.39,324.89,DL,18.47,176.7
Table 1a,200204,10830,18500,BIL,MDW,1073,2.93,266.66,NW,100,266.66,NW,100,266.66
Table 1a,200204,10830,18500,BIL,ORD,1060,22.5,235.54,UA,41.06,247.12,DL,31.4,181.36
Table 1a,200204,10830,87870,BIL,TPA,1879,13.04,214.44,NW,55,201.71,NW,55,201.71
Table 1a,200204,11160,96460,BIS,DCA,1317,12.6,317.39,NW,91.37,319.51,CO,2.58,383.33
Table 1a,200204,11160,23210,BIS,DFW,978,17.39,240.33,NW,87.5,240.47,NW,87.5,240.47
Table 1a,200204,11160,37320,BIS,EFD,1222,0.21,248,CO,100,248,CO,100,248
Table 1a,200204,11160,63760,BIS,EWR,1388,7.06,283.03,NW,87.69,263.22,CO,1.53,1189
Table 1a,200204,11160,96460,BIS,IAD,1294,4.56,283.16,NW,83.33,290.51,UA,14.28,191.66
Table 1a,200204,11160,37320,BIS,IAH,1194,12.71,279.42,NW,71.79,262.34,UA,15.38,236.55
Table 1a,200204,11160,63760,BIS,JFK,1408,0.43,170.5,NW,100,170.5,NW,100,170.5
Table 1a,200204,11160,63760,BIS,LGA,1399,5.76,337.5,NW,92.45,327.22,NW,92.45,327.22
Table 1a,200204,11160,18500,BIS,MDW,730,6.95,237.42,NW,92.18,236.59,NW,92.18,236.59
Table 1a,200204,11160,18500,BIS,ORD,716,18.69,245.25,NW,92.44,248.72,NW,92.44,248.72
Table 1a,200204,11420,96460,BMI,DCA,643,20.97,143.61,AA,41.96,131.32,AA,41.96,131.32
Table 1a,200204,11420,23210,BMI,DFW,690,35,178.29,AA,53.1,170.38,FL,20.49,158.53
Table 1a,200204,11420,63760,BMI,EWR,775,11.84,197.51,AA,39.44,207.02,NW,21.1,158.43
Table 1a,200204,11420,37320,BMI,HOU,829,8.8,154.9,FL,98.76,152.07,FL,98.76,152.07
Table 1a,200204,11420,96460,BMI,IAD,620,11.95,145.36,UA,34.54,151.63,FL,18.18,138.4
Table 1a,200204,11420,37320,BMI,IAH,809,16.52,145.78,AA,54.6,144.74,UA,23.02,139.88
Table 1a,200204,11420,63760,BMI,JFK,796,3.15,166.17,AA,41.37,171.33,NW,37.93,144.09
Table 1a,200204,11420,63760,BMI,LGA,791,27.06,159.01,AA,29.71,162.68,NW,21.28,141.6
Table 1a,200204,11420,87870,BMI,TPA,936,47.82,142.81,FL,57.72,151.79,AA,31.13,125.24
Table 1a,200204,62860,96460,BNA,DCA,562,47.5,209.67,US,46.22,196.74,US,46.22,196.74
Table 1a,200204,62860,63760,BNA,EWR,748,261.08,263.81,CO,79.43,281.04,AA,1.58,247.36
Table 1a,200204,62860,96460,BNA,IAD,542,17.28,204.15,DL,49.05,216.62,US,26.41,173.21
Table 1a,200204,62860,63760,BNA,JFK,766,7.28,209.11,DL,55.22,191.89,DL,55.22,191.89
Table 1a,200204,62860,63760,BNA,LGA,764,388.04,206.36,AA,66.05,216.02,DL,24.14,182.88
Table 1a,200204,62860,87870,BNA,TPA,612,442.17,128.97,WN,83.7,125.31,WN,83.7,125.31
Table 1a,200204,11800,23210,BOI,DAL,1283,0.21,220,WN,100,220,WN,100,220
Table 1a,200204,11800,96460,BOI,DCA,2049,20.86,291.92,NW,47.91,299.44,F9,16.14,236.03
Table 1a,200204,11800,23210,BOI,DFW,1272,111.19,206.97,AA,39.29,207.09,AS,12.31,154.81
Table 1a,200204,11800,63760,BOI,EWR,2147,26.41,290.72,UA,24.69,347.13,HP,17.28,238.9
Table 1a,200204,11800,37320,BOI,HOU,1501,10.86,192.34,WN,81,184.45,WN,81,184.45
Table 1a,200204,11800,96460,BOI,IAD,2025,32.71,288.62,UA,45.84,313.25,NW,15.28,245.97
Table 1a,200204,11800,37320,BOI,IAH,1482,43.58,182.88,UA,35.91,186.39,HP,21.94,177.2
Table 1a,200204,11800,63760,BOI,JFK,2167,17.39,243.51,DL,68.75,242.15,DL,68.75,242.15
Table 1a,200204,11800,63760,BOI,LGA,2159,26.63,284.35,UA,51.02,302.92,F9,10.61,205.19
Table 1a,200204,11800,18500,BOI,MDW,1448,14.56,197.52,WN,44.02,177.72,WN,44.02,177.72
Table 1a,200204,11800,18500,BOI,ORD,1437,108.91,217.21,UA,77.44,219.31,AA,1.89,316.94
Table 1a,200204,11800,87870,BOI,TPA,2155,33.04,222.22,UA,42.43,200.64,HP,11.51,198.45
Table 1a,200204,12200,23210,BOS,DAL,1554,4.89,196.62,CO,48.88,240.81,DL,44.44,155.45
Table 1a,200204,12200,96460,BOS,DCA,399,2095,159.67,US,77.17,161.6,AA,11.25,152.4
Table 1a,200204,12200,23210,BOS,DFW,1562,1093.15,248.83,AA,61.82,276.92,DL,23.8,209.82
Table 1a,200204,12200,37320,BOS,EFD,1605,5.97,179.45,CO,96.36,174.64,CO,96.36,174.64
Table 1a,200204,12200,63760,BOS,EWR,200,932.06,190.05,CO,78.06,199.92,AA,15.3,154.44
Table 1a,200204,12200,37320,BOS,HOU,1609,58.91,219.84,DL,45.75,235.48,FL,36.53,182.79
Table 1a,200204,12200,96460,BOS,IAD,413,474.56,179.72,UA,97.77,179.54,UA,97.77,179.54
Table 1a,200204,12200,37320,BOS,IAH,1597,602.28,238.78,CO,74.39,243.8,AA,4.99,224.01
Table 1a,200204,12200,63760,BOS,JFK,187,93.8,161.51,DL,47.85,160.69,DL,47.85,160.69
Table 1a,200204,12200,63760,BOS,LGA,185,3636.95,112.44,DL,56.19,111.38,DL,56.19,111.38
Table 1a,200204,12200,18500,BOS,MDW,861,255.97,134.34,TZ,93.2,132.43,CO,1.31,149.96
Table 1a,200204,12200,18500,BOS,ORD,867,1834.78,185.92,UA,48.12,189.36,AA,45.74,185.19
Table 1a,200204,12200,87870,BOS,PIE,1193,0.43,264.25,TZ,75,292.33,TZ,75,292.33
Table 1a,200204,12200,87870,BOS,TPA,1185,877.28,146.67,DL,79.99,147.65,AA,1.42,162.26
Table 1a,200204,9130,23210,BPT,DAL,260,8.69,115.48,CO,100,115.48,CO,100,115.48
Table 1a,200204,9130,23210,BPT,DFW,270,19.45,123.58,CO,96.08,124.75,CO,96.08,124.75
Table 1a,200204,13360,96460,BQK,DCA,580,7.6,269.54,DL,97.14,273.35,DL,97.14,273.35
Table 1a,200204,13360,96460,BQK,IAD,576,3.58,246.18,DL,87.87,253.82,DL,87.87,253.82
Table 1a,200204,13260,63760,BRO,EWR,1679,5.97,380.87,CO,90.9,385.92,CO,90.9,385.92
Table 1a,200204,13260,37320,BRO,IAH,308,43.36,102.43,CO,95.98,102.77,CO,95.98,102.77
Table 1a,200204,13260,63760,BRO,JFK,1695,1.41,249.46,CO,76.92,262.7,CO,76.92,262.7
Table 1a,200204,13260,63760,BRO,LGA,1695,6.95,200.01,CO,96.87,201.95,CO,96.87,201.95
Table 1a,200204,13260,18500,BRO,ORD,1233,13.47,289.11,CO,92.74,289.04,CO,92.74,289.04
Table 1a,200204,8860,23210,BTR,DAL,372,2.6,170,CO,83.33,161.9,CO,83.33,161.9
