tbl,Date,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 1a,200302,5980,63760,AGS,LGA,678,22.85,249.88,DL,57.69,250.31,US,39.9,248.74
Table 1a,200302,5980,18500,AGS,MDW,661,4.06,218.86,DL,72.97,204.37,DL,72.97,204.37
Table 1a,200302,5980,18500,AGS,ORD,677,23.51,262.58,DL,75.7,271.75,US,19.15,238
Table 1a,200302,5980,87870,AGS,TPA,373,20.32,199.37,DL,79.45,201.9,US,18.37,178.97
Table 1a,200302,1580,23210,ALB,DAL,1427,0.54,336.2,WN,100,336.2,WN,100,336.2
Table 1a,200302,1580,96460,ALB,DCA,318,98.13,200.62,US,96.52,200.37,US,96.52,200.37
Table 1a,200302,1580,23210,ALB,DFW,1435,78.68,304.18,AA,21.22,374.36,NW,12.98,236.04
Table 1a,200302,1580,37320,ALB,EFD,1491,0.54,686.4,CO,100,686.4,CO,100,686.4
Table 1a,200302,1580,63760,ALB,EWR,143,16.81,241.49,CO,100,241.49,CO,100,241.49
Table 1a,200302,1580,37320,ALB,HOU,1495,35.38,199.77,WN,81.98,196.36,WN,81.98,196.36
Table 1a,200302,1580,96460,ALB,IAD,325,1.64,217.6,UA,73.33,227.72,CO,6.66,302
Table 1a,200302,1580,37320,ALB,IAH,1482,61.53,220.41,CO,38.92,215.16,US,18.75,207.14
Table 1a,200302,1580,63760,ALB,JFK,145,1.53,195.92,AA,100,195.92,AA,100,195.92
Table 1a,200302,1580,63760,ALB,LGA,136,17.8,233.13,US,99.38,234.24,US,99.38,234.24
Table 1a,200302,1580,18500,ALB,MDW,717,51.31,147.45,WN,86.5,144.1,CO,3.42,170.25
Table 1a,200302,1580,18500,ALB,ORD,723,237.69,177.75,UA,65.23,170,UA,65.23,170
Table 1a,200302,1580,87870,ALB,TPA,1130,249.01,140.1,US,32.56,137.63,DL,21.44,128.37
Table 1a,200302,2780,23210,AMA,DAL,324,510.1,73.84,WN,99.61,73.73,WN,99.61,73.73
Table 1a,200302,2780,96460,AMA,DCA,1383,12.19,243.22,AA,69.36,257.9,DL,18.01,248.95
Table 1a,200302,2780,23210,AMA,DFW,313,89.34,90.97,AA,74.9,94.16,DL,21.77,75.48
Table 1a,200302,2780,37320,AMA,EFD,545,1.31,133.33,CO,91.66,137.27,CO,91.66,137.27
Table 1a,200302,2780,63760,AMA,EWR,1544,7.25,356.34,AA,43.93,343.55,AA,43.93,343.55
Table 1a,200302,2780,37320,AMA,HOU,538,107.8,126.79,WN,97.85,126.45,WN,97.85,126.45
Table 1a,200302,2780,96460,AMA,IAD,1361,6.37,300.75,AA,77.58,285.95,AA,77.58,285.95
Table 1a,200302,2780,37320,AMA,IAH,519,112.74,129.96,CO,73.09,132.89,WN,23,118.49
Table 1a,200302,2780,63760,AMA,JFK,1564,0.43,263.5,AA,100,263.5,AA,100,263.5
Table 1a,200302,2780,63760,AMA,LGA,1560,14.5,309.78,AA,57.57,329.02,DL,20.45,289.37
Table 1a,200302,2780,18500,AMA,MDW,880,4.61,207.66,WN,76.19,195.81,WN,76.19,195.81
Table 1a,200302,2780,18500,AMA,ORD,879,15.82,237.37,AA,71.52,243.35,CO,12.5,191.61
Table 1a,200302,2780,87870,AMA,TPA,1234,12.63,174.9,CO,30.43,188.48,WN,20.86,149.87
Table 1a,200302,5540,96460,ASE,DCA,1598,1.42,374.38,UA,46.15,210.5,UA,46.15,210.5
Table 1a,200302,5540,23210,ASE,DFW,701,17.8,245.89,UA,81.48,241.36,UA,81.48,241.36
Table 1a,200302,5540,63760,ASE,EWR,1729,15.49,369.18,UA,81.56,373.72,HP,9.92,278.42
Table 1a,200302,5540,96460,ASE,IAD,1574,15.16,403.66,UA,98.55,406.4,UA,98.55,406.4
Table 1a,200302,5540,37320,ASE,IAH,914,18.13,247.27,UA,81.21,240.32,HP,6.66,228.36
Table 1a,200302,5540,63760,ASE,JFK,1750,0.98,260.88,HP,77.77,253.85,HP,77.77,253.85
Table 1a,200302,5540,63760,ASE,LGA,1744,35.6,377.38,UA,97.83,376.91,UA,97.83,376.91
Table 1a,200302,5540,18500,ASE,MDW,1020,0.1,335,,,,,,
Table 1a,200302,5540,18500,ASE,ORD,1013,28.02,304.69,UA,95.68,287.89,UA,95.68,287.89
Table 1a,200302,5540,87870,ASE,TPA,1596,16.15,134.22,UA,48.29,166.87,UA,48.29,166.87
Table 1a,200302,5850,23210,ATL,DAL,721,45.27,126.11,DL,89.07,126.53,CO,9.95,120.29
Table 1a,200302,5850,96460,ATL,DCA,547,947.69,207.52,DL,90.66,213.19,DL,90.66,213.19
Table 1a,200302,5850,23210,ATL,DFW,732,2274.83,159.67,DL,46.73,174.83,AA,41.05,148.39
Table 1a,200302,5850,37320,ATL,EFD,691,6.48,122.55,CO,98.3,119.6,CO,98.3,119.6
Table 1a,200302,5850,63760,ATL,EWR,745,2611.64,144.6,DL,49.72,154.89,FL,12.03,121.18
Table 1a,200302,5850,37320,ATL,HOU,696,622.96,132.28,DL,59.76,135.09,FL,37.92,126.51
Table 1a,200302,5850,96460,ATL,IAD,533,1668.9,142.36,DL,62.84,154.57,FL,25.13,116.41
Table 1a,200302,5850,37320,ATL,IAH,689,796.37,145.68,CO,53.11,138.69,CO,53.11,138.69
Table 1a,200302,5850,63760,ATL,JFK,760,258.79,154.79,DL,92.35,154.32,DL,92.35,154.32
Table 1a,200302,5850,63760,ATL,LGA,761,3370.76,160.79,DL,75.11,170.11,FL,19.91,125.05
Table 1a,200302,5850,18500,ATL,MDW,590,1024.72,106.8,FL,62.5,105.63,FL,62.5,105.63
Table 1a,200302,5850,18500,ATL,ORD,606,2195.16,132.72,DL,47.75,135.78,AA,23.04,121.18
Table 1a,200302,5850,87870,ATL,TPA,406,1428.79,139.01,DL,73.95,141.98,FL,24.02,128.06
Table 1a,200302,4350,96460,ATW,DCA,702,24.06,169.77,UA,37.44,180.07,NW,21.91,160.62
Table 1a,200302,4350,23210,ATW,DFW,908,32.63,214.71,YX,43.43,213.73,NW,13.46,171.92
Table 1a,200302,4350,63760,ATW,EWR,772,20.32,224.77,YX,31.89,220.83,UA,30.27,220.69
Table 1a,200302,4350,96460,ATW,IAD,680,8.35,183.85,UA,69.73,169.2,DL,14.47,156.81
Table 1a,200302,4350,63760,ATW,JFK,793,1.53,120.92,NW,50,108.42,NW,50,108.42
Table 1a,200302,4350,63760,ATW,LGA,784,35.82,182.38,UA,35.58,185.78,YX,32.51,177.61
Table 1a,200302,4350,18500,ATW,MDW,175,0.1,245,,,,,,
Table 1a,200302,4350,18500,ATW,ORD,160,35.27,122.5,UA,100,122.5,UA,100,122.5
Table 1a,200302,4350,87870,ATW,TPA,1171,15.05,203.61,UA,49.63,191.61,NW,24.08,173.9
Table 1a,200302,6100,23210,AUS,DAL,183,1015.16,87.93,WN,99.83,87.92,WN,99.83,87.92
Table 1a,200302,6100,96460,AUS,DCA,1313,208.24,226.27,AA,39.26,237.67,UA,10.34,165.88
Table 1a,200302,6100,23210,AUS,DFW,183,230.76,94.68,AA,87.61,95.62,DL,10.61,83.73
Table 1a,200302,6100,37320,AUS,EFD,160,1.53,72.78,CO,92.85,70.76,CO,92.85,70.76
Table 1a,200302,6100,63760,AUS,EWR,1501,251.97,343.66,CO,65.54,363.14,AA,17.13,334.6
Table 1a,200302,6100,37320,AUS,HOU,152,424.61,85.2,WN,98.99,85.21,AA,1,84.07
Table 1a,200302,6100,96460,AUS,IAD,1294,101.09,275.94,AA,49.56,278.51,DL,27.39,239.03
Table 1a,200302,6100,37320,AUS,IAH,143,140.65,92.62,CO,99.92,92.61,CO,99.92,92.61
Table 1a,200302,6100,63760,AUS,JFK,1519,18.13,254.76,AA,60.6,259.84,CO,14.54,179.16
Table 1a,200302,6100,63760,AUS,LGA,1518,254.94,298.24,AA,58.23,303.84,AA,58.23,303.84
Table 1a,200302,6100,18500,AUS,MDW,967,43.95,191.91,WN,77.75,195.7,AA,12.75,162.49
Table 1a,200302,6100,18500,AUS,ORD,972,476.15,193.27,AA,79.15,191.9,UA,13.1,188.24
Table 1a,200302,6100,87870,AUS,TPA,930,159.45,173.18,WN,51.2,170.01,WN,51.2,170.01
Table 1a,200302,5420,23210,AVL,DAL,838,1.09,242,DL,100,242,DL,100,242
Table 1a,200302,5420,96460,AVL,DCA,384,27.69,232.24,US,73.8,239.11,DL,23.41,210.96
Table 1a,200302,5420,23210,AVL,DFW,848,25.27,275.54,DL,66.52,263.64,DL,66.52,263.64
Table 1a,200302,5420,63760,AVL,EWR,583,88.68,206.82,CO,75.71,200.05,CO,75.71,200.05
Table 1a,200302,5420,37320,AVL,HOU,843,2.63,282.16,DL,95.83,282.73,DL,95.83,282.73
Table 1a,200302,5420,96460,AVL,IAD,370,9.34,229.5,US,60,235.92,DL,40,219.88
Table 1a,200302,5420,37320,AVL,IAH,834,14.5,244,US,49.24,186.64,US,49.24,186.64
Table 1a,200302,5420,63760,AVL,JFK,597,1.75,234.93,DL,93.75,241.46,DL,93.75,241.46
Table 1a,200302,5420,63760,AVL,LGA,599,22.52,249.17,US,61.95,237.26,US,61.95,237.26
Table 1a,200302,5420,18500,AVL,MDW,521,4.28,220.69,DL,53.84,203.85,DL,53.84,203.85
Table 1a,200302,5420,18500,AVL,ORD,536,25.6,205.78,US,48.06,198.32,US,48.06,198.32
Table 1a,200302,5420,87870,AVL,TPA,514,36.59,216.97,US,51.65,198.63,US,51.65,198.63
Table 1a,200302,82600,87870,AVP,TPA,999,37.8,141.77,US,59.3,136.13,US,59.3,136.13
Table 1a,200302,41900,96460,AZO,DCA,505,32.63,159.23,NW,58.92,156.13,NW,58.92,156.13
Table 1a,200302,41900,63760,AZO,EWR,600,30.32,291.03,NW,51.08,280.68,UA,10.5,178.96
Table 1a,200302,41900,96460,AZO,IAD,482,10,159.42,NW,48.35,135.5,NW,48.35,135.5
Table 1a,200302,41900,63760,AZO,JFK,621,3.07,207.14,DL,39.28,199.18,NW,28.57,180.12
Table 1a,200302,41900,63760,AZO,LGA,614,40.76,186.16,NW,57.41,187.34,DL,11.32,183.14
Table 1a,200302,41900,87870,AZO,TPA,998,25.49,198.99,NW,43.96,205.59,AA,16.81,154.71
Table 1a,200302,35510,96460,BDL,DCA,313,253.84,191.2,US,97.35,190.43,US,97.35,190.43
Table 1a,200302,35510,37320,BDL,EFD,1515,0.65,143.33,CO,100,143.33,CO,100,143.33
Table 1a,200302,35510,63760,BDL,EWR,116,26.59,242.92,CO,100,242.92,CO,100,242.92
Table 1a,200302,35510,37320,BDL,HOU,1519,78.24,209.17,WN,66.85,221.17,DL,25.7,188.14
Table 1a,200302,35510,96460,BDL,IAD,326,62.85,192.01,UA,97.2,192.04,CO,1.22,161.71
Table 1a,200302,35510,37320,BDL,IAH,1507,136.59,250.32,CO,38.13,242.79,US,11.66,217.13
Table 1a,200302,35510,63760,BDL,JFK,106,2.3,207.09,AA,95.23,189.1,AA,95.23,189.1
Table 1a,200302,35510,63760,BDL,LGA,101,0.21,382,US,100,382,US,100,382
Table 1a,200302,35510,87870,BDL,TPA,1111,677.25,138.62,DL,55.63,137.64,WN,28,134.5
Table 1a,200302,6920,23210,BFL,DFW,1271,17.25,287.17,HP,91.71,279.18,HP,91.71,279.18
Table 1a,200302,6920,63760,BFL,EWR,2448,5.71,280.9,HP,55.76,224.75,HP,55.76,224.75
Table 1a,200302,6920,37320,BFL,IAH,1428,29.56,284.8,HP,95.91,287.25,HP,95.91,287.25
Table 1a,200302,6920,63760,BFL,JFK,2469,5.49,295.24,HP,48,309.83,UA,44,304.13
Table 1a,200302,6920,63760,BFL,LGA,2462,0.43,293.75,UA,100,293.75,UA,100,293.75
Table 1a,200302,6920,18500,BFL,ORD,1733,15.71,228.66,UA,72.02,238.36,HP,25.17,199.94
Table 1a,200302,10940,23210,BGM,DFW,1318,13.29,321.89,US,55.37,364.83,NW,16.52,234.45
Table 1a,200302,10940,18500,BGM,MDW,607,1.31,168.91,NW,50,171.16,NW,50,171.16
Table 1a,200302,10940,18500,BGM,ORD,613,17.47,224.51,US,52.2,235.44,DL,13.83,197.5
Table 1a,200302,10940,87870,BGM,TPA,1048,33.51,141.09,US,64.59,146.19,NW,14.09,110.51
Table 1a,200302,7540,96460,BGR,DCA,590,19.78,244.02,AA,58.33,220.62,AA,58.33,220.62
Table 1a,200302,7540,23210,BGR,DFW,1717,12.41,302.29,AA,69.91,317.34,DL,18.58,298.42
Table 1a,200302,7540,63760,BGR,EWR,393,13.73,226.96,AA,46.4,200.32,DL,30.4,199.92
Table 1a,200302,7540,96460,BGR,IAD,601,1.42,373.15,DL,76.92,418.9,CO,23.07,220.66
Table 1a,200302,7540,63760,BGR,JFK,382,3.95,234.27,AA,58.33,221.47,AA,58.33,221.47
Table 1a,200302,7540,63760,BGR,LGA,378,28.68,246.11,AA,70.11,239.77,AA,70.11,239.77
Table 1a,200302,7540,18500,BGR,MDW,974,0.65,230.83,DL,100,230.83,DL,100,230.83
Table 1a,200302,7540,18500,BGR,ORD,978,13.95,217.55,AA,70.07,226.71,DL,16.53,200.09
Table 1a,200302,7540,87870,BGR,TPA,1385,46.81,155.88,DL,61.5,154.68,US,28.16,152.75
Table 1a,200302,11030,23210,BHM,DAL,587,55.38,173.99,WN,94.24,174.15,CO,3.96,171.9
Table 1a,200302,11030,96460,BHM,DCA,654,87.69,254.14,US,52,260.41,US,52,260.41
Table 1a,200302,11030,23210,BHM,DFW,597,181.09,180.91,AA,49.33,180.15,AA,49.33,180.15
Table 1a,200302,11030,37320,BHM,EFD,565,0.65,113.33,CO,83.33,114.8,CO,83.33,114.8
Table 1a,200302,11030,63760,BHM,EWR,850,105.16,275.78,CO,65.3,270.45,CO,65.3,270.45
Table 1a,200302,11030,37320,BHM,HOU,570,169.89,136.48,WN,97.02,136.5,DL,2.45,138.84
Table 1a,200302,11030,96460,BHM,IAD,638,18.35,278.67,DL,66.46,314.46,US,20.95,199.54
Table 1a,200302,11030,37320,BHM,IAH,562,127.91,147.32,CO,89,148.42,CO,89,148.42
Table 1a,200302,11030,63760,BHM,JFK,866,4.17,225.47,DL,78.94,240.16,DL,78.94,240.16
Table 1a,200302,11030,63760,BHM,LGA,866,195.27,234.09,DL,84.35,242.61,US,10.69,182.2
Table 1a,200302,11030,18500,BHM,MDW,570,257.14,129.75,WN,96.49,129.38,DL,2.6,152.68
Table 1a,200302,11030,18500,BHM,ORD,584,61.75,191.8,DL,64.76,191.02,DL,64.76,191.02
Table 1a,200302,11030,87870,BHM,TPA,460,272.63,107.96,WN,82.38,102.61,WN,82.38,102.61
Table 1a,200302,10830,96460,BIL,DCA,1671,27.47,263.6,NW,81.2,268.87,DL,10,243
Table 1a,200302,10830,23210,BIL,DFW,1080,39.45,201.28,UA,33.14,186.45,UA,33.14,186.45
Table 1a,200302,10830,63760,BIL,EWR,1756,16.26,269.4,NW,40.54,280.73,HP,10.81,241.87
Table 1a,200302,10830,37320,BIL,HOU,1327,0.21,225,,,,,,
Table 1a,200302,10830,96460,BIL,IAD,1648,15.93,236.08,UA,44.13,250.31,NW,35.17,205.07
Table 1a,200302,10830,37320,BIL,IAH,1304,31.09,266.19,UA,50.17,256.28,NW,17.31,234.85
Table 1a,200302,10830,63760,BIL,JFK,1776,3.51,265.34,DL,31.25,259.7,NW,21.87,209.28
Table 1a,200302,10830,63760,BIL,LGA,1768,13.62,274.98,NW,56.45,267.04,NW,56.45,267.04
Table 1a,200302,10830,18500,BIL,MDW,1073,3.62,215.09,NW,93.93,217.06,NW,93.93,217.06
Table 1a,200302,10830,18500,BIL,ORD,1060,28.02,235.19,UA,45.49,241.26,NW,39.21,225.73
Table 1a,200302,10830,87870,BIL,TPA,1879,16.15,216.91,NW,44.21,236.69,UA,28.57,186.71
Table 1a,200302,11160,96460,BIS,DCA,1317,26.26,250.26,NW,94.14,252.77,NW,94.14,252.77
Table 1a,200302,11160,23210,BIS,DFW,978,18.79,246.79,NW,81.87,250.98,UA,14.03,198.37
Table 1a,200302,11160,63760,BIS,EWR,1388,7.03,319.96,NW,75,290.6,CO,4.68,628.66
Table 1a,200302,11160,96460,BIS,IAD,1294,6.59,233.38,NW,81.66,214.67,NW,81.66,214.67
Table 1a,200302,11160,37320,BIS,IAH,1194,10.1,266.47,NW,50,257.28,UA,15.21,239.5
Table 1a,200302,11160,63760,BIS,JFK,1408,1.64,256.33,NW,53.33,301.62,CO,6.66,183
Table 1a,200302,11160,63760,BIS,LGA,1399,9.23,248.52,NW,95.23,243.51,NW,95.23,243.51
Table 1a,200302,11160,18500,BIS,MDW,730,5.05,227.13,NW,97.82,222.8,NW,97.82,222.8
Table 1a,200302,11160,18500,BIS,ORD,716,22.85,224.86,NW,87.98,226.39,NW,87.98,226.39
Table 1a,200302,11420,96460,BMI,DCA,643,20.1,158.48,AA,39.34,178.4,NW,21.85,132
Table 1a,200302,11420,23210,BMI,DFW,690,38.46,172.12,AA,67.14,173.2,FL,14.28,169.42
Table 1a,200302,11420,63760,BMI,EWR,775,17.58,169.75,AA,37.5,173.6,NW,16.87,159.22
Table 1a,200302,11420,37320,BMI,HOU,829,8.68,150.48,FL,100,150.48,FL,100,150.48
Table 1a,200302,11420,96460,BMI,IAD,620,7.8,160.64,UA,38.02,172.81,FL,23.94,129.23
Table 1a,200302,11420,37320,BMI,IAH,809,13.62,150.91,AA,68.54,135.49,AA,68.54,135.49
Table 1a,200302,11420,63760,BMI,JFK,796,1.97,131.61,AA,55.55,139.7,NW,33.33,107
Table 1a,200302,11420,63760,BMI,LGA,791,23.73,152.87,UA,42.12,137.19,UA,42.12,137.19
Table 1a,200302,11420,87870,BMI,TPA,936,41.97,140.91,FL,66.75,146.38,AA,19.63,129.7
Table 1a,200302,62860,96460,BNA,DCA,562,117.8,236.34,US,80.5,238.16,AA,4.94,177.3
Table 1a,200302,62860,63760,BNA,EWR,748,237.8,284.73,CO,80.59,298.95,AA,4.15,239.7
Table 1a,200302,62860,96460,BNA,IAD,542,36.48,231.21,UA,63.25,232.81,UA,63.25,232.81
Table 1a,200302,62860,63760,BNA,JFK,766,6.48,240.08,DL,37.28,250.45,UA,10.16,127.16
Table 1a,200302,62860,63760,BNA,LGA,764,369.67,223.73,AA,71.96,230.14,DL,17.71,220.94
Table 1a,200302,62860,87870,BNA,TPA,612,451.86,129.04,WN,86.25,124.7,DL,8.29,162.22
Table 1a,200302,11800,96460,BOI,DCA,2049,30.43,272.61,NW,42.23,287.66,DL,20.93,218.05
Table 1a,200302,11800,23210,BOI,DFW,1272,95.71,194.17,DL,48.1,184.84,HP,18.14,180.93
Table 1a,200302,11800,63760,BOI,EWR,2147,29.78,276.24,DL,32.47,242.13,NW,20.29,235.21
Table 1a,200302,11800,37320,BOI,HOU,1501,7.47,161.17,WN,100,161.17,WN,100,161.17
Table 1a,200302,11800,96460,BOI,IAD,2025,33.95,277.83,UA,60.51,310.89,NW,14.88,187.34
Table 1a,200302,11800,37320,BOI,IAH,1482,37.58,196.93,UA,38.59,198.12,HP,32.45,187.78
Table 1a,200302,11800,63760,BOI,JFK,2167,15.38,246.25,DL,70,238.07,DL,70,238.07
Table 1a,200302,11800,63760,BOI,LGA,2159,27.47,278.34,UA,51.6,309.92,NW,28,243.92
Table 1a,200302,11800,18500,BOI,MDW,1448,16.81,166.32,WN,47.71,161.97,NW,16.99,150
Table 1a,200302,11800,18500,BOI,ORD,1437,103.29,230.24,UA,69.89,242.64,DL,11.7,240.32
Table 1a,200302,11800,87870,BOI,TPA,2155,23.4,212.06,UA,38.02,196.87,UA,38.02,196.87
Table 1a,200302,12200,23210,BOS,DAL,1554,5.27,233.64,CO,56.25,218.4,CO,56.25,218.4
Table 1a,200302,12200,96460,BOS,DCA,399,2111.31,181.14,US,69.02,187.21,AA,12.46,160.07
Table 1a,200302,12200,23210,BOS,DFW,1562,1048.57,272.26,AA,60.85,302.29,DL,22.64,231.08
Table 1a,200302,12200,37320,BOS,EFD,1605,5.05,149.36,CO,97.82,149.17,CO,97.82,149.17
Table 1a,200302,12200,63760,BOS,EWR,200,938.57,205.91,CO,82.5,213.63,AA,11.6,161.03
Table 1a,200302,12200,37320,BOS,HOU,1609,74.28,232.52,FL,52.21,199.09,FL,52.21,199.09
Table 1a,200302,12200,96460,BOS,IAD,413,355.93,194.9,UA,96.97,194.07,UA,96.97,194.07
Table 1a,200302,12200,37320,BOS,IAH,1597,572.19,275.32,CO,74.87,272.68,AA,4.09,305.55
Table 1a,200302,12200,63760,BOS,JFK,187,106.59,168.92,AA,50.72,175.36,DL,44.94,163.76
Table 1a,200302,12200,63760,BOS,LGA,185,3486.59,120.56,DL,52.5,119.32,DL,52.5,119.32
Table 1a,200302,12200,18500,BOS,MDW,861,278.35,137.85,TZ,92.26,136.15,FL,3.39,144.04
Table 1a,200302,12200,18500,BOS,ORD,867,1783.51,206.38,UA,48.45,207.83,AA,46.16,204.77
Table 1a,200302,12200,87870,BOS,PIE,1193,0.21,17,TZ,100,17,TZ,100,17
Table 1a,200302,12200,87870,BOS,TPA,1185,928.13,149.8,DL,79.26,145.64,AA,1.88,155.6
Table 1a,200302,9130,23210,BPT,DAL,260,6.48,137.74,CO,100,137.74,CO,100,137.74
Table 1a,200302,9130,23210,BPT,DFW,270,16.15,135.55,CO,98.63,135.4,CO,98.63,135.4
Table 1a,200302,13360,96460,BQK,DCA,580,7.25,268.19,DL,96.96,274.68,DL,96.96,274.68
Table 1a,200302,13360,96460,BQK,IAD,576,2.74,235.76,DL,100,235.76,DL,100,235.76
Table 1a,200302,13260,37320,BRO,EFD,290,0.54,104,CO,80,97,CO,80,97
Table 1a,200302,13260,63760,BRO,EWR,1679,5.49,353.12,CO,90,365.71,CO,90,365.71
Table 1a,200302,13260,37320,BRO,IAH,308,48.35,101.17,CO,96.36,100.92,CO,96.36,100.92
Table 1a,200302,13260,63760,BRO,JFK,1695,0.21,196,CO,50,196,CO,50,196
Table 1a,200302,13260,63760,BRO,LGA,1695,5.05,363.71,CO,91.3,367.76,CO,91.3,367.76
