Year,Quarter,tbl,large_ms,fare_lg,lf_ms,fare_low,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,carrier_low
2010,1,Table 1a,66.67,95.98,66.67,95.98,2200,23210,ABE,DAL,1300,0.333333333,161.6533333,DL,DL
2010,1,Table 1a,46.61,223.8,19.52,182.01,2200,23210,ABE,DFW,1308,27.88888889,215.586494,US,DL
2010,1,Table 1a,100,233.98,100,233.98,2200,37320,ABE,HOU,1351,0.777777778,233.9785714,DL,DL
2010,1,Table 1a,32.21,337.72,13.42,177.41,2200,37320,ABE,IAH,1339,16.55555556,253.4461745,US,CO
2010,1,Table 1a,85.71,211,85.71,211,2200,18500,ABE,MDW,646,0.777777778,272.9928571,DL,DL
2010,1,Table 1a,84.97,278.03,12.06,200.88,2200,18500,ABE,ORD,654,63.55555556,270.6915385,UA,US
2010,1,Table 1a,100,111.24,100,111.24,2200,87870,ABE,PIE,971,83.33333333,111.2422933,G4,G4
2010,1,Table 1a,65.15,195.99,11.4,174.32,2200,87870,ABE,TPA,963,34.11111111,189.9252769,US,UA
2010,1,Table 1a,100,126.12,100,126.12,300,23210,ABI,DFW,158,20.55555556,126.1185946,AA,AA
2010,1,Table 1a,98.28,178.19,98.28,178.19,300,37320,ABI,HOU,323,6.444444444,177.7032759,AA,AA
2010,1,Table 1a,97.47,183.75,97.47,183.75,300,37320,ABI,IAH,307,8.777777778,184.6993671,AA,AA
2010,1,Table 1a,99.85,166.51,99.85,166.51,1680,23210,ABQ,DAL,580,372.7777778,166.5148405,WN,WN
2010,1,Table 1a,62.03,314.4,62.03,314.4,1680,96460,ABQ,DCA,1650,135.7777778,321.6145336,AA,AA
2010,1,Table 1a,96.93,171.15,96.93,171.15,1680,23210,ABQ,DFW,569,202.7777778,171.1061151,AA,AA
2010,1,Table 1a,31.19,231.34,19.93,181.56,1680,63760,ABQ,EWR,1805,89.77777778,204.593453,CO,DL
2010,1,Table 1a,98.48,184.31,98.48,184.31,1680,37320,ABQ,HOU,759,211.5555556,184.0170378,WN,WN
2010,1,Table 1a,74.22,369.51,12.67,252.76,1680,96460,ABQ,IAD,1628,124.5555556,348.3154237,UA,WN
2010,1,Table 1a,88.06,185.74,88.06,185.74,1680,37320,ABQ,IAH,744,145.1111111,187.0843951,CO,CO
2010,1,Table 1a,49.83,201.9,49.83,201.9,1680,63760,ABQ,JFK,1825,32.77777778,203.9391525,DL,DL
2010,1,Table 1a,48.67,210.5,15.1,174.73,1680,63760,ABQ,LGA,1821,175.1111111,198.4469416,AA,DL
2010,1,Table 1a,94.77,155.79,94.77,155.79,1680,18500,ABQ,MDW,1121,157.3333333,155.5844421,WN,WN
2010,1,Table 1a,63.07,184.41,29.58,180.18,1680,18500,ABQ,ORD,1118,139,184.4091127,AA,UA
2010,1,Table 1a,54.33,160.6,54.33,160.6,1680,87870,ABQ,TPA,1497,114.1111111,165.156222,WN,WN
2010,1,Table 1a,100,282.71,100,282.71,1540,96460,ABY,DCA,647,11.22222222,282.709703,DL,DL
2010,1,Table 1a,88.89,255.19,88.89,255.19,1540,96460,ABY,IAD,637,2,266.8911111,DL,DL
2010,1,Table 1a,85.71,291.95,85.71,291.95,95810,96460,ACT,DCA,1243,10.11111111,291.9559341,AA,AA
2010,1,Table 1a,83.33,267.96,83.33,267.96,95810,96460,ACT,IAD,1223,3.333333333,279.836,AA,AA
2010,1,Table 1a,97.63,115.76,97.63,115.76,5870,87870,ACY,TPA,914,220.1111111,116.3984049,NK,NK
2010,1,Table 1a,50,441.11,50,441.11,1910,23210,AEX,DAL,273,0.444444444,323.515,CO,CO
2010,1,Table 1a,40.52,422.82,23.28,416.45,1910,96460,AEX,DCA,1018,12.88888889,439.3425,DL,AA
2010,1,Table 1a,92.62,233.08,92.62,233.08,1910,23210,AEX,DFW,285,13.55555556,246.9887705,AA,AA
2010,1,Table 1a,52.86,246.07,52.86,246.07,1910,63760,AEX,EWR,1211,7.777777778,296.7077143,CO,CO
2010,1,Table 1a,44.12,471.93,20.59,295.16,1910,96460,AEX,IAD,1001,3.777777778,407.1288235,AA,DL
2010,1,Table 1a,98.89,350.59,98.89,350.59,1910,37320,AEX,IAH,190,20,350.6324444,CO,CO
2010,1,Table 1a,81.82,344.11,18.18,194.92,1910,63760,AEX,JFK,1228,1.222222222,316.9854546,DL,AA
2010,1,Table 1a,47.89,232.98,47.89,232.98,1910,63760,AEX,LGA,1228,7.888888889,299.7230986,CO,CO
2010,1,Table 1a,55.94,199.02,55.94,199.02,5980,96460,AGS,DCA,468,31.77777778,202.7293007,US,US
2010,1,Table 1a,62.61,191.11,62.61,191.11,5980,23210,AGS,DFW,874,24.66666667,213.845946,DL,DL
2010,1,Table 1a,52.23,252.92,43.31,242.64,5980,63760,AGS,EWR,663,17.44444444,246.9921656,US,DL
2010,1,Table 1a,100,177.07,100,177.07,5980,37320,AGS,HOU,826,7.888888889,177.0711268,DL,DL
2010,1,Table 1a,60.19,209.42,60.19,209.42,5980,96460,AGS,IAD,459,12,221.0097222,US,US
2010,1,Table 1a,65.25,193.84,65.25,193.84,5980,37320,AGS,IAH,821,15.66666667,216.0194326,DL,DL
2010,1,Table 1a,68.29,187.59,30.49,167.79,5980,63760,AGS,JFK,675,9.111111111,182.1810976,DL,US
